#{"t_start": 1787420832.5397766, "env_id": "None"}
r,l,t
92.93675,255,1609.606109
90.869934,246,1615.283198
106.18653,206,1624.209716
94.214584,233,1628.34043
93.49628,246,1629.641745
100.53415,182,1633.61168
94.019646,200,1641.326937
99.38434,205,1647.769049
102.625565,181,1648.342238
84.699036,261,1653.874234
94.22961,192,1661.166292
-972.3487,173,1662.239645
94.90933,209,1668.461519
104.69885,182,1668.974816
100.419136,198,1687.818876
99.32716,245,1698.8373
106.01617,182,1701.04499
100.98536,234,1702.774383
-975.2762,332,1709.497086
93.90932,233,1711.003312
100.13459,206,1713.70531
-989.14124,134,1718.642515
-972.6525,344,1742.191648
-974.29193,184,1748.546751
98.934235,184,1749.733118
100.45046,223,1750.081545
103.604225,246,1753.459789
75.67108,263,1754.605296
-963.6751,191,1759.085828
101.95168,245,1765.21956
-982.3103,94,1768.773685
106.13797,222,1790.906421
-974.1439,183,1790.906421
98.348785,188,1797.250602
102.799995,218,1799.049737
-963.89636,177,1799.498066
87.87217,242,1809.334738
90.15696,230,1824.135345
96.36156,269,1829.620913
-997.19824,101,1834.228171
104.39752,199,1845.813056
97.95825,229,1846.652678
100.11431,200,1847.928376
106.46745,211,1849.891001
104.30159,259,1853.103473
97.103004,186,1868.628308
-983.0417,108,1872.509218
91.79228,221,1886.585381
96.28012,278,1895.91737
99.63953,182,1898.008599
97.08534,227,1900.633802
103.58582,239,1906.577053
-1007.695,138,1906.847818
105.8254,243,1909.896045
-977.6147,151,1925.624061
91.72694,274,1936.685946
99.41208,188,1944.503717
-974.6458,166,1946.259776
96.617645,185,1953.126662
98.50168,220,1958.311815
80.847664,277,1961.357916
-979.0339,163,1961.357916
69.92722,262,1962.090175
-990.09735,83,1979.333375
99.10432,211,1990.198824
90.30274,270,1993.074893
85.80455,249,1996.429577
106.32604,238,2004.024803
105.61328,216,2004.171285
-982.05914,137,2008.004746
83.720695,242,2012.276992
67.128975,250,2014.144294
99.52592,182,2028.817594
104.31751,183,2034.6813
99.86051,198,2034.6813
-983.07465,139,2042.188756
103.13879,182,2049.214802
95.06854,227,2049.531069
96.77122,229,2050.176014
107.554634,235,2056.572769
86.474625,230,2076.896528
101.895805,205,2077.335024
-983.3498,132,2077.479366
96.98596,195,2082.681446
68.31092,257,2087.734735
102.10412,186,2096.239855
99.542625,222,2096.798772
98.65269,264,2106.414028
97.26545,184,2115.106236
97.750046,187,2115.982166
97.444,204,2130.661216
83.60463,265,2131.480824
90.724915,247,2134.785944
97.73111,187,2135.788135
96.390366,184,2145.743156
-978.4042,142,2146.557867
103.251434,239,2146.930279
89.68929,205,2162.130785
100.07011,190,2171.835336
-981.21063,133,2173.721848
100.70534,220,2182.835472
98.0247,190,2185.302719
93.057976,262,2187.108678
88.61182,248,2187.108678
91.233604,263,2200.416962
99.95154,232,2207.404683
96.34152,196,2210.571443
102.227585,209,2214.990802
100.57516,185,2222.062914
101.29894,212,2223.700634
104.03528,198,2225.705052
94.02766,218,2230.372891
98.98387,218,2249.929608
95.05788,217,2253.354331
-977.2353,146,2255.199467
82.57279,298,2258.83051
-981.41815,169,2262.998268
92.97228,255,2264.503593
95.48256,211,2265.043005
96.112114,277,2276.015471
-980.80994,127,2278.99872
-990.58606,131,2287.987856
94.309525,227,2293.030714
103.33133,206,2298.161771
96.789825,251,2300.477851
104.08474,207,2304.232157
-981.3206,165,2307.405632
78.538826,255,2329.295514
-984.9052,363,2335.719635
93.18213,253,2338.070722
93.14054,228,2338.64186
91.405334,224,2342.356967
99.773605,195,2343.573806
97.76638,220,2344.645035
92.39945,285,2364.968974
-977.03674,143,2366.998886
-973.9813,144,2373.544689
