#{"t_start": 1776173585.0064635, "env_id": "None"}
r,l,t
-2412.5295,273,505.735278
-2341.7534,300,506.07387
-2406.8467,308,506.445938
-946.5906,319,507.629729
-1587.7,89,508.36593
-2581.9893,343,508.499298
-1700.5686,48,508.721046
-2885.668,370,508.880854
-1000.0,1,508.90521
-3176.1748,413,510.012054
-1617.1118,188,510.150509
-1686.6202,73,510.496785
-2290.5103,252,511.248717
-1592.5369,133,511.702807
-759.5558,310,512.13299
-1780.0435,120,512.776191
-853.1722,311,515.469295
-1753.812,195,515.783466
-3007.8833,335,516.18132
-3602.0752,267,516.342831
-1743.2812,83,517.437536
-2433.4026,262,518.283109
-2243.3457,310,518.877922
-3160.8315,376,519.181611
-2277.254,295,519.571544
-2124.918,126,520.301591
-681.12683,297,522.964974
-2100.769,172,523.532932
-2530.081,316,523.581456
-3006.8965,368,524.189282
-2411.1174,273,524.435899
-617.293,267,524.962931
-1085.9696,294,525.917707
-3561.782,275,526.591903
-1657.2174,233,536.782824
-862.5453,316,537.257899
-1948.7446,242,537.619539
-1284.9725,318,537.926586
-1159.2302,312,538.496659
-3065.818,353,538.882985
-2573.3687,287,539.777106
-1799.1653,57,540.290527
-1673.0891,307,540.950669
-2316.1843,170,541.978369
-4004.313,270,543.896152
-1703.8267,97,544.120567
-3104.4377,370,545.443785
-2778.357,213,545.678263
-2681.109,372,546.020148
-1720.8552,112,546.917282
-2397.5854,321,547.313067
-3603.9202,377,547.511512
-3275.5212,328,548.075769
-1553.8369,155,550.146296
-3175.4553,272,550.889595
-1648.5214,154,551.582675
-1513.7454,160,552.236841
-1698.5293,227,553.180574
-1727.9102,259,553.650459
-2309.3567,309,553.789078
-3251.631,361,555.078289
-1763.2107,58,555.52315
-1721.7914,148,555.547584
-2389.8525,291,557.46296
-1678.3196,218,557.625862
-2406.0745,283,557.841256
-1682.3376,113,557.892844
-1588.5323,206,559.718225
-1742.5955,316,560.578719
-2986.4543,356,561.034816
-2359.6565,291,561.055475
-2472.682,261,562.776918
-1895.7281,263,563.083852
-2120.2637,137,563.418758
-1777.4922,290,563.720671
-2541.4204,332,564.141263
-1855.3572,58,564.335789
-1000.0,1,564.357052
-534.88995,289,566.121415
-2184.6533,253,566.9331
-1533.509,135,567.542997
-2409.35,334,568.6506
-495.27472,250,569.339058
-1987.1978,86,569.420058
-2209.708,296,569.717411
-2483.7258,295,570.862721
-1764.1418,62,572.638029
-2202.519,264,573.536612
-2952.4702,300,573.629603
-3008.868,391,574.327698
-1602.5737,186,574.47486
-2379.0264,283,577.127762
-2509.3804,333,577.901428
-2430.2148,364,577.929054
-2559.708,225,578.20565
-2243.8052,289,580.291871
-2068.77,263,580.54073
-2599.563,352,581.774695
-2408.6338,341,582.111185
-1505.0808,112,582.774999
-2135.3481,251,583.390365
-3092.612,262,583.58942
-1145.8478,317,584.004776
-2204.3364,288,584.384739
-2768.276,251,585.968418
-2042.0245,283,588.476163
-2724.125,311,588.779634
-2212.257,276,589.973077
-2224.2725,297,590.22261
-2595.003,328,590.244913
-564.3993,303,591.438539
-2648.071,331,591.685811
-977.01373,281,592.584163
-1542.7524,125,592.852097
-1687.6653,198,593.431908
-2031.1992,204,595.04665
-2306.016,295,595.453514
-1597.1414,184,597.611611
-2488.7158,330,598.397364
-1388.7002,280,598.495072
-827.1884,310,599.360214
-1702.7505,163,599.568212
-836.0219,285,599.640561
-1886.9797,57,599.640561
-1929.4304,75,601.044987
-1523.4467,326,601.102733
-737.61505,297,601.81774
-1930.7146,120,601.945673
-1678.7927,141,602.367756
-1012.13873,305,603.78145
-495.62613,271,603.83572
-1776.6064,245,604.103991
-2157.0073,290,607.911536
-2536.7705,336,607.911536
-3063.689,342,607.978348
-1697.9623,233,609.253448
-3323.903,353,609.287837
-2409.6943,256,609.464959
-2394.2568,339,609.599467
-3640.373,350,611.420414
-2910.3936,265,613.677076
-2169.3232,240,614.234547
-2452.0098,318,614.646807
-700.4193,293,615.340506
-1555.9332,353,615.454937
-1817.3687,61,616.928411
-2684.018,356,617.059563
-2420.8257,266,617.080693
-2785.663,358,617.233219
-1830.2178,232,619.368109
-674.8192,275,620.708931
-2808.651,328,620.778599
-2352.716,263,622.610917
-2377.6663,297,623.299909
-2857.566,378,623.465893
-1000.0,1,623.485611
-3366.298,360,624.779571
-2716.54,382,624.943452
-1915.5157,113,625.879149
-697.00934,283,626.758406
-1697.5782,118,627.363636
-3230.8726,382,627.452699
-1603.0613,96,628.052091
-3359.9229,372,628.645811
-1887.5851,64,628.854135
-2862.8,293,628.906236
-739.2841,296,629.725996
-625.55634,274,631.021435
-2189.708,283,633.264865
-2493.491,249,633.802749
-1641.7131,121,633.933482
-2568.3833,261,635.199948
-2273.1821,272,635.455643
-2801.3413,342,635.510993
-2646.9893,241,635.711438
-2697.7236,332,636.885516
-1643.0857,161,639.7714
-2467.0898,263,640.170205
-2820.8784,224,640.971
-978.8491,277,641.123699
-2361.9312,296,641.40209
-715.2317,271,642.242069
-1881.1614,65,642.391969
-939.16187,310,643.300886
-2448.7026,306,644.220824
-1675.8301,185,646.993735
-1000.0,1,647.015911
-1064.6256,322,647.406235
-2467.3801,265,647.504838
-2427.0496,330,648.042056
-2474.8652,311,648.945888
-1985.7876,241,649.371304
-2340.3767,307,650.034572
-1900.1206,131,650.976108
-550.4544,272,651.322865
-1604.1685,90,652.581177
-1645.5327,124,652.999896
-3317.7488,317,655.781917
-2680.5518,369,657.060282
-1000.0,1,657.076572
-2719.0508,350,657.109525
-2671.9897,339,657.529544
-632.50616,303,658.354732
-686.6375,275,658.590639
-2323.8743,341,658.778327
-1699.3057,79,659.871317
-2335.5698,269,660.626815
-2863.1558,389,660.99815
-2195.8062,252,661.683165
-1769.0342,261,661.80852
-1742.7517,201,662.382825
-2446.546,294,663.060473
-1900.0897,60,664.241275
-1901.2849,133,665.027081
-2934.9514,333,665.193087
-2970.2168,295,666.407212
-2396.4482,369,667.105174
-2494.3481,295,667.899905
-2478.3467,341,667.925074
-2634.502,361,685.856106
-2078.025,312,687.606956
-3051.8254,287,687.951617
-2556.2122,336,689.240595
-2618.354,293,690.383231
-448.77063,271,690.622129
-2482.1514,370,691.382816
-2473.4736,316,691.660988
-3244.0232,301,692.623411
-1851.9252,58,694.325385
-2423.5007,288,694.520873
-3264.6904,239,695.118634
-2400.6233,308,702.524957
-1635.8789,203,702.756063
-2288.959,270,703.808484
-2361.8486,266,704.524602
-1710.8779,220,705.985678
-2501.2178,350,706.487785
