straight_rpm,MASS,THRUST_COEF,DRAG_COEF,LINEAR_SURGE_DAMP,TURN_COEF,RUDDER_FORCE_SCALE,LINEAR_YAW_DAMP,surge_score,surge_err_peak_u_body_mps,surge_err_initial_accel_0_2_after_motion_mps2,surge_err_initial_accel_0_5_after_motion_mps2,surge_err_distance_at_10s_after_motion_m,surge_err_time_to_50pct_peak_u_after_motion_s,surge_err_time_to_90pct_peak_u_after_motion_s,surge_rpm_start_idx,surge_rpm_start_t_sec,surge_motion_start_idx,surge_motion_start_t_sec,surge_motion_lag_s,surge_u_body_at_2s_after_motion_mps,surge_u_body_at_5s_after_motion_mps,surge_u_body_at_10s_after_motion_mps,surge_distance_at_5s_after_motion_m,surge_distance_at_10s_after_motion_m,surge_initial_accel_0_2_after_motion_mps2,surge_initial_accel_0_5_after_motion_mps2,surge_peak_u_body_mps,surge_time_to_50pct_peak_u_after_motion_s,surge_time_to_90pct_peak_u_after_motion_s,surge_u_body_at_2s_after_rpm_mps,surge_u_body_at_5s_after_rpm_mps,surge_u_body_at_10s_after_rpm_mps,surge_distance_at_5s_after_rpm_m,surge_distance_at_10s_after_rpm_m
15.0,64.55,0.07,1.0,1.5,3.0,0.1,5.0,11.389501522484625,0.9678403434240292,0.3352019417678063,0.6732412586205367,0.10001070269411075,6.180874600185721,1.3926590585962073,0,0.0,2,0.2,0.2,0.4177091836013721,0.9298783056717239,1.7022692008156357,2.5067795617981816,9.128968622307527,0.18099697599694262,0.17483090625412448,4.533567554930158,14.200000000000001,32.699999999999996,0.38224996014930884,0.8968812565909146,1.6732880614381536,2.3315365023290204,8.798845897669448
15.0,64.55,0.07,1.0,0.5,3.0,0.1,5.0,11.410621893379,1.1703000116145228,0.3224468816249649,0.7427413383686958,0.05499999394374192,6.130305060747793,1.0707110507117026,0,0.0,2,0.2,0.2,0.4247673829263567,0.9661334554250682,1.831023866721021,2.571780768495403,9.585531104861452,0.18446965057221507,0.18209271734353186,5.0,14.100000000000001,28.3,0.38814643054005776,0.9305292406892883,1.7974135238556497,2.3895607183814818,9.230133359303501
16.0,64.55,0.07,1.0,1.5,3.0,0.1,5.0,11.45490733717773,1.1703000116145228,0.24366264392194956,0.9031310051164115,0.023360279583694563,5.928026902996082,1.297538056266695,0,0.0,2,0.2,0.2,0.4752284837046223,1.05763294355569,1.9344592403103076,2.8516661877543177,10.38037219953757,0.205919335335719,0.1988512515040019,5.0,13.700000000000001,31.400000000000002,0.43489123784510636,1.0201275246934773,1.9016076953970045,2.652347075826323,10.005222539236438
14.0,64.55,0.05,1.5,0.5,3.0,0.1,5.0,11.459179648192082,0.4697364831136762,0.5811314675011112,0.07087069130302392,0.39766070921363533,6.989987231192561,1.4658290603881408,0,0.0,4,0.4,0.4,0.2857515939572858,0.6171904047288612,1.1393510002967437,1.702113721904451,6.109779862974055,0.11404055229068742,0.11189139191788668,3.3860214607387724,15.799999999999999,33.7,0.24059562769140974,0.5737551600766617,1.0990350303540286,1.477803184361844,5.675980523121875
16.0,64.55,0.06,0.75,0.5,3.0,0.1,5.0,11.488427097149508,1.1703000116145228,0.3375552381870792,0.7094570094580728,0.07148044695990499,6.231444139623648,1.0341260498157363,0,0.0,2,0.2,0.2,0.41517575412050156,0.9474191069993902,1.8069132610313312,2.517077086373159,9.418362963066505,0.18035627085311973,0.17861495861775073,5.0,14.3,27.8,0.3793042940104737,0.9122938213291216,1.773265288565107,2.338369371069272,9.067608503949591
16.0,64.55,0.06,0.75,2.0,3.0,0.1,5.0,11.570204597612237,0.9640231375207007,0.3515715240229958,0.6328885899345712,0.12124455599484799,6.332583218499504,1.4146100591337876,0,0.0,2,0.2,0.2,0.407418958473899,0.907458211713052,1.6640528131433807,2.4455294662687863,8.913584749306615,0.17654021676030887,0.17061460235903883,4.524773365456582,14.500000000000002,33.0,0.3728252862345784,0.8752147985019632,1.635583044357212,2.274511092931113,8.590870229821448
15.0,64.55,0.05,0.75,1.5,3.0,0.1,5.0,11.58974119921014,0.6026811378125414,0.5224401503610776,0.21386509693386624,0.33201188237862805,6.888848152316706,1.4658290603881408,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31310217806970003,0.6866786591278085,1.2656679827554256,1.8722416493138734,6.7756834265632,0.13001976701323306,0.12683235837858736,3.69230320516904,15.6,33.7,0.27465696664933076,0.6502095345393428,1.2324509646848876,1.6816626473096075,6.410919922236629
16.0,64.55,0.06,1.25,1.0,3.0,0.1,5.0,11.612550813474698,0.9931698976803514,0.3486544746704703,0.6475577681202249,0.11250306965890561,6.332583218499504,1.3999760587754007,0,0.0,2,0.2,0.2,0.40902871961766957,0.9150202683390614,1.6870526545605067,2.459646626724082,9.002253308712856,0.1773344084777831,0.17214733154736606,4.591922515352149,14.500000000000002,32.8,0.37417799954650555,0.8822755614657892,1.6578972779969885,2.2871690414961847,8.675010288459454
15.0,64.55,0.07,1.25,1.0,3.0,0.1,5.0,11.636871122402361,1.038271580102561,0.33212736756502,0.6892606670349877,0.09009624433887017,6.282013679061577,1.3999760587754007,0,0.0,2,0.2,0.2,0.41940789524278066,0.9381804323367897,1.7294094624604663,2.52200003525145,9.229535128490548,0.1818340552066237,0.1765047160985353,4.695829077073673,14.400000000000002,32.8,0.3836737841613728,0.904611977085137,1.6995390717017764,2.345156914655464,8.894076365368198
15.0,64.55,0.07,0.75,2.0,3.0,0.1,5.0,11.648073020996174,1.0106146963240699,0.3351140497493572,0.6742720292748029,0.0990071036519122,6.332583218499504,1.4146100591337876,0,0.0,2,0.2,0.2,0.41775981843152143,0.9304561802926544,1.706024387138063,2.5075646365489166,9.13914854799446,0.18102090535316825,0.1749386077387114,4.632112347519041,14.500000000000002,33.0,0.3822886767970249,0.8973985899086846,1.6768464433248143,2.3322121360755648,8.808294580954723
15.0,64.55,0.05,1.0,1.0,3.0,0.1,5.0,11.680592861055489,0.6232515888971717,0.5212685317639797,0.21961297569419155,0.3284432020245628,6.939417691754634,1.4658290603881408,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3137571478610031,0.6897079654652988,1.2752664134460432,1.877922073149872,6.811882047005499,0.13033875022997168,0.12743293336891182,3.739694005921346,15.7,33.7,0.2751628904707145,0.6529365173594306,1.24159179395074,1.6864824890299102,6.444310342842183
15.0,64.55,0.07,1.25,0.5,3.0,0.1,5.0,11.681692909964179,1.1703000116145228,0.3241465876685788,0.7327780037046675,0.061917986600301275,6.282013679061577,1.1877830535787954,0,0.0,2,0.2,0.2,0.4238243045379911,0.9608819996202341,1.8099808175210712,2.5626905389600125,9.515359006059683,0.18400689101663525,0.18105168466539837,5.0,14.400000000000002,29.900000000000002,0.38736299488599524,0.9256805888921774,1.7772186708732884,2.3814787297485505,9.164083258845498
16.0,64.55,0.06,1.0,0.5,3.0,0.1,5.0,11.694302424930452,1.1703000116145228,0.3392156299055851,0.6996944328634737,0.07829111088553946,6.332583218499504,1.1365640523244425,0,0.0,2,0.2,0.2,0.41425439092428207,0.942270391681713,1.7861035283634612,2.5081791835762615,9.349279544563288,0.17990421495990747,0.17759490242166087,5.0,14.500000000000002,29.200000000000003,0.37853904151766354,0.907541342227398,1.7533024031167481,2.3304598559431,9.002600582534178
14.0,64.55,0.06,0.75,1.5,3.0,0.1,5.0,11.705677869155046,0.6712819790055805,0.5007981211088808,0.2688148559357739,0.30180908615880797,6.888848152316706,1.4658290603881408,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3272919232975233,0.717762453868007,1.3227470722739927,1.95705381693468,7.082043046418739,0.13591199518775768,0.13257385926212967,3.8503478092005485,15.6,33.7,0.28710524084695943,0.6796470505740256,1.2880477390834528,1.7578478558860002,6.700829393908888
15.0,64.55,0.07,0.75,1.0,3.0,0.1,5.0,11.71030976100598,1.1703000116145228,0.3255714131349164,0.7261415405159782,0.06546966459620755,6.332583218499504,1.1658320530412156,0,0.0,2,0.2,0.2,0.4230399050236885,0.9575066572593516,1.8018327916079648,2.556117303015047,9.47933284766177,0.18361897005697375,0.18035826471318106,5.0,14.500000000000002,29.6,0.386700598300975,0.9225076076924064,1.7692165145883219,2.375558828595231,9.129670764600753
14.0,64.55,0.06,1.0,1.0,3.0,0.1,5.0,11.74491626178135,0.6913401248890555,0.49957587755643734,0.2747962165340756,0.2981063596922019,6.888848152316706,1.4658290603881408,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3279751549466738,0.7209133482909081,1.332675545792839,1.962970231503587,7.119601352758404,0.1362447614830027,0.13319882992230567,3.896558346398476,15.6,33.7,0.28763313879850616,0.6824843479832312,1.2975062757383793,1.7628690253438288,6.735482448166468
15.0,64.55,0.05,1.5,0.5,3.0,0.1,5.0,11.751981166200105,0.6634779836135419,0.5189160706383246,0.23119457328259632,0.3212357229044479,6.939417691754634,1.4585120602089474,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31507233955949554,0.6958146327985308,1.2946902770179916,1.8893533610385154,6.88499052832903,0.13097922795793945,0.12864305246669255,3.8323687386797105,15.7,33.6,0.2761783309227036,0.6584318980816182,1.260087030276889,1.6961792085208338,6.511736344967749
14.0,64.55,0.06,1.5,0.5,3.0,0.1,5.0,11.864458391562875,0.7303773479640234,0.4971218064119733,0.2868474024370321,0.2906296135958762,6.939417691754634,1.4585120602089474,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3293470729206879,0.7272645575558699,1.3527607418336696,1.9748757848562315,7.195441121869702,0.1369129034105085,0.13445801459875084,3.9864934311011835,15.7,33.6,0.28869266932731824,0.6882015810512413,1.3166384548310441,1.77297029608763,6.805445216159943
16.0,64.55,0.05,0.75,1.5,3.0,0.1,5.0,11.882215864672565,0.8101688791979984,0.45666733055821035,0.38084812174367655,0.24024029472845268,6.838278612878779,1.4585120602089474,0,0.0,3,0.30000000000000004,0.30000000000000004,0.35622674051742315,0.7811367730937455,1.439064141092934,2.1299872656866454,7.706561100981866,0.14792698160222761,0.1442798085930425,4.17031947083524,15.5,33.6,0.3124891933310396,0.7396661249589731,1.4013482988426147,1.913192460793301,7.291824953957638
16.0,64.55,0.05,1.0,1.0,3.0,0.1,5.0,11.918690941204686,0.828862259169765,0.4553425201002022,0.3872983474009105,0.23627159423782956,6.838278612878779,1.4585120602089474,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3569672201631902,0.7845314001337896,1.4496378468811637,2.1363791490509496,7.746817293315141,0.14828767261764098,0.14495376926152825,4.213385820813878,15.5,33.6,0.3130616431388801,0.7427248148962781,1.4114291150582965,1.9186195779487325,7.328985989367737
14.0,64.55,0.05,1.25,0.5,3.0,0.1,5.0,11.926206606567817,0.5412184016909022,0.579976815735205,0.07721470516041555,0.3934047926145652,7.293404467820129,1.4877800609257206,0,0.0,4,0.4,0.4,0.28642966655138996,0.620538495943931,1.1518185144417747,1.7081937282649888,6.152949408665735,0.11435491614204148,0.11255425490089183,3.5507035742592192,16.400000000000002,34.0,0.24107259896982922,0.5766272258234242,1.1105568280302707,1.4826448084573105,5.7143578591770785
16.0,64.55,0.06,1.25,0.5,3.0,0.1,5.0,11.97261802889828,1.1703000116145228,0.3408711039261626,0.6900031563588525,0.08501308554730751,6.484291836813286,1.2609530553707284,0,0.0,2,0.2,0.2,0.41333590095873207,0.9371631954094689,1.7656738643816032,2.4993333206735957,9.281095738432569,0.17945349795215507,0.17658229611319637,5.0,14.8,30.900000000000002,0.3777759495605244,0.9028254812270194,1.7336951305116657,2.322594574705385,8.938418725254072
15.0,64.55,0.07,1.5,0.5,3.0,0.1,5.0,11.974633932019584,1.1703000116145228,0.3258412502475395,0.7228876366755426,0.06874579946165942,6.4337222973753585,1.326806056983468,0,0.0,2,0.2,0.2,0.42288417266755357,0.955673006309225,1.7893225518306475,2.5536535922145944,9.446101638714412,0.18354550458758534,0.1800182761106073,5.0,14.700000000000001,31.8,0.38658177503726365,0.9208693973610699,1.7573840290784077,2.3734420394631237,9.098873410067869
16.0,64.55,0.05,1.5,0.5,3.0,0.1,5.0,11.981530508833213,0.8648656317334164,0.4526825959373602,0.4002922992993449,0.22826096581705488,6.838278612878779,1.4511950600297545,0,0.0,3,0.30000000000000004,0.30000000000000004,0.35845403795450304,0.7913726590097859,1.4710140626525496,2.149240069203685,7.828072454589978,0.14901185979582832,0.14631146013516752,4.296331432874369,15.5,33.50000000000001,0.31421056107514284,0.7488871648138316,1.4318071623565733,1.9295364359720795,7.403984057481802
15.0,64.55,0.06,0.75,1.5,3.0,0.1,5.0,11.987945006271072,0.9029013779211367,0.4269654060167548,0.4562391553109864,0.19881578588950516,6.787709073440852,1.4585120602089474,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3757012416152412,0.8237833177171214,1.5172944752042112,2.246372047666934,8.126747254880897,0.15601358543134886,0.15215714406639463,4.383959286130069,15.4,33.6,0.3295739690869268,0.7800557457914393,1.4775530042460785,2.017741155734628,7.689465177196058
16.0,64.55,0.06,0.75,1.0,3.0,0.1,5.0,11.993954777943287,1.1703000116145228,0.34226503081025833,0.6834777188751088,0.0885308419379459,6.534861376251214,1.2316850546539553,0,0.0,2,0.2,0.2,0.41256839363410375,0.9338413540535933,1.7575207158890465,2.4928825594691295,9.245413661093215,0.17907398939665015,0.1759004768339323,5.0,14.900000000000002,30.500000000000004,0.37712802543489815,0.8997042099167153,1.725695477944241,2.3167866599082623,8.904350600568783
15.0,64.55,0.06,1.0,1.0,3.0,0.1,5.0,12.014778909672964,0.9204420829153209,0.425572065026055,0.46299948507813876,0.19467362635119917,6.787709073440852,1.4511950600297545,0,0.0,3,0.30000000000000004,0.30000000000000004,0.37647996344816015,0.8273388157606837,1.528281528325369,2.2530796027906264,8.168762915030392,0.15639293447234917,0.15286350638783439,4.424370070123788,15.4,33.50000000000001,0.3301762107028023,0.7832607598986143,1.4880333749837118,2.023438030616249,7.728263892301656
14.0,64.55,0.07,0.75,1.5,3.0,0.1,5.0,12.036823271443321,0.9319228701375037,0.41763076339457916,0.47993082659524583,0.1857993154182434,6.787709073440852,1.4585120602089474,0,0.0,3,0.30000000000000004,0.30000000000000004,0.38182165675922214,0.8371849812711937,1.541871191584576,2.282948006758292,8.258778769990075,0.15855502198596025,0.1546326008123732,4.450819840111215,15.4,33.6,0.3349433741810702,0.7927483253134896,1.5014938764411554,2.0505976266869386,7.814413698057599
14.0,64.55,0.05,0.75,1.0,3.0,0.1,5.0,12.05097185223467,0.5454991436549305,0.5810056934393806,0.07228965111800215,0.3962850466944771,7.394543546695983,1.5024140612841073,0,0.0,4,0.4,0.4,0.2858288810727671,0.6179838464024209,1.1445172202575493,1.703219600235235,6.123733784437203,0.11407479535826291,0.11203965387898328,3.5605656715294574,16.6,34.2,0.24064165063613804,0.574390953832848,1.1036586238106247,1.4786240511054445,5.6879778235147205
14.0,64.55,0.07,1.0,1.0,3.0,0.1,5.0,12.062851756414338,0.949063499556034,0.4162159681250677,0.48678770782662784,0.18160356292079308,6.787709073440852,1.4511950600297545,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3826123493618089,0.8407905107354778,1.5529846820665698,2.2897540495976196,8.301338045984636,0.15894021213846654,0.1553490514458866,4.4903089184109914,15.4,33.50000000000001,0.33555494653308143,0.7959988802773845,1.5120966237649733,2.056378705133767,7.853718752799607
15.0,64.55,0.06,1.5,0.5,3.0,0.1,5.0,12.072620895780108,0.9539645585482049,0.42277460708637243,0.4766167989033889,0.18631511643222806,6.787709073440852,1.4438780598505612,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3780435304788954,0.8345034068140776,1.5504833679641334,2.2665746772352735,8.253546784136336,0.157154566401461,0.15428633008677786,4.501600120009717,15.4,33.400000000000006,0.3313848990694662,0.7897172066028736,1.5092100968820246,2.0348967590361773,7.806547315789765
14.0,64.55,0.07,0.75,0.0,3.0,0.1,5.0,12.096815015221027,1.1703000116145228,0.4040486154744928,0.5508063185729807,0.1387363487864659,6.7371395340029245,1.107296051607669,0,0.0,3,0.30000000000000004,0.30000000000000004,0.38942553318851814,0.8749503177998459,1.676976782272074,2.351494742589433,8.736158164323225,0.16225287830584165,0.16203812373373003,5.0,15.3,28.8,0.3407755978789461,0.8265015562839707,1.6292125241296411,2.108450050763269,8.252402214672113
14.0,64.55,0.07,1.5,0.5,3.0,0.1,5.0,12.118984458021767,0.9817362805542367,0.41337545494174593,0.5005990770176734,0.17313761910593936,6.787709073440852,1.4438780598505612,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3841999400280186,0.8480556399234722,1.5754388280743743,2.3034469548450653,8.387211662121373,0.1597135662271169,0.1567921512856978,4.565581417197684,15.4,33.400000000000006,0.33678235440118093,0.8025468440637291,1.5335177508320073,2.0680065594281225,7.933017507699833
15.0,64.55,0.07,1.0,1.0,3.0,0.1,5.0,12.178981021546239,1.1703000116145228,0.3288586580692829,0.7075787220616435,0.07791981257959903,6.585430915689142,1.378025058237821,0,0.0,2,0.2,0.2,0.4212185192988164,0.9477734432280327,1.7650664738637343,2.5389677113002,9.353045778889177,0.18272398941568885,0.1784187031847511,5.0,15.000000000000002,32.5,0.38518311480043405,0.9134975642788545,1.7338560628643347,2.3602801352453104,9.010592970517028
14.0,64.55,0.07,1.0,0.0,3.0,0.1,5.0,12.184686269869601,1.1703000116145228,0.40412838882239716,0.549915268502078,0.1396832201490784,6.787709073440852,1.1438810525036356,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3893796164929169,0.8744293961669357,1.6733054434459538,2.3507903444036313,8.72655365126454,0.16223115932733825,0.1619450211457971,5.0,15.4,29.3,0.3407448301375068,0.8260624835828576,1.625846294179383,2.1078893985848586,8.243852882601898
14.0,64.55,0.07,1.25,0.0,3.0,0.1,5.0,12.229299828153467,1.1703000116145228,0.4042081426171509,0.5490252294852983,0.14062677422126232,6.787709073440852,1.1877830535787954,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3893337127896891,0.8739092185349201,1.6696533622848806,2.3500866172744534,8.716982786872927,0.1622094456723479,0.16185202419923997,5.0,15.4,29.900000000000002,0.34071406906265517,0.8256239704623914,1.6224967302671245,2.1073292229725435,8.235331818061722
15.0,64.55,0.06,0.75,0.0,3.0,0.1,5.0,12.243937150419129,1.1703000116145228,0.4136009107936155,0.5259813635729773,0.15250179743048606,6.838278612878779,1.1438810525036356,0,0.0,3,0.30000000000000004,0.30000000000000004,0.38318327416519854,0.8609451777838897,1.6502607419785493,2.3138219170323544,8.596529449715817,0.159652183936805,0.15944425428543146,5.0,15.5,29.3,0.3353127226477167,0.8132694126649684,1.6032478763545215,2.074667634450373,8.120480439966936
15.0,64.55,0.05,1.25,0.5,3.0,0.1,5.0,12.25045338730296,0.7472374584792344,0.5176301554314697,0.23817343593963888,0.316421508132086,7.242834928382201,1.487780060925721,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31579295053403683,0.6995576374766407,1.3089774408868957,1.8960138200245704,6.9338231263715855,0.13132932940746553,0.12937224849665402,4.025336241830075,16.3,34.00000000000001,0.2767284271404476,0.6617629984720846,1.2735449597875002,1.7017817391640069,6.556410374487917
15.0,64.55,0.07,0.75,1.5,3.0,0.1,5.0,12.310090939188196,1.1703000116145228,0.33036194534432306,0.6999758322546763,0.08247011168444916,6.686569994564997,1.4072930589545942,0,0.0,2,0.2,0.2,0.42038877508402717,0.943851345508861,1.7530454265523308,2.531665985567556,9.306890188067554,0.18231470655532597,0.17762430482273714,5.0,15.200000000000001,32.9,0.38448617632489096,0.9098368635502804,1.722196024723609,2.3537351102975914,8.966803995410588
14.0,64.55,0.06,1.25,0.5,3.0,0.1,5.0,12.321033679285174,0.8185205922243932,0.4957751708430037,0.29416821858507636,0.28557218770138615,7.192265388944272,1.487780060925721,0,0.0,3,0.30000000000000004,0.30000000000000004,0.33010174295335964,0.731191994760728,1.3677872775730693,1.9818586351961545,7.2467407122522225,0.13727953649966274,0.13522294010790162,4.189560389099305,16.2,34.00000000000001,0.2892686416141245,0.6916962112509425,1.330791217522643,1.7788431746715543,6.852371260621459
16.0,64.55,0.06,1.5,0.5,3.0,0.1,5.0,12.323376314385463,1.1703000116145228,0.34252167723819327,0.6803825291321427,0.09164804473111335,6.686569994564997,1.4072930589545942,0,0.0,2,0.2,0.2,0.41242027337801074,0.9320970886547353,1.7456148932834235,2.4905390819445437,9.213794566762449,0.17900411520435758,0.17557707169136647,5.0,15.200000000000001,32.9,0.377015010793062,0.8981458774511987,1.7144349265579706,2.3147731905175055,8.875047745166594
14.0,64.55,0.07,1.5,0.0,3.0,0.1,5.0,12.331794805889967,1.1703000116145228,0.40428787686602796,0.5481361997522795,0.1415670307942594,6.838278612878779,1.2390020548331486,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3892878220732554,0.8733897832919985,1.6660203858441434,2.349383560111094,8.707445370397528,0.1621877373388902,0.1617591327090799,5.0,15.5,30.6,0.34068331465219914,0.8251860158407465,1.6191637074437786,2.1067695232350556,8.226838861864412
15.0,64.55,0.06,1.0,0.0,3.0,0.1,5.0,12.339102885762328,1.1703000116145228,0.41367814738662123,0.5251186053581165,0.1534187269136813,6.888848152316706,1.1877830535787954,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3831388175044311,0.8604407876817288,1.646705148277619,2.3131398912672694,8.58722864968851,0.1596311556115907,0.15935410781085393,5.0,15.6,29.900000000000002,0.3352829333535207,0.8128442776822176,1.5999878267420617,2.0741247923015034,8.112201546155685
14.0,64.55,0.05,1.0,0.5,3.0,0.1,5.0,12.4136346721633,0.6192627808415277,0.5788185711989261,0.08360469665393927,0.38909757850564636,7.596821704447695,1.5170480616424942,0,0.0,4,0.4,0.4,0.2871099715813437,0.6239128526637582,1.1644950397571205,1.7143086046798237,6.196639286498266,0.11467025815595908,0.11322192192022526,3.7305044744411417,17.000000000000004,34.400000000000006,0.24155087431993852,0.5795199749295453,1.1222629046303294,1.4875119457906185,5.753176944179192
16.0,64.55,0.06,0.75,1.5,3.0,0.1,5.0,12.43013817272316,1.1464393109466573,0.34693701602713395,0.6579578917914003,0.10511377371933844,6.787709073440853,1.4585120602089474,0,0.0,2,0.2,0.2,0.4099828636126398,0.9205229107442081,1.7099249850896399,2.469035343867796,9.077206034234353,0.17780200133097268,0.17323400272357503,4.945029027000476,15.400000000000002,33.6,0.37496840392008157,0.8873461308106505,1.6798240520710759,2.2955022137512677,8.74548491444221
15.0,64.55,0.06,1.25,0.0,3.0,0.1,5.0,12.434263705857976,1.1703000116145228,0.41375536535163376,0.524256810444688,0.15433249492502085,6.939417691754634,1.231685054653955,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3830943732213486,0.8599371064597852,1.6431679100222423,2.3124585048592476,8.577959917795189,0.1596101323580074,0.15926406198814685,5.0,15.7,30.5,0.3352531504104652,0.8124196758570305,1.5967436619079745,2.0735824042014617,8.103949591519502
16.0,64.55,0.06,1.0,1.0,3.0,0.1,5.0,12.449336131098171,1.1600484414403311,0.34546877396460757,0.665398852201672,0.10064964425758989,6.787709073440853,1.451195060029754,0,0.0,2,0.2,0.2,0.4107933196222273,0.9243627317184322,1.7217494778199598,2.476176195057707,9.122487570252853,0.1782017428315051,0.17401148167063457,4.9763821358353,15.400000000000002,33.5,0.37564904437831587,0.8909294446724444,1.6912910132961794,2.3019022935574176,8.788438764264045
15.0,64.55,0.05,0.75,1.0,3.0,0.1,5.0,12.451301150728941,0.7605878916256403,0.5187590835481944,0.2328992643826065,0.31949184782403867,7.394543546695983,1.5097310614633006,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3151625434254067,0.6968048251421812,1.3012991175781623,1.8907083540522716,6.902679384116466,0.13102196904033622,0.12882116945272948,4.056093356226611,16.6,34.300000000000004,0.27623897424226684,0.6592692572467359,1.2661663180318476,1.6972605276934642,6.5275227181479085
16.0,64.55,0.05,1.25,0.5,3.0,0.1,5.0,12.506543372574768,0.9620418055261215,0.4512114873491751,0.40831726736065765,0.22270098776515707,7.141695849506346,1.4804630607465277,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3592785351731211,0.7956801293318313,1.4875723202289548,2.1568858150681307,7.884469642121467,0.14941238173256904,0.1471499599220879,4.5202087154451185,16.1,33.900000000000006,0.31483955217882265,0.7527186106982461,1.4473990401236496,1.9359649922468556,7.455562388350773
14.0,64.55,0.06,0.75,1.0,3.0,0.1,5.0,12.521748274672667,0.8354723652647547,0.49695027016339294,0.2887098096383196,0.2887251104083661,7.343974007258055,1.5024140612841073,0,0.0,3,0.30000000000000004,0.30000000000000004,0.32944563603459864,0.7283463099610933,1.359976309483672,1.9763561849104136,7.21475929586567,0.1369596056261399,0.13465261076779567,4.228614374607398,16.5,34.2,0.28875893322432145,0.6891163909872077,1.323276160184656,1.7741517128829143,6.822686201987942
15.0,64.55,0.06,1.5,0.0,3.0,0.1,5.0,12.529419645356892,1.1703000116145228,0.41383256469547136,0.523395977172889,0.15524312002794585,6.989987231192562,1.275587055729115,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3830499413107211,0.8594341326068636,1.639648883734052,2.3117777567856095,8.56872306573909,0.15958911417419874,0.15917411664388348,5.0,15.8,31.1,0.3352233738164955,0.8119956061751292,1.5935152646418143,2.0730404695021623,8.095724426751957
15.0,64.55,0.06,1.25,0.5,3.0,0.1,5.0,12.609785712165753,1.0572848715574417,0.421219226726514,0.4851208745074345,0.18041191660046887,7.091126310068417,1.473146060567334,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3789153088432592,0.8390696383735273,1.5680906275790125,2.274670732321067,8.313425414023003,0.15757803205117726,0.15517489008196625,4.739632448388996,16.0,33.800000000000004,0.3320497662329234,0.79377787847288,1.5257873090624132,2.041702636031288,7.8613021519584425
14.0,64.55,0.07,1.25,0.5,3.0,0.1,5.0,12.659987551665669,1.086997417029318,0.41179350745011956,0.5092545858318264,0.16712572666165085,7.091126310068417,1.473146060567334,0,0.0,3,0.30000000000000004,0.30000000000000004,0.38508662504474156,0.8527036893810325,1.5933787586868495,2.3116852214007433,8.4481928067293,0.16014426500643,0.15769653398739886,4.8080850708671505,16.0,33.800000000000004,0.3374585285181947,0.8066799772451008,1.5504074037175664,2.074931572091465,7.988778159157149
14.0,64.55,0.07,0.75,0.5,3.0,0.1,5.0,12.660996282471812,1.1703000116145228,0.4086147479044296,0.526754576871156,0.1548682657168375,7.091126310068417,1.3121720566250814,0,0.0,3,0.30000000000000004,0.30000000000000004,0.38686862345586265,0.8621133242857875,1.6302398775165052,2.328307661064323,8.572525370115695,0.1610097095697328,0.15952504453665906,5.0,16.0,31.6,0.33881656600272586,0.815040624122761,1.5850766182390421,2.0888963824831532,8.102389223708105
16.0,64.55,0.05,0.75,1.0,3.0,0.1,5.0,12.73046817469161,0.9869647549592839,0.4524793952122039,0.40249784216529555,0.22600729099822864,7.293404467820127,1.5024140612841073,0,0.0,3,0.30000000000000004,0.30000000000000004,0.35857079369664346,0.792653592702118,1.4795476829174574,2.1509933304733764,7.850932422777974,0.14906718293692092,0.14654190930443697,4.577626927903731,16.4,34.2,0.31428905760820275,0.7499704720536261,1.4396581011453582,1.9309356539175186,7.42438728766498
15.0,64.55,0.05,1.0,0.5,3.0,0.1,5.0,12.765179455403706,0.8391500676390531,0.5163402807365769,0.24520140687696657,0.3115482108423684,7.546252165009765,1.5170480616424942,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31651585605435045,0.7033299980027754,1.3235093904464472,1.9027123602084424,6.983255023148785,0.13168050886158636,0.13010657567258896,4.237087171811971,16.9,34.400000000000006,0.2772800410895252,0.665118564225221,1.2872252953963979,1.7074142943612602,6.601613662736401
