#{"t_start": 1776857316.8778613, "env_id": "None"}
r,l,t
-1424.0278,399,348.527164
-1162.4711,376,349.438389
-1155.123,412,349.486814
-223.12445,392,349.503383
-1156.3839,454,350.203447
-1044.3033,72,350.511449
-1324.8545,435,350.965018
-1173.9071,374,351.217803
-1155.6775,400,351.946169
-1090.0491,200,353.243451
-1077.8457,199,354.020222
-1134.4097,346,354.761106
-1488.7671,112,354.976506
-96.97358,383,355.271576
-1182.9805,472,355.525727
-1121.3942,351,355.80486
-1322.4927,351,356.570095
-1485.8811,214,358.165248
-1246.255,465,358.98453
-1095.0209,276,359.775486
-1178.105,387,359.877907
-1217.0873,341,361.101228
-1495.2002,115,361.58145
-1186.8296,454,362.243487
-1202.5872,495,362.314558
-1329.024,404,367.850557
-1089.1761,321,368.944471
-1151.598,418,369.53431
-1084.2015,251,370.993454
-1356.5906,431,371.332471
-1135.5704,376,371.67979
-1150.388,417,372.681321
-1146.9941,402,373.613244
-1199.5533,478,374.213539
-1176.0162,434,375.136828
-1098.2621,285,375.353371
-1086.4764,194,375.393438
-1151.3693,413,375.461558
-1331.547,165,375.857079
-1035.0833,95,376.388008
-1173.1506,458,377.509935
-1203.5461,427,377.714662
-1101.3394,268,378.017818
-1122.064,310,380.021322
-1219.0731,420,381.618793
-1338.587,431,381.820604
-1136.051,385,382.127123
-1064.0839,184,386.952331
-1197.6619,480,387.264743
-1135.6311,397,387.664673
-1149.0706,388,387.720074
-1163.6167,387,387.954169
-1075.0989,200,388.836288
-1310.1145,100,388.982127
-1093.3301,206,389.883373
-1101.4135,245,390.105438
-1246.4985,164,398.479722
-227.53587,391,399.189543
-122.941376,436,399.249967
-1054.9886,146,399.598556
-213.66866,384,400.527011
-1156.1108,432,400.928651
-173.81009,377,401.387877
-1376.7501,119,402.458524
-105.3493,415,403.022018
-1674.1921,317,404.023324
-1155.7529,368,404.471483
-1181.6953,471,405.261196
-1195.9993,468,406.140502
-1181.4995,461,407.741215
-218.3861,436,408.551285
-1241.7847,440,416.200236
-1109.1913,331,416.403545
-1140.3032,357,416.426942
-1164.0424,421,416.4455
-1060.1456,208,417.286136
-1063.9471,118,417.931857
-1251.7712,364,418.064803
-1181.9921,429,418.256108
-1118.9144,307,420.31619
-1364.5892,274,420.717217
-1189.6304,338,420.717217
-1153.0801,371,420.949974
-1187.0923,462,421.080244
-1325.4067,114,422.676824
-1488.3263,393,423.656219
-1192.3556,434,423.958588
-1344.1737,227,424.012102
-1204.9052,461,424.166762
-1290.69,97,424.797377
-1133.8835,298,424.847474
-1229.8457,502,427.205436
-1187.3916,462,427.489022
-1131.1748,384,428.0148
-1095.2958,241,428.364684
-1203.2754,413,435.598057
-126.31346,446,436.095961
-1060.4877,197,436.605302
-1269.1904,477,436.657233
-1265.7263,564,438.624358
-1093.8599,229,438.674953
-1192.1698,392,438.905074
-1155.5215,431,439.248053
-1239.5499,267,439.84771
-1296.0305,576,442.249385
-1234.1716,486,443.466128
-1444.2231,321,443.503067
-1177.6978,314,443.684324
-1220.6626,504,443.747767
-111.55482,424,444.725367
-1357.8066,77,445.85411
-1161.07,428,445.886175
-1213.9796,510,445.945561
-1077.1409,209,446.742656
-1119.0619,344,447.099295
-1510.5239,141,448.012487
-1380.6582,327,448.506286
-1268.5876,353,448.703016
-1291.3376,593,457.911316
-1271.167,582,459.788779
-1263.5929,588,459.903389
-1228.6826,447,459.963931
-1421.3617,519,460.156796
-1326.6943,525,461.411188
-1290.3213,644,461.497269
-1147.9109,302,461.769825
-1351.3208,196,462.683645
-1271.69,601,462.733471
-1084.795,187,462.848145
-1047.4269,140,464.741487
-128.15637,459,466.544411
-1193.3951,483,466.739214
-1310.1182,247,468.318347
