scenario,t,dpsi,tracked,state,cls,sense,tcpa,range,bearing,panels_near
29,6.0,29.013274967630025,1,engaged,crossing,1,2.508299328595216,3.6023375708290897,-34.41940982957834,0
29,6.5,33.93473009524189,1,engaged,crossing,1,2.153321507454361,3.3316525121972256,-45.551886241982714,0
29,7.0,39.56152853088844,1,engaged,crossing,1,1.6280556454821546,3.1043377641255434,-59.09904454669443,0
29,7.5,44.76207979333071,1,engaged,crossing,1,0.7462328102740161,2.956539082447455,-73.9373912258477,0
29,8.0,48.30182209064742,1,engaged,crossing,1,0.35109237881585115,2.9198022226550986,-87.95812045450896,0
29,8.5,49.13418353326472,1,clearing,crossing,1,-0.33063012888608856,2.993825030060131,-98.9661683106853,0
29,9.0,45.73835054814049,1,clearing,crossing,1,-0.7923404731103146,3.1538909396923818,-104.83439163947241,0
29,9.5,39.05695774943467,1,clearing,crossing,1,-1.0209088893317044,3.373003083538578,-106.31386310829271,0
29,10.0,30.559154572554576,1,clearing,crossing,1,-1.6805107582694707,3.6316692099236896,-104.99187351609736,0
29,10.5,21.367690243818913,1,clearing,crossing,1,-1.511625311338106,3.9173486507504123,-102.21146435003851,0
29,11.0,13.350656369541355,1,clearing,crossing,1,-1.9770480565470039,4.223392166304378,-99.98268122334365,0
29,11.5,8.793543897615564,1,idle,none,0,-2.8133369873595053,4.547910787958908,-100.58763693993244,0
29,12.0,8.009539250413582,1,idle,none,0,-3.0405747054172707,4.893356191859256,-104.35848127450001,0
29,12.5,8.374482680682092,1,idle,none,0,-2.7285834041619337,5.2625887667320805,-108.85317401216896,0
29,13.0,8.21745780823403,1,idle,none,0,-3.346054349273167,5.657202997536253,-112.53553892494111,0
29,13.5,6.57357894312014,1,idle,none,0,-4.372769147692096,6.0714227415709985,-114.42901369113615,0
29,14.0,4.803914177764341,1,idle,none,0,-4.049054845640909,6.501558485244417,-115.91479710822048,0
29,14.5,3.4495704894069377,1,idle,none,0,-4.964012810852257,6.941955834302036,-117.47576788812523,1
