policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,scenario,start,who
model,no_target,9.924433511599638,0.0,0.0,,,,goal,False,False,56,77.4328576878759,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6961424086771392,0.9370257174525155,inf,0,,False,never,0,0.0,False,0.0,103,cruise,run5
model,no_target,7.777153961253272,0.0,0.0,,,,goal,False,False,54,127.6074940229828,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6977380226739763,0.7632743022186975,inf,0,,False,never,0,0.0,False,0.0,104,cruise,run5
model,no_target,9.472351939506785,0.0,0.0,,,,goal,False,False,66,50.30804491113809,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6011379914544384,0.851768672634121,inf,0,,False,never,0,0.0,False,0.0,105,cruise,run5
model,no_target,6.791254452278463,0.0,0.0,,,,goal,False,False,54,-121.20790192604215,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7647679328040007,0.9666109487665039,inf,0,,False,never,0,0.0,False,0.0,106,cruise,run5
model,no_target,7.618572716555467,0.0,0.0,,,,goal,False,False,55,71.5133326591978,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7076780241450277,0.9460168730146081,inf,0,,False,never,0,0.0,False,0.0,107,cruise,run5
model,no_target,8.61263148724731,0.0,0.0,,,,goal,False,False,57,47.007896519738566,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6885489043639623,0.9057541098390562,inf,0,,False,never,0,0.0,False,0.0,108,cruise,run5
model,no_target,7.715636756725871,0.0,0.0,,,,goal,False,False,52,83.7264812994416,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7437701534252479,1.0068860667940804,inf,0,,False,never,0,0.0,False,0.0,109,cruise,run5
model,no_target,7.643066319700785,0.0,0.0,,,,collision:obstacle,True,False,41,-343.70830219663003,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6184501065639281,0.8645745742655417,inf,0,,False,never,0,0.0,False,0.0,110,cruise,run5
model,no_target,7.958885684444756,0.0,0.0,,,,collision:obstacle,True,False,23,-364.6249218173616,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7444851866098589,0.8928875369965613,inf,0,,False,never,0,0.0,False,0.0,111,cruise,run5
model,no_target,8.919597231476935,0.0,0.0,,,,goal,False,False,56,85.6825185329368,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6923047736569525,0.9134359317115931,inf,0,,False,never,0,0.0,False,0.0,112,cruise,run5
model,no_target,6.8745535936065325,0.0,0.0,,,,goal,False,False,58,71.69379760391786,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6778060207929563,0.8814087246321568,inf,0,,False,never,0,0.0,False,0.0,113,cruise,run5
model,no_target,7.392424952880393,0.0,0.0,,,,goal,False,False,55,75.68752722526645,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7029620103523174,0.9315097413091262,inf,0,,False,never,0,0.0,False,0.0,114,cruise,run5
model,no_target,8.211625632198505,0.0,0.0,,,,goal,False,False,54,85.71895961352661,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7238714299946444,0.9255233160290994,inf,0,,False,never,0,0.0,False,0.0,115,cruise,run5
model,no_target,6.670301727029801,0.0,0.0,,,,goal,False,False,53,65.68989706878875,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7505905277391693,0.9313240895531092,inf,0,,False,never,0,0.0,False,0.0,116,cruise,run5
model,no_target,5.356479981505558,0.0,0.0,,,,goal,False,False,52,110.43351731500191,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7269580884233643,0.7661583176578758,inf,0,,False,never,0,0.0,False,0.0,117,cruise,run5
model,no_target,5.304665427323811,0.0,0.0,,,,goal,False,False,51,102.12774652063628,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7416464222207793,0.7884192811388279,inf,0,,False,never,0,0.0,False,0.0,118,cruise,run5
model,no_target,9.457641443617554,0.0,0.0,,,,goal,False,False,53,23.81778513724406,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7788662392434194,1.0680747617374602,inf,0,,False,never,0,0.0,False,0.0,119,cruise,run5
follower,head_on,9.556232149411287,0.7589141160070894,188.5960326544994,,,,collision:target,True,True,36,-374.165254657525,-60.758100660113975,0,0,29,0,25,0.0,0.0,3.9817353828285644,0.0,10.316411840429144,0.35338154085805606,0.5214267067456575,1.8564427814687934,0,,False,head_on,33,0.0,False,0.0,0,rest,follower
follower,head_on,5.7479461611789,1.2248627607666025,177.49061558127943,,,,goal,False,False,82,95.64615790307519,-40.57304915395274,0,0,0,0,26,0.0,0.0,0.0,0.0,9.016233145322833,0.4556067142080351,0.5440320377600472,1.1562278754449529,0,,False,head_on,33,0.0,False,0.0,1,rest,follower
follower,head_on,7.111260720178818,0.8488119099963607,179.77841623459886,,,,goal,False,False,83,50.78917753471811,-80.30081880484701,0,0,36,0,29,0.0,0.0,8.002687819930358,0.0,11.442476145132822,0.45384625799211353,0.5399373882104044,0.8618307527240874,0,,False,head_on,36,0.0,False,0.0,2,rest,follower
follower,head_on,9.924433511599638,0.5577780141895179,181.73638987831518,,,,collision:target,True,True,33,-375.5514784345538,-56.33129204329707,0,0,19,0,21,0.0,0.0,2.939117060255564,0.0,10.166771250306006,0.3309453361979307,0.5106110745000478,1.800592114726632,0,,False,head_on,21,0.0,False,0.0,3,rest,follower
follower,head_on,7.777153961253272,0.23241010159911024,174.96382864421315,,,,collision:target,True,True,36,-370.3234654992901,-55.539319773239875,0,0,11,0,24,0.0,0.0,1.0290233575300656,0.0,11.518852374695914,0.35546424947485356,0.533776588954396,1.8273476368098287,0,,False,head_on,30,0.0,False,0.0,4,rest,follower
follower,head_on,9.472351939506785,1.2005729403251244,185.37459793469242,,,,goal,False,False,79,80.49047308232863,-66.00462096187657,0,0,28,0,26,0.0,0.0,7.189470901264301,0.0,8.91611682607224,0.4744730900039416,0.5528513945021416,1.0522658498812822,0,,False,head_on,28,0.0,False,0.0,5,rest,follower
follower,head_on,6.791254452278463,0.4570427385228544,170.45725794523702,,,,collision:target,True,True,32,-367.8600846051178,-48.43444096206691,0,0,14,0,18,0.0,0.0,3.0999649705924175,0.0,8.2832371262076,0.33519726135938605,0.5129855370335754,1.182511199141015,0,,False,head_on,18,0.0,False,0.0,6,rest,follower
follower,head_on,7.618572716555467,1.9112000156973665,175.31745985542278,,,,goal,False,False,79,123.07819959645963,-25.453192078207117,0,0,0,0,27,0.0,0.0,0.0,0.0,5.656264906268248,0.47974452991135325,0.5664120149000098,1.8019143337883894,0,,False,head_on,33,0.0,False,0.0,7,rest,follower
follower,head_on,8.61263148724731,1.840716953859967,178.36331706632063,,,,goal,False,False,83,75.80421783962196,-59.82443272789086,0,0,30,0,25,0.0,0.0,10.781375248538106,0.0,4.669218185145261,0.45381258063498375,0.5503231524163965,1.9026775639552924,0,,False,head_on,30,0.0,False,0.0,8,rest,follower
follower,head_on,7.715636756725871,0.7429086685850401,175.34012998128836,,,,collision:target,True,True,34,-368.9291550849971,-50.01003298125734,0,0,2,0,25,0.0,0.0,0.21543567591981788,0.0,10.940992121765778,0.3270836147388728,0.5050196075732618,1.7432169817637007,0,,False,head_on,27,0.0,False,0.0,9,rest,follower
follower,head_on,7.643066319700785,1.7056406923796066,175.83686086831378,,,,goal,False,False,80,87.60323397086525,-55.00552160004514,0,0,24,0,24,0.0,0.0,8.708931720048188,0.0,5.256303868415926,0.4669346473647945,0.5600069622321442,1.8555240944896132,0,,False,head_on,24,0.0,False,0.0,10,rest,follower
follower,head_on,7.958885684444756,0.5220743990799206,173.00682712496027,,,,collision:target,True,True,33,-386.02505414961365,-67.28986483642979,0,0,29,0,24,0.0,0.0,5.577405495764119,0.0,10.4913789003731,0.3428289550061281,0.5201991585229155,1.008214234785969,0,,False,head_on,30,0.0,False,0.0,11,rest,follower
follower,head_on,8.919597231476935,0.015575077797397752,189.9520951299898,,,,collision:target,True,True,38,-365.0392332594477,-48.80304714801424,0,0,3,0,24,0.0,0.0,0.6081081248210898,0.0,10.358635088590734,0.35490185369696026,0.518326311031938,1.8239859529979818,0,,False,head_on,32,0.0,False,0.0,12,rest,follower
follower,head_on,6.8745535936065325,1.611600490742285,187.4718115037299,,,,goal,False,False,82,118.99091063042638,-21.472124259905367,0,0,0,0,26,0.0,0.0,0.0,0.0,4.771583168867858,0.4617429354971634,0.5504565191712558,1.8507021698756896,0,,False,head_on,28,0.0,False,0.0,13,rest,follower
follower,head_on,7.392424952880393,1.4530951074163598,170.337965767494,,,,goal,False,False,83,68.97213403086019,-66.88886688336817,0,0,33,0,25,0.0,0.0,11.431246393308221,0.0,5.719195526101902,0.4542029267294018,0.5398980536982734,1.7534720773387906,0,,False,head_on,33,0.0,False,0.0,14,rest,follower
follower,head_on,8.211625632198505,1.4671958493469026,183.96019323639712,,,,goal,False,False,81,113.66780333760417,-29.56253765649636,0,0,0,0,26,0.0,0.0,0.0,0.0,6.569452812554747,0.46739907120890817,0.5610773893643142,1.6262118139239061,0,,False,head_on,30,0.0,False,0.0,15,rest,follower
follower,head_on,6.670301727029801,0.3400603298527174,181.04111298916908,,,,collision:target,True,True,31,-382.5095703419894,-61.377698413780244,0,0,25,0,23,0.0,0.0,3.416265447098237,0.0,10.906476178717021,0.31809845160935574,0.5016839446965005,1.866814767938445,0,,False,head_on,29,0.0,False,0.0,16,rest,follower
follower,head_on,5.356479981505558,1.47502256148603,173.8525041139263,,,,collision:obstacle,True,False,56,-368.20703626206137,-43.06855087649896,0,0,17,0,17,0.0,0.0,5.910663900928202,0.0,4.842257962923874,0.41698147434978144,0.5456318427235622,1.6681722323671886,0,,False,head_on,17,0.0,False,0.0,17,rest,follower
follower,head_on,5.304665427323811,1.4300146119796155,188.9556404236401,,,,goal,False,False,76,120.03724452971218,-24.524463565570667,0,0,0,0,24,0.0,0.0,0.0,0.0,5.449880792349038,0.49155837176180445,0.5994980844576432,1.6871634019641317,0,,False,head_on,27,0.0,False,0.0,18,rest,follower
follower,head_on,9.457641443617554,0.5956007947889601,171.4137351270706,,,,collision:target,True,True,34,-356.50198180995255,-49.80690470993407,0,0,5,0,21,0.0,0.0,0.356346612397518,0.0,10.783123756734,0.3784727981992302,0.5390438367248276,1.8342472025656986,0,,False,head_on,21,0.0,False,0.0,19,rest,follower
follower,crossing,4.667290875464451,1.7227470900651785,236.13301209616918,starboard,,True,goal,False,False,80,143.56238756915644,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4690674456061611,0.5621110123700603,3.2356182066688906,0,,False,never,0,0.0,False,0.0,20,rest,follower
follower,crossing,3.7739332766476075,1.173528774453069,270.329950237396,starboard,,True,goal,False,False,81,143.4575710902654,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4671303267280041,0.5585143509809782,3.4128678669072134,0,,False,never,0,0.0,False,0.0,21,rest,follower
follower,crossing,6.835819471068554,1.5587616535741629,95.48905312983425,port,,True,goal,False,False,80,143.79768205467016,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.469730606267175,0.5629644000539358,3.589306651180948,0,,False,never,0,0.0,False,0.0,22,rest,follower
follower,crossing,8.158253975323385,0.44228992836946146,258.61746858688855,starboard,,True,collision:obstacle,True,False,44,-343.533618861977,-7.5168186873449905,0,0,0,0,12,0.0,0.0,0.0,0.0,1.6704041527433313,0.3859390437934707,0.5448559861881641,2.3928875928913436,0,,False,crossing,22,0.0,False,0.0,23,rest,follower
follower,crossing,9.79861013596842,0.44328075371819986,82.03474253870037,port,,True,goal,False,False,82,136.75547483015356,-1.1420726291837153,0,0,0,0,6,0.0,0.0,0.0,0.0,0.25379391759638115,0.4578906768014741,0.5442395360003118,3.00919114177667,0,,False,crossing,23,1.0,True,0.0,24,rest,follower
follower,crossing,6.794447015498243,0.5473514842917628,131.07964188304754,port,,True,goal,False,False,79,141.6530892685605,-4.593518835201392,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0207819633780872,0.4760177182579442,0.5665923110482538,1.9093410782437117,0,,False,crossing,8,1.0,True,0.0,25,rest,follower
