#{"t_start": 1781347671.704863, "env_id": "None"}
r,l,t
-980.30133,149,1343.993481
-970.8725,188,1347.181301
-968.8533,195,1347.999109
-999.45984,113,1351.368875
-967.1651,211,1351.95962
-973.7617,222,1353.53611
-998.7754,126,1355.919706
-979.0561,111,1361.135938
-961.24304,207,1364.689456
101.67195,190,1366.667917
99.67091,185,1369.053728
-987.297,143,1370.612523
103.88666,191,1375.023636
-963.71686,213,1377.324642
104.466415,185,1384.499737
-978.798,238,1385.501958
-999.71704,135,1386.725825
97.70163,190,1388.999983
-998.3236,113,1392.314391
91.6135,200,1392.861052
-979.606,198,1396.492915
-983.26025,145,1403.173238
-967.30304,222,1403.752357
-981.1651,138,1409.665989
94.21927,189,1410.409981
95.05321,200,1410.688777
-976.5173,177,1411.18771
-996.77026,86,1414.138541
98.485344,209,1417.788301
-975.82355,205,1421.360301
103.320015,182,1425.170677
-993.34784,135,1427.527973
-999.95557,96,1429.559876
-967.2542,178,1432.526895
95.34796,186,1433.320729
93.44261,218,1436.893289
-971.2446,191,1438.394706
-992.8365,99,1443.736005
-987.3674,83,1444.703977
101.94397,190,1446.883487
102.51436,194,1455.08186
-968.53296,217,1455.572455
-998.34094,87,1457.512616
-980.1773,170,1461.917819
-961.1834,217,1465.05592
-972.9404,206,1468.528417
105.11334,184,1470.188963
-997.7139,119,1472.370719
-986.49,133,1475.75905
-966.4939,173,1479.006879
-981.0649,246,1481.312295
-984.0156,110,1482.659436
-975.8757,160,1483.359357
102.68267,185,1489.059154
-997.0278,128,1492.362646
-978.42,167,1494.082076
-993.041,135,1499.383175
-966.8277,233,1500.881817
-992.64453,171,1505.386203
-979.20105,185,1508.048747
89.83983,219,1508.048747
-991.7532,113,1515.431524
93.328705,199,1515.573039
103.38648,185,1516.72317
100.35612,190,1519.093666
101.8126,200,1525.556602
-975.55133,153,1525.556602
-976.94836,147,1527.386702
-974.877,188,1533.074281
-989.853,143,1535.313818
-997.41,151,1536.74707
101.93732,185,1543.517257
-979.9643,177,1545.082021
-999.4648,120,1545.507886
-974.7689,157,1548.500185
-985.15875,111,1549.444393
-982.17194,171,1550.164279
103.992836,183,1560.681051
101.106995,186,1562.301492
-971.24176,133,1562.733058
-997.56256,115,1564.628164
-997.9521,153,1565.042427
100.678246,191,1568.666009
-975.08386,177,1573.228765
101.25657,193,1573.509542
-992.4084,104,1578.950166
-970.4345,126,1581.693192
-992.1793,121,1585.416244
-981.39886,179,1586.690231
91.944435,194,1587.196282
104.19561,182,1587.606079
-982.8723,133,1592.410004
-983.65375,122,1595.919374
-981.6081,184,1599.12239
-990.8872,100,1600.530282
-982.2319,140,1601.088196
94.569664,190,1610.892775
103.721085,186,1612.126276
102.86313,185,1612.401395
-972.53564,159,1613.621222
-977.6278,159,1620.541621
104.16841,182,1620.541621
-971.7554,158,1621.752985
-997.136,89,1625.918048
-994.6046,130,1629.586005
-964.15753,217,1629.877936
-980.08167,151,1631.134538
-990.1109,143,1631.542298
-971.50653,168,1642.859136
104.96957,183,1643.724519
101.84252,186,1644.143658
-998.2758,126,1647.151214
94.03849,187,1649.696311
-979.11755,149,1650.641868
102.86834,187,1654.083175
-981.7682,191,1654.368113
-991.3296,103,1657.923544
105.37282,183,1667.890087
103.1055,183,1669.076144
105.24126,183,1671.939127
-987.0199,165,1672.086226
97.72313,191,1676.703804
-994.26074,171,1677.42947
98.53445,189,1680.353098
99.451225,184,1683.095976
-975.39386,116,1683.984163
-982.73816,91,1693.108841
102.44979,185,1694.913535
-997.70776,145,1697.842858
-994.0225,100,1698.030464
94.60174,185,1698.188724
-961.4021,218,1702.700842
-986.8336,188,1703.269064
-966.5458,195,1710.174434
95.508606,184,1718.528342
-993.50507,129,1720.960518
106.09409,191,1721.39165
103.11323,184,1723.43142
101.139946,187,1723.693591
-964.3332,192,1724.637918
93.269196,186,1728.336672
-996.0928,159,1732.569247
-980.79675,96,1738.006021
-993.8735,140,1741.90611
-977.39276,143,1745.005256
103.52706,183,1745.809755
-994.73444,97,1747.830069
-960.88275,181,1748.65603
-975.4845,154,1752.142697
97.00152,189,1753.628163
-982.9961,139,1770.196702
-988.69885,146,1770.492635
-980.25183,163,1771.084559
-982.8598,215,1771.434519
-976.61584,224,1776.157223
-972.21674,218,1778.469977
100.94894,185,1780.294796
98.75107,184,1781.411489
-997.6108,110,1786.500344
-981.5577,138,1791.264821
-983.9975,147,1793.386837
-983.1641,154,1794.209161
-979.659,136,1802.888432
101.834015,189,1805.510212
98.71166,188,1809.756043
-987.052,206,1810.511006
-992.41425,68,1819.959424
93.711716,193,1821.314665
-976.5369,173,1821.314665
-994.95056,92,1824.364247
-971.3283,246,1824.67636
-961.0176,208,1825.566324
-978.1012,143,1826.875291
100.075165,185,1830.219104
-987.92194,79,1832.253264
-986.267,125,1837.362532
-996.28345,72,1982.559647
-967.4317,174,1983.689184
-987.06116,142,1985.396185
103.068214,187,1985.767237
-964.9756,213,1986.11924
101.86709,185,1986.373957
102.133736,184,1987.425334
100.33347,184,1992.063136
-988.45245,141,2002.026174
101.09666,183,2005.074815
-973.6086,195,2007.284769
96.88115,189,2008.278452
102.78337,183,2009.258397
-984.619,213,2011.789065
-960.4007,217,2012.007411
-996.73895,93,2013.370855
105.549835,182,2013.87483
-985.6982,124,2022.502311
-983.961,121,2023.178644
101.96142,183,2026.884851
-963.45215,197,2032.637051
-986.3117,168,2033.76678
101.71259,190,2034.659439
100.40875,185,2035.454008
-981.5341,226,2039.242018
103.733864,182,2044.913163
98.67811,186,2046.206174
-993.97943,120,2050.210817
101.72749,183,2058.408843
-992.5638,134,2058.613749
-975.61774,238,2059.416564
105.057144,186,2061.126386
103.2452,183,2061.518712
-973.8669,204,2074.628938
102.50825,183,2075.528371
-997.57684,236,2077.93083
-992.5068,134,2079.61667
103.61787,182,2083.914803
91.01555,197,2084.978949
-964.30396,195,2086.659098
-953.08545,222,2087.606686
-971.89246,123,2094.600763
-982.2463,93,2095.979239
-975.5932,203,2100.528337
100.41845,187,2101.2865
-963.69525,212,2102.699312
107.27693,196,2109.239722
