#{"t_start": 1787204402.5790324, "env_id": "None"}
r,l,t
-993.25256,227,443.703466
94.62167,200,443.783289
90.92605,211,444.017224
-972.52325,181,444.574827
101.635574,190,444.627108
-1001.4552,153,445.269238
-976.2346,107,445.322506
-1021.2474,259,445.667859
-986.23303,184,445.931468
103.55346,213,446.021109
-993.2644,64,446.110702
-978.87555,154,446.413804
-982.54877,220,446.460658
-992.92163,66,447.28584
-1003.1174,241,447.590904
-970.8821,122,447.645752
-965.8569,217,448.010124
105.259415,190,448.092056
-1004.27795,212,448.800576
-990.2307,72,449.003771
-972.8791,130,449.084628
-975.3848,249,449.215555
-987.9632,82,449.229808
91.14743,229,449.470904
-976.3243,110,450.347919
-967.5792,214,450.411644
-988.73315,135,450.857543
-972.43427,182,472.42875
-981.0144,167,472.565355
100.80509,200,472.774578
100.915695,192,473.087839
-967.23285,133,473.479947
-990.59644,352,473.510596
-984.7292,94,474.033599
-984.00134,87,474.290383
-992.5255,66,474.309017
-989.68695,76,474.815344
-998.1429,175,474.815344
-985.69696,231,475.068371
-992.4664,68,475.155041
88.21641,237,476.269533
-981.68304,93,476.572593
-979.6124,99,476.68138
94.61456,189,476.953635
-976.6981,106,477.248033
91.885765,210,478.232687
-985.5792,92,478.416111
-975.14355,111,478.866325
69.30913,267,479.0312
-964.8661,225,479.136414
-991.8202,68,480.1027
87.23734,228,480.270933
-984.7272,102,480.325801
-950.62805,248,480.35406
95.77174,206,480.424991
-977.29425,111,480.619848
-993.61505,166,480.784314
-991.92426,68,481.257141
-970.59174,243,481.708196
-979.9434,97,481.725468
-974.0033,112,482.313727
-976.7049,171,482.693221
-983.73413,218,483.794819
-996.0837,174,484.014573
-981.2885,94,484.179425
97.67929,196,484.707363
85.13302,272,484.859839
107.43739,208,484.873188
-991.9772,68,484.889623
-981.2999,307,484.935241
-991.4896,266,486.095868
-995.4815,177,486.500168
-1000.5221,165,487.086539
-1001.04474,246,487.100819
-986.5915,82,487.235276
104.42946,195,487.591669
-989.8867,80,487.62135
-961.57544,217,487.667692
91.00708,211,487.788374
-994.0095,64,488.085901
-986.43115,81,488.905664
-987.77155,78,489.090466
-979.08105,103,489.310871
-982.5946,91,489.577882
-1001.08655,332,489.720988
-995.0887,169,489.905178
-997.09033,195,490.140329
-988.09717,77,490.236551
-979.6689,104,490.472178
-981.0313,96,490.701284
-989.9891,72,490.743812
-985.9872,86,491.696306
-978.876,108,492.198286
-990.3522,312,492.303552
-977.02246,215,492.567647
99.94974,205,492.739588
-978.1994,218,493.240246
-971.8091,239,493.433593
-989.87225,74,493.598219
