policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,crossing,9.217198206135693,1.5379687920128267,257.9345989647785,starboard,,True,goal,False,False,54,29.72570371319391,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7332308956550108,0.9574921632975306,3.1901723132081714,1.8578510566011717,0,,False,never,0,0.0,False,0.0,development,29
model,crossing,9.202204024537645,2.226126868249491,165.26412353887025,port,,True,goal,False,False,50,5.894916392611236,-19.103835879808535,9,0,0,0,13,3.0017396269971415,0.0,0.0,0.0,0.9433832724828186,0.7741362947074645,0.9502301324502036,2.5328936689775867,0.6925070968586545,0,,False,crossing,14,1.0,True,0.0,development,30
model,crossing,9.205552454429636,0.23366396928340888,123.49873427544586,port,,True,goal,False,False,60,34.91014651470687,-8.509364236427182,2,1,0,0,5,0.2573080811989426,0.1586033328742182,0.0,0.0,1.4334672748366746,0.6671373950854501,1.0016969967803806,1.7499608225149652,1.4154345692957717,0,,False,crossing,19,1.0,True,0.0,development,31
model,crossing,9.200142654891936,1.624241388782099,169.30086923475568,port,,True,goal,False,False,51,61.59307723062152,-36.194346591818714,8,4,0,0,10,5.349589195567276,0.037900375210144596,0.0,0.0,2.1169496036601076,0.7494632099241202,0.940927695658072,2.4103663402880495,0.538553775973339,0,,False,crossing,10,1.0,True,0.0,development,32
model,crossing,9.24656234395405,1.4394070464462696,116.28327931154196,port,,True,goal,False,False,68,32.780034731095554,-8.87098912832873,8,0,0,0,3,1.5603657197582732,0.0,0.0,0.0,0.2549286256722839,0.5865961767392947,0.8827023830471653,2.53979947085579,1.3690800993893146,0,,False,crossing,19,1.0,True,0.0,development,33
model,crossing,9.224667440555242,0.9180185044120603,89.27241364287374,port,,True,collision:target,True,True,24,-292.99290585341896,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5079537030999842,0.5780832625585834,1.341284545067207,0.4074645240396052,0,,False,never,0,0.0,False,0.0,development,34
model,crossing,9.224439980944135,1.622891763736585,262.9418030030328,starboard,,True,goal,False,False,55,56.05490716457234,-13.694421662748379,4,0,0,0,7,0.7911051719771732,0.0,0.0,0.0,2.172989124769194,0.7200866994268086,0.9962187730350226,1.991755684597739,1.6256162583577813,0,,False,crossing,11,0.0,False,0.0,development,35
model,crossing,9.281407130030928,2.3463067862190936,256.19074597247004,starboard,,True,collision:obstacle,True,False,39,-408.2605534155663,-8.011000602057326,7,0,0,0,3,1.3763032093728556,0.0,0.0,0.0,0.26628882570259793,0.6371818841262535,0.9094713073110346,2.9218628657868804,1.320597594441278,0,,False,crossing,15,0.0,False,0.0,development,36
model,crossing,9.317024449463847,1.0854240390193897,123.51645874137515,port,,True,goal,False,False,59,119.07004788054512,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6608091862163801,0.9034349166483422,1.560622960970586,0.44944906919835864,0,,False,never,0,0.0,False,0.0,development,37
model,crossing,9.205202320612555,2.255702132700812,273.95202456626794,starboard,,True,goal,False,False,50,42.574164859491155,-13.224148439282686,1,10,0,0,5,0.020418362322182665,1.5596088725951782,0.0,0.0,1.200669694764833,0.7895019310669252,1.005330906574004,2.20623905721274,1.46345003435553,0,,False,crossing,10,0.0,False,0.0,development,38
