#{"t_start": 1787242014.4710498, "env_id": "None"}
r,l,t
-983.8156,140,620.069726
-976.778,171,621.095084
96.65833,186,623.32642
-986.71216,147,624.083918
-996.58234,141,624.423924
107.29929,196,624.458544
-967.616,180,625.664184
-964.69836,210,628.606788
-987.18036,156,628.677883
103.53949,189,631.418555
-988.4609,163,631.681693
-989.64856,153,631.833153
102.119804,183,634.725581
-970.23566,209,636.334717
-971.4664,182,636.778483
-997.31946,105,638.616767
-995.77924,128,639.307556
101.33627,184,639.483733
105.23255,183,639.483733
-991.7494,100,640.119627
-982.2007,173,642.338073
-990.0609,122,646.464479
108.988884,194,647.00335
105.45637,189,647.100757
98.31942,184,648.668264
-989.45905,113,648.73584
104.15844,185,649.718319
107.106125,184,651.045032
-983.3527,206,651.379191
-977.0387,138,655.102666
-987.9072,148,655.662221
-995.72314,98,656.97053
-982.5244,147,657.46449
-1005.738,148,657.46449
-983.7456,214,658.927778
99.83105,183,660.597865
-991.1767,164,660.744895
-990.7533,114,664.235204
-1008.81976,144,666.888873
-989.27374,127,667.374207
-989.2684,201,668.322593
-967.3588,213,668.470986
-971.4994,187,668.815029
-1002.1489,140,668.994085
-985.01556,118,670.984459
-988.5097,115,673.236902
-982.9911,208,673.396323
-1006.5077,168,676.751848
-969.0648,179,678.698498
102.076584,187,679.403936
-987.2681,133,681.162556
-990.6401,224,682.707108
-992.5377,192,682.755915
-963.8954,240,683.162147
-983.26465,210,686.153144
-977.5592,114,686.634965
107.42048,189,688.51565
-981.2819,157,688.582488
94.62299,196,693.298769
103.94089,183,693.725455
-972.27606,178,693.902162
-965.539,209,694.629802
-982.9597,171,695.912406
-996.89655,185,699.620423
-983.24817,232,700.638269
-994.0694,104,701.471334
-974.90173,223,701.682765
-984.72723,184,704.47786
102.67362,184,705.517866
-1015.38074,220,707.649174
102.530594,199,709.113423
-976.639,157,709.709809
99.72829,191,712.310116
-989.76184,81,713.836207
-982.00555,212,714.894072
100.113525,194,715.968057
-980.4401,239,716.312757
-966.04913,221,718.762895
-981.056,104,719.821419
105.16105,183,720.349578
-962.12787,232,721.145614
106.41439,195,725.868237
-982.88525,175,726.24751
-980.9031,245,726.677535
-970.53015,161,728.424012
-981.04834,212,729.32428
104.91336,185,732.091159
96.76684,204,732.223684
-988.8083,222,732.932035
-974.3799,145,735.948349
-979.33374,168,737.096218
-984.7183,122,739.796991
-966.38275,190,739.937962
-1004.33435,237,740.785072
-999.59784,96,741.734379
-992.2114,238,743.825486
94.49225,203,744.707858
-977.5884,198,744.956341
-983.8257,101,745.787942
-993.7956,105,746.180301
-984.97516,182,747.801347
-963.927,146,749.57115
105.16848,183,754.146376
102.84279,183,755.484084
-971.35486,162,755.711479
-997.4797,258,756.872847
-970.5519,242,758.822954
-987.2199,238,759.37291
-983.9738,226,760.672144
-990.3501,218,761.969747
107.867134,201,767.525645
-997.18695,237,768.269526
103.006134,206,768.992332
-965.5784,253,770.453511
103.87132,185,771.930212
-966.89453,222,772.693745
-977.2651,111,773.724268
-988.1712,279,775.571831
-994.28656,238,776.017283
105.126816,186,779.612084
81.7239,225,780.971544
100.67035,205,782.052793
98.041435,183,782.172974
-975.7424,148,782.367164
106.65537,202,784.573081
-971.23193,154,785.030459
99.60142,185,786.052999
104.7769,182,791.238615
-979.9255,130,791.501887
-986.1883,173,791.860135
-975.6727,186,792.86372
-990.4478,243,793.358642
102.92322,184,795.01795
-969.2154,244,795.957116
100.59056,186,796.7733
-984.5219,98,797.217696
104.86906,207,805.380987
-970.7284,240,806.056227
-983.467,248,806.858232
106.16485,194,806.917238
-980.3277,244,807.75779
102.326904,208,808.080863
108.77209,199,808.181017
-980.6807,101,811.390607
-985.1197,88,811.527346
-981.0468,261,812.21422
97.50632,212,817.469438
103.30959,198,819.637953
99.32375,230,820.48667
-969.5673,155,821.255265
-971.66943,246,823.157666
-962.4871,265,823.84617
97.41461,228,825.376186
-982.8878,234,826.484526
-990.675,140,827.820743
-975.3517,119,828.048957
101.605354,218,832.378532
-981.1868,265,832.534078
102.84144,182,832.966933
99.0183,182,833.915784
106.86951,200,836.417912
104.36148,183,836.483467
-995.49585,77,841.74624
-971.26764,257,843.217116
-1014.71094,280,844.923675
102.272354,211,847.353913
-959.8452,253,848.399584
96.778114,203,849.344465
-970.1114,269,849.827142
-970.17035,289,850.301365
-975.0171,114,851.420077
101.89636,217,854.801663
105.48731,203,855.262688
-996.3217,101,856.164356
104.94074,207,859.53901
99.3346,220,861.820532
84.11748,247,862.522798
104.813995,211,863.445091
-963.5498,165,864.125769
98.47562,185,866.782345
98.50612,202,867.106424
-979.6011,285,867.303076
98.03009,184,870.874703
104.51785,184,873.499128
-977.16034,138,874.548722
104.01007,190,875.056698
107.93342,219,876.33668
97.22509,237,876.594867
102.8082,198,878.442515
106.59091,204,878.633555
105.16229,195,882.008288
-961.7569,148,882.008288
-978.0605,153,885.02308
107.11944,188,886.377811
103.38623,210,889.650234
107.2304,201,890.738774
94.32309,242,891.118455
99.94324,231,892.837612
101.521996,183,892.963514
106.53539,208,894.433174
100.10468,216,897.921947
-983.88306,94,900.418529
103.62325,183,900.916755
-962.7095,164,901.134626
88.710724,267,902.882692
97.86678,184,904.201467
68.18271,259,906.482979
97.25096,239,907.034783
105.255066,184,908.455282
-968.27844,160,909.898878
98.38595,184,911.126407
106.75098,223,914.335444
99.270775,206,916.552241
88.91023,250,917.307592
97.94229,183,918.590985
96.84129,185,962.646567
95.17626,233,963.721052
101.28339,183,965.04328
93.72568,231,966.660383
102.22273,184,970.238784
-970.2749,145,971.302184
-992.28973,80,971.452941
101.00807,216,972.599771
107.44538,201,972.914618
-970.9203,155,974.081377
-979.5703,295,974.435235
103.85632,198,975.330667
-986.1692,88,978.991531
-971.96045,145,979.798318
96.10362,184,980.639058
-978.1091,104,981.068199
-976.0154,150,981.198576
90.19713,211,985.479206
77.33669,254,986.395251
107.95284,202,986.531332
-963.7528,160,990.598007
-959.22327,161,991.384279
-969.86127,130,994.985083
96.93927,258,995.393481
88.08316,263,996.154754
100.37798,251,997.10801
108.49745,206,998.7651
101.26433,226,998.981921
103.88365,204,1003.534406
107.984825,215,1003.612303
106.82726,202,1007.555172
-992.5799,81,1009.082662
80.61369,247,1009.619517
111.86237,218,1010.22568
97.060905,185,1010.414243
-980.7125,111,1010.535505
102.081085,183,1010.602288
89.95379,270,1012.408504
-992.6051,72,1014.1547
-983.8061,94,1015.827963
-981.05475,111,1018.455458
-966.33,148,1018.54504
109.773605,212,1019.038863
96.73588,186,1019.528099
