src,case,side,response,engaged,sense,trigger_step,steps_after,outcome,min_range,vport_frames,heading_dev_3s,pre_return,dcpa,tcpa,ct,u_pf,d_pf,u_prog,d_prog,u_exist,d_exist,u_smooth,d_smooth,u_obs,d_obs,u_bnd,d_bnd,u_dom,d_dom,u_col,d_col,u_terminal,d_terminal,u_total,d_total
extra,72,port,wrong_60,True,-1,5.0,69,goal,1.7639183694943947,0,20.866446225541438,4.03798972558291,1.3058187526077942,7.957749990394716,168.85294922926352,-48.15127405757639,-11.25908969763661,94.09677420687215,26.209038300788617,-17.25,-4.941858199159086,-2.4636670736379447,-0.8449469813667811,0.0,0.0,0.0,0.0,0.0,0.0,-37.961609591053076,-29.11475567257061,100.0,3.2806973148697316,88.27022348460474,-16.67091493507474
extra,73,port,stand_on,True,-1,3.0,16,target,1.2159616146222307,0,-0.6550806678725962,0.31985293350775024,0.5986980966554095,11.043513086974166,72.7343229809268,-0.021029721787948152,-0.01442830917828385,23.43052302863903,16.64113280395076,-4.0,-2.818186843227314,-0.04133721090302834,-0.027853727626358068,0.0,0.0,0.0,0.0,-0.013766485268694175,-0.0064783240690331105,-58.05287013416513,-40.06548834451379,-300.0,-141.17599247569487,-338.6984805234858,-167.4672952203589
extra,73,port,compliant_30,True,-1,3.0,14,target,1.4001646856968426,0,-20.830451443937704,0.31985293350775024,0.5986980966554095,11.043513086974166,72.7343229809268,-3.3400289174137106,-2.0108555678548146,18.555278190831668,14.054430686113019,-3.5,-2.57683051793085,-2.647813909607397,-1.8089768143667122,0.0,0.0,0.0,0.0,-7.823674040869919,-4.237180894173403,-20.65668758859769,-16.43043839394979,-300.0,-156.10215679509182,-319.41292626565706,-169.11200829725436
extra,73,port,wrong_30,True,-1,3.0,22,target,1.3734337390842963,0,20.29764372763907,0.31985293350775024,0.5986980966554095,11.043513086974166,72.7343229809268,-16.83849573611773,-7.826596366142833,29.53476429068228,18.74401655627176,-5.5,-3.4124035543497997,-4.074779132188645,-2.4049000656516806,0.0,0.0,-8.870098622388204,-3.152931254599159,0.0,0.0,-150.50632695432816,-86.87570386819108,-300.0,-104.4279343477325,-456.2549361543405,-189.3564529003953
extra,73,port,compliant_60,True,-1,3.0,14,target,1.4229177775959105,0,-20.830451443937704,0.31985293350775024,0.5986980966554095,11.043513086974166,72.7343229809268,-4.240866092430098,-2.5083805364967002,18.186830833200972,13.84886155698433,-3.5,-2.57683051793085,-0.8816093245666821,-0.5318396505295601,0.0,0.0,0.0,0.0,-8.742712252413536,-4.768164440287772,-17.15333060199698,-14.512206751854595,-300.0,-156.10215679509182,-316.3316874382063,-167.15071713520697
extra,73,port,wrong_60,True,-1,3.0,18,other,2.2607443082392384,0,20.29764372763907,0.31985293350775024,0.5986980966554095,11.043513086974166,72.7343229809268,-13.170066407095002,-6.779101425628718,21.667298965065733,15.519287542981957,-4.5,-3.03646517751543,-1.568681195547323,-0.8540769476037648,0.0,0.0,-33.84317695924767,-14.919164369523138,0.0,0.0,-112.85540669143276,-72.16217810479563,-300.0,-127.67703701659627,-444.270032288257,-209.90873549868098
extra,74,port,stand_on,True,-1,3.0,14,target,0.9194661492859055,0,-0.45160255095532875,1.7076985137694836,0.8377197123961897,8.486205501462516,149.5313624805211,-0.01756010696876298,-0.012800125154907912,19.756499092842574,14.803334931870424,-3.5,-2.57683051793085,-0.04126178184714113,-0.028116104869480997,0.0,0.0,0.0,0.0,-1.9025540188208874,-1.0195787581289373,-30.074423370733,-21.04654952093519,-300.0,-156.10215679509182,-315.77930018552723,-165.98269689024076
extra,74,port,compliant_30,True,-1,3.0,11,target,1.8618241434631342,0,-22.335299707505726,1.7076985137694836,0.8377197123961897,8.486205501462516,149.5313624805211,-1.6823307849713451,-1.1193523760162887,15.069190619711206,12.073646336771189,-2.75,-2.1661175391763514,-2.1146556800122736,-1.4891084489782898,0.0,0.0,0.0,0.0,-2.807676969392219,-1.7378441641322964,-6.265405979754519,-5.576530221435992,-300.0,-181.50182014126085,-300.55087879441913,-181.51712655422887
extra,74,port,wrong_30,True,-1,3.0,68,goal,1.6082088189885195,0,22.258033227194517,1.7076985137694836,0.8377197123961897,8.486205501462516,149.5313624805211,-49.78523324633243,-10.61362565355419,97.5519877103388,27.795760799723084,-17.0,-4.933656455871912,-4.2666369167096745,-2.1882590333161254,0.0,0.0,0.0,0.0,0.0,0.0,-67.57422489075901,-46.608616128545826,100.0,3.449770389516387,58.925892656537684,-33.09862608204858
extra,74,port,compliant_60,True,-1,3.0,11,target,1.8651610801403322,0,-22.336909120959604,1.7076985137694836,0.8377197123961897,8.486205501462516,149.5313624805211,-1.7820774377634063,-1.1812885231712198,15.03022395337034,12.049361402105204,-2.75,-2.1661175391763514,-0.125,-0.125,0.0,0.0,0.0,0.0,-2.411965194925802,-1.494271936599426,-6.265405979754519,-5.576530221435992,-300.0,-181.50182014126085,-298.3042246590734,-179.99566695953862
extra,74,port,wrong_60,True,-1,3.0,92,other,1.6896156396227813,0,22.259017800638333,1.7076985137694836,0.8377197123961897,8.486205501462516,149.5313624805211,-128.0505053161845,-18.808159678127232,103.00317232991934,26.142420179646333,-23.0,-5.050904120084833,-2.2843906944131516,-0.7161283414126483,0.0,0.0,-118.4696144483222,-1.4680031069442936,0.0,0.0,-65.23683650704281,-45.33238363836721,-300.0,-3.0983808274533255,-534.0381746360433,-48.331539532743214
extra,75,port,stand_on,True,-1,5.0,60,goal,2.2678933591565884,0,0.5621124969276821,5.69437235043087,2.3492851090953097,8.68774625103794,89.33632529543165,-0.1265975901034414,-0.030590615451734693,90.0,29.105082865470404,-15.0,-4.8508471442450665,-0.13682584335405829,-0.04893757742098805,0.0,0.0,0.0,0.0,0.0,0.0,-2.942946967052176,-2.1598421809792177,100.0,5.1568251504253295,171.79362959949032,27.171690497798725
extra,75,port,compliant_30,True,-1,5.0,64,goal,2.7346908198800035,0,-19.82660256152235,5.69437235043087,2.3492851090953097,8.68774625103794,89.33632529543165,-19.173145483045538,-5.638893639361041,92.87224778504532,27.969495635951926,-16.0,-4.896399152389277,-3.6356009174308475,-1.8879181825402878,0.0,0.0,0.0,0.0,0.0,0.0,-0.4746974218237844,-0.4746974218237844,100.0,4.2178030665087585,153.58880396274515,19.289390306346295
extra,75,port,wrong_30,True,-1,5.0,15,target,1.7895203453501365,0,20.311400248271383,5.69437235043087,2.3492851090953097,8.68774625103794,89.33632529543165,-3.3480791609286746,-1.9402828933099792,20.720280131747096,15.173668390561744,-3.75,-2.7005401828309017,-3.050527937380313,-2.0099903483260055,0.0,0.0,0.0,0.0,-6.440329268316527,-3.552026007884219,-24.702369081979494,-17.716267942098362,-300.0,-148.451597880062,-320.5710253168579,-161.19703686394973
extra,75,port,compliant_60,True,-1,5.0,64,goal,2.7370136274441794,0,-19.82660256152235,5.69437235043087,2.3492851090953097,8.68774625103794,89.33632529543165,-22.614852783438607,-6.481870995431741,92.27916468011861,27.74282304282514,-16.0,-4.896399152389277,-2.9403171108634014,-1.351917463740373,0.0,0.0,0.0,0.0,0.0,0.0,-0.4746974218237844,-0.4746974218237844,100.0,4.2178030665087585,150.2492973639928,18.755741075948727
extra,75,port,wrong_60,True,-1,5.0,16,target,1.7986136592294606,0,20.311400248271383,5.69437235043087,2.3492851090953097,8.68774625103794,89.33632529543165,-5.473142679631044,-3.009743006691879,20.203656809149898,14.891830059211975,-4.0,-2.818186843227314,-0.653086475004585,-0.4147380079993767,0.0,0.0,0.0,0.0,-9.008893118667412,-4.680253617464695,-24.45116447653911,-17.563959761623273,-300.0,-141.17599247569487,-323.38262994069225,-154.77104365348944
extra,76,port,stand_on,True,-1,4.0,17,target,1.5317271781418562,0,-0.6206815676167423,2.7466899076149778,0.2968674861443385,11.8074850267953,119.75431486309851,-0.9329464473167856,-0.6121937584171722,23.826357250207625,16.725898164082174,-4.25,-2.9300676466682667,-0.04550911434825572,-0.029877440208430268,0.0,0.0,0.0,0.0,-5.961029063829461,-2.767173405148988,-14.22004163719706,-11.952373931265184,-300.0,-134.25696412914309,-301.58316901248395,-135.82275214676895
extra,76,port,compliant_30,True,-1,4.0,19,target,1.3089644499831783,0,-21.456933767242276,2.7466899076149778,0.2968674861443385,11.8074850267953,119.75431486309851,-5.789798907759942,-3.251410681358398,24.988446135318302,16.962801701427274,-4.75,-3.137648170685011,-1.8158105311380828,-1.1409721282002119,0.0,0.0,0.0,0.0,-10.951351265554967,-4.837591663481612,-7.781527990121438,-7.184235451149501,-300.0,-121.41959180349701,-306.1000425592561,-124.00864819694448
extra,76,port,wrong_30,True,-1,4.0,17,target,1.653539739520345,0,19.819989786585865,2.7466899076149778,0.2968674861443385,11.8074850267953,119.75431486309851,-3.3728855703233203,-2.038732458633856,23.61162952788575,16.491218343144535,-4.25,-2.9300676466682667,-1.3510337498633656,-0.9865902681832973,0.0,0.0,0.0,0.0,-2.743266137388477,-1.2519080179635664,-5.714837377823259,-5.467352594663499,-300.0,-134.25696412914309,-293.8203933075127,-130.44039677211103
extra,76,port,compliant_60,True,-1,4.0,19,target,1.3089644499831783,0,-21.456933767242276,2.7466899076149778,0.2968674861443385,11.8074850267953,119.75431486309851,-5.789798907759942,-3.251410681358398,24.988446135318302,16.962801701427274,-4.75,-3.137648170685011,-1.8158105311380828,-1.1409721282002119,0.0,0.0,0.0,0.0,-10.951351265554967,-4.837591663481612,-7.781527990121438,-7.184235451149501,-300.0,-121.41959180349701,-306.1000425592561,-124.00864819694448
extra,76,port,wrong_60,True,-1,4.0,17,target,1.653539739520345,0,19.819989786585865,2.7466899076149778,0.2968674861443385,11.8074850267953,119.75431486309851,-3.3728855703233203,-2.038732458633856,23.61162952788575,16.491218343144535,-4.25,-2.9300676466682667,-1.3510337498633656,-0.9865902681832973,0.0,0.0,0.0,0.0,-2.743266137388477,-1.2519080179635664,-5.714837377823259,-5.467352594663499,-300.0,-134.25696412914309,-293.8203933075127,-130.44039677211103
extra,77,port,stand_on,False,0,,0,target,1.3152309690819985,0,,-289.370798750526,1.0085881934799152,9.915693535555796,97.89790091998529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,77,port,compliant_30,False,0,,0,target,1.3152309690819985,0,,-289.370798750526,1.0085881934799152,9.915693535555796,97.89790091998529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,77,port,wrong_30,False,0,,0,target,1.3152309690819985,0,,-289.370798750526,1.0085881934799152,9.915693535555796,97.89790091998529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,77,port,compliant_60,False,0,,0,target,1.3152309690819985,0,,-289.370798750526,1.0085881934799152,9.915693535555796,97.89790091998529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,77,port,wrong_60,False,0,,0,target,1.3152309690819985,0,,-289.370798750526,1.0085881934799152,9.915693535555796,97.89790091998529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,78,port,stand_on,True,-1,3.0,62,goal,0.9404653464161484,0,-0.667984915634122,2.3999023577738594,0.9406804847908603,9.199486820730476,159.65081551339154,-0.1406826760538289,-0.03500151979481342,93.0,29.24860031002732,-15.5,-4.874766718337886,-0.15016707859222966,-0.052076486766673764,0.0,0.0,0.0,0.0,-2.011943582493916,-0.9926227014147689,-35.62245068311538,-23.60596953276747,100.0,4.663740229999249,139.57475597974465,4.351903580944956
extra,78,port,compliant_30,True,-1,3.0,12,target,1.9427295737058972,0,-20.668973536544627,2.3999023577738594,0.9406804847908603,9.199486820730476,159.65081551339154,-2.4279697294640163,-1.5470254526463676,16.306630816667113,12.814291341972915,-3.0,-2.3099562266705833,-2.640597181028007,-1.806247355472151,0.0,0.0,0.0,0.0,-0.7979224543977552,-0.4653486163107684,-7.099109098065901,-6.569338282121393,-300.0,-172.60642499307843,-299.65896764628854,-172.49004958432678
extra,78,port,wrong_30,True,-1,3.0,67,goal,1.899860235298417,0,20.13385898970529,2.3999023577738594,0.9406804847908603,9.199486820730476,159.65081551339154,-41.71114821099417,-9.015048845651755,96.09844746763345,27.5912562387877,-16.75,-4.925032029898121,-4.971003115202061,-2.4779492972612553,0.0,0.0,0.0,0.0,0.0,0.0,-68.20484578591206,-45.94799888336574,100.0,3.6275567655825034,64.46145035552516,-31.147216051806673
extra,78,port,compliant_60,True,-1,3.0,12,target,1.8694899345143736,0,-20.668973536544627,2.3999023577738594,0.9406804847908603,9.199486820730476,159.65081551339154,-2.715474324872094,-1.7179332005370718,16.425756125248906,12.880519062909759,-3.0,-2.3099562266705833,-0.1669542135842903,-0.149138556067268,0.0,0.0,0.0,0.0,-0.35362672901835257,-0.20537521769031428,-7.099109098065901,-6.569338282121393,-300.0,-172.60642499307843,-296.9094082402917,-170.6776474132553
extra,78,port,wrong_60,True,-1,3.0,108,other,2.0128144643803276,0,20.13385898970529,2.3999023577738594,0.9406804847908603,9.199486820730476,159.65081551339154,-168.03168827000164,-18.87643204940212,102.43117035233358,24.991188214735473,-27.0,-5.078583687460547,-3.728392063672888,-1.2748709771091296,0.0,0.0,-199.2381814817867,-1.3321841257400442,0.0,0.0,-62.11907320798908,-43.0192967426012,-300.0,-1.3865973453660858,-657.6861646711168,-45.97677671294365
extra,79,port,stand_on,True,-1,3.0,10,target,1.5797148931535403,0,-0.6063043598614399,1.0681539353499896,0.3377490144527978,8.050949120176725,96.76312880933642,-0.1737529710299759,-0.13604878785173155,14.003891619369064,11.440063421269745,-2.5,-2.0148660223919674,-0.02158778506477038,-0.016289954860929576,0.0,0.0,0.0,0.0,0.0,0.0,-39.4434120549152,-32.027685191476074,-300.0,-190.85564581916123,-328.1348611916409,-213.6104723544722
extra,79,port,compliant_30,True,-1,3.0,9,target,1.5890294554640787,0,-21.02366885037094,1.0681539353499896,0.3377490144527978,8.050949120176725,96.76312880933642,-0.9549230856911834,-0.6900855706561109,13.016801787401896,10.784975138115037,-2.25,-1.8558196508759996,-1.625,-1.1810599134787645,0.0,0.0,0.0,0.0,-2.729481171832297,-1.8404291674677582,-19.154261122258628,-17.144839886048032,-300.0,-200.69152757090401,-313.6968635923802,-212.61878662131565
extra,79,port,wrong_30,True,-1,3.0,12,target,1.1703863869754334,0,20.555299727968475,1.0681539353499896,0.3377490144527978,8.050949120176725,96.76312880933642,-2.5992265773014394,-1.6850700449467033,16.783143430357363,13.06926468323276,-3.0,-2.3099562266705833,-2.2501833268476927,-1.5623841368226579,0.0,0.0,0.0,0.0,-0.08080913883382168,-0.04649392186958435,-87.00667251123782,-64.87380051120347,-300.0,-172.60642499307843,-378.1537481238634,-230.01486515135866
extra,79,port,compliant_60,True,-1,3.0,9,target,1.588951277585358,0,-21.02366885037094,1.0681539353499896,0.3377490144527978,8.050949120176725,96.76312880933642,-0.9593159392393646,-0.6930307197536304,13.015032612849687,10.783789825845272,-2.25,-1.8558196508759996,-0.125,-0.125,0.0,0.0,0.0,0.0,-2.755039334092495,-1.8575523080835121,-19.129541848080926,-17.12819039825651,-300.0,-200.69152757090401,-312.2038645085631,-211.5673308220284
extra,79,port,wrong_60,True,-1,3.0,12,target,1.1914318164802116,0,20.555299727968475,1.0681539353499896,0.3377490144527978,8.050949120176725,96.76312880933642,-2.79965216866978,-1.8036816937012783,16.68321793166491,13.010270106002412,-3.0,-2.3099562266705833,-0.125,-0.125,0.0,0.0,0.0,0.0,-0.07026686107388457,-0.0404283722848284,-85.9819200203674,-64.27585554266037,-300.0,-172.60642499307843,-375.29362111844614,-228.15107672239307
extra,80,starboard,stand_on,False,0,,0,goal,1.7086303163492351,0,,181.06513891812034,1.695573397813987,9.182240912791821,234.48882999465405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,80,starboard,compliant_30,False,0,,0,goal,1.7086303163492351,0,,181.06513891812034,1.695573397813987,9.182240912791821,234.48882999465405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,80,starboard,wrong_30,False,0,,0,goal,1.7086303163492351,0,,181.06513891812034,1.695573397813987,9.182240912791821,234.48882999465405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,80,starboard,compliant_60,False,0,,0,goal,1.7086303163492351,0,,181.06513891812034,1.695573397813987,9.182240912791821,234.48882999465405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,80,starboard,wrong_60,False,0,,0,goal,1.7086303163492351,0,,181.06513891812034,1.695573397813987,9.182240912791821,234.48882999465405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,81,starboard,stand_on,True,1,3.0,13,target,1.5431410890410837,0,0.0,2.3504873545891316,0.5684607986909216,9.258480994714345,231.0506221115764,-0.15265754280644828,-0.10977517813945047,18.5760563172346,14.171983171078008,-3.25,-2.4467453872682734,0.0,0.0,0.0,0.0,0.0,0.0,-0.06354680351436227,-0.034770055645583865,-25.419265591598133,-19.08435354691404,-300.0,-164.14699271722827,-310.3094136206843,-171.65065371411762
extra,81,starboard,compliant_30,True,1,3.0,12,target,1.6790739209839733,0,19.139836357498325,2.3504873545891316,0.5684607986909216,9.258480994714345,231.0506221115764,-2.2119664283248577,-1.4274882294520612,16.645668967417574,13.011405285479945,-3.0,-2.3099562266705833,-2.3014538630684704,-1.5695830956079466,0.0,0.0,0.0,0.0,-3.3675806114041307,-1.998070874087233,-7.984862367089543,-7.2175574865181815,-300.0,-172.60642499307843,-302.22019430246945,-174.1176756199345
extra,81,starboard,wrong_30,True,1,3.0,17,target,1.4117553669599472,0,-19.139836357498325,2.3504873545891316,0.5684607986909216,9.258480994714345,231.0506221115764,-5.055748039440811,-2.8362277757585037,22.11207721625385,15.787502204249137,-4.25,-2.9300676466682667,-2.8764993433456745,-1.8379280507552709,0.0,0.0,0.0,0.0,0.0,0.0,-86.1685932668505,-56.779233655192066,-300.0,-134.25696412914309,-376.23876343338316,-182.85291905326807
extra,81,starboard,compliant_60,True,1,3.0,13,target,1.5124669234354366,0,19.139836357498325,2.3504873545891316,0.5684607986909216,9.258480994714345,231.0506221115764,-3.022541957193129,-1.8781863936385519,17.034257035501998,13.22739096925515,-3.25,-2.4467453872682734,-0.1755693035741217,-0.15266933035165553,0.0,0.0,0.0,0.0,-4.38440496185858,-2.530406079640664,-7.984862367089543,-7.2175574865181815,-300.0,-164.14699271722827,-301.7831215542134,-165.14516642539044
extra,81,starboard,wrong_60,True,1,3.0,16,target,1.5983552812097541,0,-19.139836357498325,2.3504873545891316,0.5684607986909216,9.258480994714345,231.0506221115764,-5.8145395921557705,-3.2611596875117055,20.393107700402393,14.953563243162606,-4.0,-2.818186843227314,-0.706458993203718,-0.417061199634709,0.0,0.0,0.0,0.0,0.0,0.0,-84.48879489950217,-55.97105856846229,-300.0,-141.17599247569487,-374.61668578445926,-188.68989553136828
extra,82,starboard,stand_on,True,1,3.0,67,goal,1.1130741061318064,0,-0.621002975423238,1.7612739185463526,1.0945016222231025,9.412504239420237,190.13082405768745,-2.4404385067929506,-0.6288038512629002,96.66734721253017,28.47309044776708,-16.75,-4.925032029898121,-0.13222422808472242,-0.04545983851159819,0.0,0.0,0.0,0.0,-0.2773566721896331,-0.13151100185345233,-21.21754126817249,-12.580076302650099,100.0,3.6275567655825034,155.84978653729038,13.789764189173411
extra,82,starboard,compliant_30,True,1,3.0,13,target,1.8732737547046514,0,20.734737938167257,1.7612739185463526,1.0945016222231025,9.412504239420237,190.13082405768745,-2.9141437895380715,-1.854696043309558,17.01095005668614,13.086818100567394,-3.25,-2.4467453872682734,-2.3248145376783924,-1.6100730399371497,0.0,0.0,0.0,0.0,-1.3875681947504805,-0.7688485639633877,-2.9781781341124622,-1.962088828020112,-300.0,-164.14699271722827,-295.84375459939326,-159.70262647915936
extra,82,starboard,wrong_30,True,1,3.0,71,goal,2.07243079148901,0,-21.220195030443165,1.7612739185463526,1.0945016222231025,9.412504239420237,190.13082405768745,-57.72736678810765,-11.913886080235029,97.81342176160985,26.851056758516993,-17.75,-4.957075485029767,-5.056515183710191,-2.517856622947952,0.0,0.0,0.0,0.0,0.0,0.0,-56.1055132882204,-36.635042509668715,100.0,2.9670038450977003,61.1740265015716,-26.20580009426677
extra,82,starboard,compliant_60,True,1,3.0,13,target,1.8952365816670258,0,20.734737938167257,1.7612739185463526,1.0945016222231025,9.412504239420237,190.13082405768745,-3.2936261278527823,-2.0715857097820285,16.848245326451995,12.993416588372423,-3.25,-2.4467453872682734,-0.20810898977359216,-0.17047363579700675,0.0,0.0,0.0,0.0,-0.27399693316813023,-0.15077240420549717,-0.8767630636326017,-0.7943126061523098,-300.0,-164.14699271722827,-291.0542497879751,-156.78746587206098
extra,82,starboard,wrong_60,True,1,3.0,98,other,2.2489792257075956,0,-21.220195030443165,1.7612739185463526,1.0945016222231025,9.412504239420237,190.13082405768745,-150.7873982070975,-20.424834453948293,103.12047843267312,24.883776950462718,-24.5,-5.06394535771177,-2.5063143449422087,-0.76679035224865,0.0,0.0,-163.8401811580364,-1.6301130345780652,0.0,0.0,-57.198691200769446,-37.16321714812582,-300.0,-2.291873454966313,-595.7121064781725,-42.456996851116195
extra,83,starboard,stand_on,True,1,6.0,63,goal,1.6548939098064597,0,0.29624576785161594,6.088378766264677,1.607961826144391,12.216056293288318,252.87018012588294,-1.171681581801704,-0.3199111809668284,93.04027981316779,28.879291459934898,-15.75,-4.885854644723005,-0.12115740721590634,-0.044503370177491064,0.0,0.0,0.0,0.0,-0.7024081923026326,-0.35990069123316937,-2.190005359624433,-1.996079472134861,100.0,4.435170554047622,173.1050272722231,25.70821265474717
extra,83,starboard,compliant_30,True,1,6.0,65,goal,2.6867488241750483,0,21.597086177669212,6.088378766264677,1.607961826144391,12.216056293288318,252.87018012588294,-23.852624272593435,-6.313532641598963,92.02986675092465,27.31232635330242,-16.25,-4.906426874260996,-3.9276771469067167,-2.2167097929320874,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857213119458661,-1.2070551388092645,100.0,4.011088748687537,146.71384401947864,16.679690654388647
extra,83,starboard,wrong_30,True,1,6.0,18,target,1.4086263251943587,0,-20.179661935327886,6.088378766264677,1.607961826144391,12.216056293288318,252.87018012588294,-2.7851141368823606,-1.5976371349766494,25.994529607162704,17.581115816656588,-4.5,-3.03646517751543,-1.311765446143831,-0.9660145334706036,0.0,0.0,0.0,0.0,-2.7691861882076085,-1.3375530857016986,-2.9268499091122804,-2.6925075764226913,-300.0,-127.67703701659627,-288.2983860731834,-119.72609870802675
extra,83,starboard,compliant_60,True,1,6.0,66,goal,2.904351724714521,0,21.59732101012409,6.088378766264677,1.607961826144391,12.216056293288318,252.87018012588294,-36.01003570237173,-8.737404276983106,91.73894594991519,26.740863239703316,-16.5,-4.915963137984165,-2.3164748667813675,-0.9524750364376602,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857213119458661,-1.2070551388092645,100.0,3.8145054892676895,135.62671406881623,14.74247113875681
extra,83,starboard,wrong_60,True,1,6.0,18,target,1.4086263251943587,0,-20.179661935327886,6.088378766264677,1.607961826144391,12.216056293288318,252.87018012588294,-2.7851141368823606,-1.5976371349766494,25.994529607162704,17.581115816656588,-4.5,-3.03646517751543,-1.311765446143831,-0.9660145334706036,0.0,0.0,0.0,0.0,-2.7691861882076085,-1.3375530857016986,-2.9268499091122804,-2.6925075764226913,-300.0,-127.67703701659627,-288.2983860731834,-119.72609870802675
extra,84,starboard,stand_on,True,1,3.0,64,goal,2.4540211381306634,0,-0.6246084961521774,3.232915863661482,2.436358792568576,8.087355574453785,191.65126991129262,-0.11429264951479023,-0.02738801203833662,96.0,29.378394914335665,-16.0,-4.896399152389277,-0.14673857943631824,-0.04755965362899973,0.0,0.0,0.0,0.0,0.0,0.0,-4.346645045527124,-3.025973450209825,100.0,4.2178030665087585,175.39232372552175,25.59887771257798
extra,84,starboard,compliant_30,True,1,3.0,68,goal,1.6825059692253117,0,19.025454984442888,3.232915863661482,2.436358792568576,8.087355574453785,191.65126991129262,-57.80743896568541,-11.68135896514795,96.85631887134396,27.522493627613514,-17.0,-4.933656455871912,-4.319008193949003,-2.162600010265716,0.0,0.0,0.0,0.0,0.0,0.0,-3.9274239553954553,-2.073721288121341,100.0,3.449770389516387,113.8024477563141,10.120927297722982
extra,84,starboard,wrong_30,True,1,3.0,68,goal,3.075961027965057,0,-19.530489637824758,3.232915863661482,2.436358792568576,8.087355574453785,191.65126991129262,-29.83685071066233,-7.516937273938183,96.76575823970452,27.459162636256714,-17.0,-4.933656455871912,-4.207709769780322,-2.2012379054066726,0.0,0.0,0.0,0.0,0.0,0.0,-19.922676624590558,-14.098931750113934,100.0,3.449770389516387,125.79852113467132,2.1581696404423996
extra,84,starboard,compliant_60,True,1,3.0,81,goal,1.580272127419185,0,19.025454984442888,3.232915863661482,2.436358792568576,8.087355574453785,191.65126991129262,-120.92248734989147,-19.15824518463475,102.98548049858816,25.86719913059316,-20.25,-5.0139267660937215,-2.5368369210072164,-0.765859725322712,0.0,0.0,0.0,0.0,0.0,0.0,-0.14020853466432337,-0.13333692137683076,100.0,1.7950553275045067,59.13594769302515,2.590885860669652
extra,84,starboard,wrong_60,True,1,3.0,70,goal,3.0907208144378995,0,-19.530489637824758,3.232915863661482,2.436358792568576,8.087355574453785,191.65126991129262,-54.574342493871924,-11.827117806900558,96.12920525304277,26.3789559948134,-17.5,-4.949657975417023,-2.269915832340035,-0.7341934134138504,0.0,0.0,0.0,0.0,0.0,0.0,-17.592305897654647,-12.758299765058704,100.0,3.1199105031747614,104.19264102917616,-0.7704024628019752
extra,85,starboard,stand_on,True,1,3.0,12,target,1.49211752653939,0,0.0,2.2510653539394534,0.34693294653325685,8.863814025881144,244.56640376679877,-0.2583177286369124,-0.1910283293595053,17.6221576074761,13.630972307189513,-3.0,-2.3099562266705833,0.0,0.0,0.0,0.0,0.0,0.0,-2.5432212110809904,-1.4791536470396238,-37.662928886769684,-28.739505597555002,-300.0,-172.60642499307843,-325.8423102190115,-191.69509648651365
extra,85,starboard,compliant_30,True,1,3.0,68,goal,1.2102150839476478,0,20.990193876823753,2.2510653539394534,0.34693294653325685,8.863814025881144,244.56640376679877,-42.607059329255385,-9.668749038284068,96.14918930992499,27.397701787463433,-17.0,-4.933656455871912,-4.473045852080123,-2.358445880787545,0.0,0.0,0.0,0.0,-0.46851059831483927,-0.269701173667368,-23.698193189105943,-17.36738066568287,100.0,3.449770389516387,107.9023803411687,-3.7504610373139444
extra,85,starboard,wrong_30,True,1,3.0,14,target,1.3147461226503243,0,-20.990193876823696,2.2510653539394534,0.34693294653325685,8.863814025881144,244.56640376679877,-3.796898140112803,-2.3508722633884274,18.40282156983697,13.937261012883242,-3.5,-2.57683051793085,-2.4391425838654808,-1.6781450594744447,0.0,0.0,0.0,0.0,-0.0006549338408255143,-0.0003407886170365204,-96.38601917455802,-67.89444476481333,-300.0,-156.10215679509182,-387.71989326254015,-216.66552917643264
