idx,policy,side,width,dcpa,tcpa,k,ct,range0,hit,label_escapable,kind,min_range
10,follower,starboard,3.9950540465771436,1.7781064429160531,11.058477171366556,0.6503667162157578,255.25704639569454,8.366214580410283,False,True,,1.7717037662155628
10,stop,starboard,3.9950540465771436,1.7781064429160531,11.058477171366556,0.6503667162157578,255.25704639569454,8.366214580410283,False,True,,3.173201377797775
10,slow,starboard,3.9950540465771436,1.7781064429160531,11.058477171366556,0.6503667162157578,255.25704639569454,8.366214580410283,False,True,,2.6928175432546464
10,turn30,starboard,3.9950540465771436,1.7781064429160531,11.058477171366556,0.6503667162157578,255.25704639569454,8.366214580410283,False,True,boundary,3.350900279661244
10,turn60,starboard,3.9950540465771436,1.7781064429160531,11.058477171366556,0.6503667162157578,255.25704639569454,8.366214580410283,False,True,boundary,4.007179284404538
11,follower,port,7.735291501066443,0.8388778432043928,12.115282878444848,0.871786285403303,94.48823574345055,9.350659215872021,True,True,target,1.2759107864467543
11,stop,port,7.735291501066443,0.8388778432043928,12.115282878444848,0.871786285403303,94.48823574345055,9.350659215872021,False,True,,2.9268908952466384
11,slow,port,7.735291501066443,0.8388778432043928,12.115282878444848,0.871786285403303,94.48823574345055,9.350659215872021,False,True,,2.2455080868592963
11,turn30,port,7.735291501066443,0.8388778432043928,12.115282878444848,0.871786285403303,94.48823574345055,9.350659215872021,False,True,boundary,2.5586804706997146
11,turn60,port,7.735291501066443,0.8388778432043928,12.115282878444848,0.871786285403303,94.48823574345055,9.350659215872021,False,True,boundary,3.3853442343280857
12,follower,starboard,7.0168699613170915,1.3350829370449335,9.905323645323076,0.9647260550220265,259.65497700971713,8.449673771474304,True,True,target,1.429716284516529
12,stop,starboard,7.0168699613170915,1.3350829370449335,9.905323645323076,0.9647260550220265,259.65497700971713,8.449673771474304,False,True,,2.740244492507615
12,slow,starboard,7.0168699613170915,1.3350829370449335,9.905323645323076,0.9647260550220265,259.65497700971713,8.449673771474304,False,True,,2.330927461026841
