policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,case_id,scenario,stratum,supervisor,behaviour
model,being_overtaken,10.470545416493248,1.602002777279986,8.006497405962879,,False,,collision:boundary,True,False,80,-485.6920194773473,-60.93708386339242,0,0,0,12,0,0.0,0.0,0.0,15.10192091283814,0.0,0.5077392014836112,0.826013034462153,1.5497178771465168,1.4669804479897692,0,,False,being_overtaken,21,0.0,False,0.0,tier_b,B-23-14,474,channel-wide,off,re
model,being_overtaken,8.835335670640362,1.7937008923235322,7.913044103514924,,False,,collision:boundary,True,False,68,-335.4187956063771,-23.41284280737521,0,0,0,7,0,0.0,0.0,0.0,5.780948841327213,0.0,0.5821169290413545,0.7735907578076516,1.7339932345121662,0.9922575084604828,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-23-15,475,channel-wide,off,re
model,being_overtaken,8.33538518020256,1.94531212496073,4.198536355303606,,False,,goal,False,False,65,19.344703447200654,-21.07449401050641,0,0,1,7,0,0.0,0.0,0.0477924441677966,5.161096595432678,0.0,0.5970472180282204,0.8861344548803383,1.7237020668174272,0.9562991524115284,0,,False,being_overtaken,18,0.0,False,0.0,tier_b,B-23-16,476,channel-wide,off,re
model,being_overtaken,8.818489309429765,1.9589682271879547,2.391148402005978,,False,,goal,False,False,64,82.31006907852279,-40.31019311946029,5,1,5,9,4,1.4392053703126122,0.041075724603306,1.8582334544027057,5.805339437008532,0.6181192319760448,0.5971537042987857,0.7820035294674572,2.03071649986617,0.403985880282035,0,,False,being_overtaken,20,0.0,False,0.0,tier_b,B-23-17,477,channel-wide,off,re
model,being_overtaken,7.96127678037857,1.987953265588875,7.864067900036733,,False,,goal,False,False,65,39.51797319845562,-20.108557689213136,0,0,0,7,0,0.0,0.0,0.0,4.965075972645218,0.0,0.5841718780466751,0.8429668977880087,1.979369142011406,0.6656741501834239,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-23-18,478,channel-wide,off,re
model,being_overtaken,8.884166712918322,1.516508222494266,3.3295474625973758,,False,,goal,False,False,65,78.85857588188848,-38.09236452727036,0,0,0,10,0,0.0,0.0,0.0,9.405522105498855,0.0,0.5810450754238434,0.8324220066925456,1.7556550767667105,0.6382824216217771,0,,False,being_overtaken,20,0.0,False,0.0,tier_b,B-23-19,479,channel-wide,off,re
model,being_overtaken,8.899907099842467,1.9445558297546373,6.589238433300611,,False,,goal,False,False,83,-28.38599068385973,-29.206677119115128,0,0,0,7,0,0.0,0.0,0.0,7.2115252145963264,0.0,0.4748794736291474,0.7329339612005491,1.6671747768496594,2.0286726651636324,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-24-00,480,channel-wide,off,nc
model,being_overtaken,8.712085104382956,1.6940804731597885,-8.336449556080606,,False,,goal,False,False,70,90.24205672789344,-14.306273053032529,0,0,0,12,0,0.0,0.0,0.0,3.5324130995142045,0.0,0.5493712303527992,0.7124489197419577,2.713537901584256,1.2681404045330915,0,,False,being_overtaken,18,0.0,False,0.0,tier_b,B-24-01,481,channel-wide,off,nc
model,being_overtaken,8.284186376800031,1.7560676358278475,-8.64583310567923,,False,,goal,False,False,70,90.87638767820332,-23.709334403405173,0,0,0,16,0,0.0,0.0,0.0,5.8541566428160925,0.0,0.5416767626647886,0.7126909958819659,2.663457990181065,0.9138168265798116,0,,False,being_overtaken,27,0.0,False,0.0,tier_b,B-24-02,482,channel-wide,off,nc
model,being_overtaken,8.389042115574421,2.0211656078634337,-9.079366362513865,,False,,goal,False,False,72,72.57084932227795,-37.678053070645824,0,0,0,19,0,0.0,0.0,0.0,9.303222980406376,0.0,0.5318571938002786,0.6538709127961079,2.9948127801411046,1.115599209893999,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-24-03,483,channel-wide,off,nc
model,being_overtaken,9.218709025641974,1.566072259848474,-6.553152888841622,,False,,goal,False,False,74,31.053266962826854,-8.460880711255598,2,0,0,4,0,0.0581093606832856,0.0,0.0,2.0180837965119345,0.0,0.5357823664289297,0.7287293613023663,2.0928697714154114,1.6696629598068766,0,,False,being_overtaken,20,0.0,False,0.0,tier_b,B-24-04,484,channel-wide,off,nc
model,being_overtaken,8.80818044002828,1.5280915993626074,-0.8307227561974599,,False,,goal,False,False,69,99.23249339815094,-18.95977896516849,0,0,0,9,0,0.0,0.0,0.0,4.681426904979873,0.0,0.5595966915000852,0.7352051755893005,2.448598031771371,1.122558917678397,0,,False,being_overtaken,17,0.0,False,0.0,tier_b,B-24-05,485,channel-wide,off,nc
model,being_overtaken,8.718216520554938,1.5929576749405012,9.21434131609211,,False,,goal,False,False,78,79.2712003667205,-24.24103352428978,0,0,0,8,0,0.0,0.0,0.0,5.985440376367848,0.0,0.4949737151482381,0.7052046669247457,1.803646318132461,0.4004982260367365,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-24-06,486,channel-wide,off,nc
model,being_overtaken,9.356137139867872,1.850100717215656,-1.5862896491925316,,False,,goal,False,False,69,98.2952253989747,-23.5067217096765,0,0,0,14,0,0.0,0.0,0.0,5.804128817204075,0.0,0.5605153787908792,0.7231722552885004,2.879579940503921,1.1995333836583202,0,,False,being_overtaken,16,0.0,False,0.0,tier_b,B-24-07,487,channel-wide,off,nc
model,being_overtaken,8.71207449048735,1.6607810930953832,-9.20132754577124,,False,,collision:obstacle,True,False,59,-453.106475777702,-16.62122501622029,0,0,0,17,0,0.0,0.0,0.0,4.104006176844516,0.0,0.4385016466079832,0.6484011544515967,3.1895472858391805,1.853549744266345,0,,False,being_overtaken,17,0.0,False,0.0,tier_b,B-24-08,488,channel-wide,off,nc
model,being_overtaken,8.62116731193575,2.115467472662786,-9.1275054579281,,False,,goal,False,False,72,88.38346935934783,-11.637222811479514,0,0,0,30,0,0.0,0.0,0.0,2.87338834851346,0.0,0.5341657588728688,0.7732157749786083,3.512443309470743,1.179298174811935,0,,False,being_overtaken,30,0.0,False,0.0,tier_b,B-24-09,489,channel-wide,off,nc
model,being_overtaken,9.725026990649589,1.6720698118476431,5.092688321189339,,False,,goal,False,False,79,3.2768562451777683,-36.17723554274036,0,0,0,9,0,0.0,0.0,0.0,8.932650751293917,0.0,0.4927290924517126,0.6842472620857265,1.5089504858928968,1.3839320954024747,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-24-10,490,channel-wide,off,nc
model,being_overtaken,10.141253558356846,1.98425346888397,2.554588777759557,,False,,goal,False,False,66,99.0095919388472,-25.1263609557207,0,0,0,7,0,0.0,0.0,0.0,6.204039742153259,0.0,0.5868549067665675,0.7846564054116295,1.866889763652942,0.5836879603555248,0,,False,being_overtaken,18,0.0,False,0.0,tier_b,B-24-11,491,channel-wide,off,nc
model,being_overtaken,8.732542822818804,1.670162036801078,7.002645151168821,,False,,goal,False,False,88,-58.024273374413056,-42.91553251902442,0,0,0,8,0,0.0,0.0,0.0,12.116219256420482,0.0,0.4556016747923843,0.7680102366050492,1.4612356196441156,1.5865187802998273,0,,False,being_overtaken,18,0.0,False,0.0,tier_b,B-24-12,492,channel-wide,off,nc
model,being_overtaken,8.302423629187722,1.5468909819404986,-4.708004651273683,,False,,goal,False,False,69,65.76104596040554,-12.92562856560965,0,0,0,5,0,0.0,0.0,0.0,3.1915132260764563,0.0,0.5651069118457015,0.743000891102916,2.4776238388823164,1.560623406904481,0,,False,being_overtaken,17,0.0,False,0.0,tier_b,B-24-13,493,channel-wide,off,nc
model,being_overtaken,8.207484069554228,1.431911418108696,7.106536495085301,,False,,collision:boundary,True,False,66,-384.04666942835377,-31.20421529161863,0,0,0,11,0,0.0,0.0,0.0,7.704744516449046,0.0,0.5936179767843024,0.8739161603403123,1.5465918613392595,1.0591038830004695,0,,False,being_overtaken,20,0.0,False,0.0,tier_b,B-24-14,494,channel-wide,off,nc
model,being_overtaken,10.150569285298523,1.2337767967048168,2.098308615412698,,False,,collision:boundary,True,False,68,-378.5076251603566,-26.322093151939036,0,0,2,8,0,0.0,0.0,0.1000258058311446,6.41037043233257,0.0,0.5756140728994766,0.9353641729604364,1.301373699088726,1.2186579818251924,0,,False,being_overtaken,18,0.0,False,0.0,tier_b,B-24-15,495,channel-wide,off,nc
model,being_overtaken,9.813765809939229,1.8827285556137312,5.753849198157074,,False,,goal,False,False,86,-14.607922185482096,-10.70999078919784,0,0,0,4,0,0.0,0.0,0.0,2.644442170172306,0.0,0.4601865136272932,0.6799771237897997,1.5788708147267745,1.5881503978801932,0,,False,being_overtaken,14,0.0,False,0.0,tier_b,B-24-16,496,channel-wide,off,nc
model,being_overtaken,7.688348876090628,1.6049480744493156,7.349449477400128,,False,,goal,False,False,69,104.01906542521591,-20.86724629874732,0,0,0,7,0,0.0,0.0,0.0,5.152406493517856,0.0,0.5603526317209855,0.7535653750545226,1.886849208078519,0.4472712319258755,0,,False,being_overtaken,18,0.0,False,0.0,tier_b,B-24-17,497,channel-wide,off,nc
model,being_overtaken,9.187772727743308,1.6807035742157463,2.570955072461821,,False,,goal,False,False,70,111.35917153368403,-16.41524917015641,0,0,0,5,0,0.0,0.0,0.0,4.053147943248496,0.0,0.5460516214826431,0.71937214293307,1.654584568214876,0.3871481712168138,0,,False,being_overtaken,14,0.0,False,0.0,tier_b,B-24-18,498,channel-wide,off,nc
model,being_overtaken,8.100396141630856,1.4951081851729429,-6.20562678750455,,False,,collision:obstacle,True,False,40,-364.3280822705564,-10.254144696062175,0,0,0,5,0,0.0,0.0,0.0,2.531887579274611,0.0,0.4308378619132652,0.554606631103742,2.0977603078899763,0.6619115859705156,0,,False,being_overtaken,15,0.0,False,0.0,tier_b,B-24-19,499,channel-wide,off,nc
model,,9.148491274517,6.402787750407577,0.4397175180479955,,,,goal,False,False,66,87.9295743320028,-7.028637719002166,3,0,1,0,0,1.3610713461594504,0.0,0.0809262654202459,0.0,0.0,0.5816783093677313,0.892423303516383,8.74887776525163,0.5244726126880689,0,,False,overtaking,7,0.0,False,0.0,tier_b,B-25-00,500,channel-wide,off,cv
model,,9.451734655464186,4.731557190491743,-5.032369587205379,,,,goal,False,False,69,102.75877633310438,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5639454889764172,0.6857680824249534,7.5551975761235,1.6118210720497914,0,,False,never,0,0.0,False,0.0,tier_b,B-25-01,501,channel-wide,off,cv
model,,8.944260724853711,8.952642133156829,8.893581489770433,,,,goal,False,False,67,100.33854523385584,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5757945079778891,0.7429006040398441,9.004264882505483,1.4996937973571156,0,,False,never,0,0.0,False,0.0,tier_b,B-25-02,502,channel-wide,off,cv
model,,8.840206203133084,6.161425379424803,1.5293254566548935,,,,goal,False,False,76,28.73810240324353,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5367704417241984,0.7332760285199589,8.073819420599554,1.7685515720414002,0,,False,never,0,0.0,False,0.0,tier_b,B-25-03,503,channel-wide,off,cv
model,,8.620568506562376,10.962511564517294,9.142703552249934,,,,goal,False,False,61,82.02266878967332,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6511508796625238,0.800173421021523,9.53468479321154,1.95726277947333,0,,False,never,0,0.0,False,0.0,tier_b,B-25-04,504,channel-wide,off,cv
model,,9.242216649590386,11.219622393304087,8.184640378419932,,,,collision:obstacle,True,False,22,-377.82771549253226,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4561499776628873,0.5929465007278423,11.664062522687413,0.5203176128183395,0,,False,never,0,0.0,False,0.0,tier_b,B-25-05,505,channel-wide,off,cv
model,,8.61309733735999,6.25032246275428,-5.682538319219743,,,,collision:obstacle,True,False,61,-373.8073712631742,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4655794143284877,0.5603169633019692,8.987177572473929,1.8768211043442664,0,,False,never,0,0.0,False,0.0,tier_b,B-25-06,506,channel-wide,off,cv
model,,9.617260342216374,3.04771600803764,2.69249906769684,,,,goal,False,False,68,70.20108147323148,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5801458511197851,0.7240403544447505,8.286925098065344,1.7688725985516591,0,,False,never,0,0.0,False,0.0,tier_b,B-25-07,507,channel-wide,off,cv
model,,8.13414758986525,7.280631951295624,-7.315134375813792,,,,goal,False,False,65,0.9107698992768718,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6262930799978512,0.7829114407618125,11.017180186759836,2.1382170576249946,0,,False,never,0,0.0,False,0.0,tier_b,B-25-08,508,channel-wide,off,cv
model,,9.737461975003688,8.016092314131617,5.597294768606961,,,,goal,False,False,61,48.66081724380062,-0.6212730908127828,4,0,0,0,0,0.1255097153157137,0.0,0.0,0.0,0.0,0.6473318875023818,0.92144592709135,5.708733842737488,1.5066801147622797,0,,False,overtaking,9,0.0,False,0.0,tier_b,B-25-09,509,channel-wide,off,cv
model,,8.122325075182271,7.841318139058018,-6.207095948311854,,,,goal,False,False,68,123.35487483921506,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5633126031942279,0.6634772140282233,8.67154073356534,0.9994328877597768,0,,False,never,0,0.0,False,0.0,tier_b,B-25-10,510,channel-wide,off,cv
model,,9.90880419642528,5.663451138824793,-0.4308896439005689,,,,goal,False,False,63,104.67355091989208,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6019100614502471,0.8501530031214735,11.75422346490303,0.5297426128526512,0,,False,never,0,0.0,False,0.0,tier_b,B-25-11,511,channel-wide,off,cv
model,,9.502938650714109,3.825723767036251,0.211251499688668,,,,goal,False,False,67,94.3503449527778,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5766784826191578,0.7215728812647297,7.039362153167607,1.3487040223049138,0,,False,never,0,0.0,False,0.0,tier_b,B-25-12,512,channel-wide,off,cv
model,,9.145113939273807,4.65353886459703,9.684145237801992,,,,goal,False,False,73,140.2694094704431,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5155367705353907,0.6763294604732907,7.805245741064653,0.2734140150519555,0,,False,never,0,0.0,False,0.0,tier_b,B-25-13,513,channel-wide,off,cv
model,,8.540869003685835,6.440878065760948,-5.532642964342569,,,,goal,False,False,70,72.08841921436736,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5655112303491598,0.7162041612154276,7.75602103158286,1.6198799154256385,0,,False,never,0,0.0,False,0.0,tier_b,B-25-14,514,channel-wide,off,cv
model,,9.530458451563968,0.8811586963066381,4.713357731970419,,,,goal,False,False,68,59.856006638174655,-6.368438533877811,5,0,4,0,0,0.8692845731951507,0.0,0.5737444157116152,0.0,0.0,0.5926697696562874,0.7538405171542307,8.01687678567373,1.9085821660114828,0,,False,overtaking,5,0.0,False,0.0,tier_b,B-25-15,515,channel-wide,off,cv
model,,8.880922171258694,1.2697132938208866,-5.3031942083467705,,,,goal,False,False,73,15.715254803859253,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.548156878309371,0.6611979805939106,7.804172030695762,2.392950757645557,0,,False,never,0,0.0,False,0.0,tier_b,B-25-16,516,channel-wide,off,cv
model,,9.098926431956274,4.908386944179392,-0.4976229718727971,,,,goal,False,False,70,142.78724150029225,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5397282028155937,0.5969936189234517,6.598421297143587,0.6732839789572574,0,,False,never,0,0.0,False,0.0,tier_b,B-25-17,517,channel-wide,off,cv
model,,9.751036800492589,7.5754217263946355,-5.412589800173107,,,,goal,False,False,71,73.7242477262927,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5465388862704502,0.6344133322095761,8.322974889203103,1.419577214533237,0,,False,never,0,0.0,False,0.0,tier_b,B-25-18,518,channel-wide,off,cv
model,,7.791952507070525,6.698525261744153,6.654726730636785,,,,goal,False,False,66,114.29489184220976,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5794167374598158,0.6741795560564198,7.63483309802672,0.937926374641089,0,,False,never,0,0.0,False,0.0,tier_b,B-25-19,519,channel-wide,off,cv
model,head_on,6.125702528734099,0.8270327845462129,179.2251828374541,,,,collision:boundary,True,False,41,-528.460240292987,-18.65592714454959,5,0,14,0,0,0.6706272972455847,0.0,4.260089450884429,0.0,0.0,0.6337838000781831,0.8864960161080612,2.679952980811015,1.7870127335596546,0,,False,head_on,14,0.0,False,0.0,tier_b,B-26-00,520,channel-intermediate,off,cv
model,head_on,6.956945872821609,1.1262771991837688,171.96380863412057,,,,goal,False,False,57,86.58621415034204,-42.43659449654776,15,0,3,0,6,7.434559471954427,0.0,0.1778981444576352,0.0,1.1100203978501924,0.6685407140192592,0.9461188403372726,1.913776384805264,0.4171772723912471,0,,False,head_on,25,0.0,False,0.0,tier_b,B-26-01,521,channel-intermediate,off,cv
model,head_on,5.813691612373368,0.7243904830463765,178.1593207818909,,,,goal,False,False,55,65.51747570490382,-51.247477582762095,13,0,6,0,8,7.3310058628840125,0.0,1.0676830319129371,0.0,2.4700754770221427,0.6988144455882511,0.926175582197176,1.5950596646375188,0.4741740075606408,0,,False,head_on,21,0.0,False,0.0,tier_b,B-26-02,522,channel-intermediate,off,cv
model,head_on,5.076838830359651,1.410166799504215,175.4952759060759,,,,goal,False,False,54,29.08824024864224,-51.93018820885528,13,0,23,0,6,4.317017444611135,0.0,7.779339438744716,0.0,0.5678510841220391,0.7196101840501238,0.9936955962168036,2.2370294780331,0.5498663874014341,0,,False,head_on,23,0.0,False,0.0,tier_b,B-26-03,523,channel-intermediate,off,cv
model,head_on,7.5386941186049725,1.13545725945971,170.05394369213835,,,,goal,False,False,55,58.72541553423697,-18.75403292228541,3,0,6,0,3,2.4702526531653644,0.0,1.13720475965683,0.0,0.5405211454116156,0.7172715652937838,0.9472969752577302,2.213524741895596,1.1088126716825568,0,,False,head_on,20,0.0,False,0.0,tier_b,B-26-04,524,channel-intermediate,off,cv
model,head_on,6.993099870476826,0.8766186172193919,187.59693364868988,,,,goal,False,False,57,76.81414101579736,-26.42676472645889,9,0,1,0,6,3.769455918984334,0.0,0.2109441033456571,0.0,1.5574575900982377,0.6777056502232298,0.8591549707553154,2.2003473879732587,0.9226792661798396,0,,False,head_on,21,0.0,False,0.0,tier_b,B-26-05,525,channel-intermediate,off,cv
model,head_on,7.467207676924273,0.3007041506316268,171.07209828075926,,,,goal,False,False,59,95.19125486326584,-35.018049692592534,7,0,10,0,1,4.971774936517325,0.0,2.678037573614898,0.0,0.1704063315151411,0.660696335360832,0.8990807635916958,1.4957009514163848,0.5355422552171856,0,,False,head_on,23,0.0,False,0.0,tier_b,B-26-06,526,channel-intermediate,off,cv
model,head_on,5.757362771720688,0.8456426532500301,177.26385192122825,,,,goal,False,False,52,-289.84145469229804,-33.9866398380903,9,0,8,0,2,5.267255325364717,0.0,1.5547742911053892,0.0,0.5147863399012351,0.7563373146360626,0.9544302948187906,1.7306519175459378,1.5007024243118705,0,,False,head_on,21,0.0,False,0.0,tier_b,B-26-07,527,channel-intermediate,off,cv
model,head_on,6.717905894864317,1.6376791104899888,175.81771862101834,,,,goal,False,False,60,85.54580767617377,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6454001244931626,0.8594023308846193,3.281657736390408,1.1483594737126144,0,,False,never,0,0.0,False,0.0,tier_b,B-26-08,528,channel-intermediate,off,cv
model,head_on,5.954108607547361,1.796434273900808,179.5749582717038,,,,collision:target,True,True,28,-319.6499885199189,-7.390908645008864,0,0,7,0,3,0.0,0.0,0.860470573612342,0.0,0.9540476844454292,0.4661415213790788,0.591453671383323,0.9998270816763486,0.8988089281598535,0,,False,head_on,17,0.0,False,0.0,tier_b,B-26-09,529,channel-intermediate,off,cv
model,head_on,7.397610601606316,0.9545745971014064,170.05700387770744,,,,goal,False,False,56,71.4399573958772,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6913669187776748,0.8716700522328815,3.150529574001808,1.6094464301974716,0,,False,never,0,0.0,False,0.0,tier_b,B-26-10,530,channel-intermediate,off,cv
model,head_on,4.883712477902309,0.9460277466862236,180.7821626860525,,,,goal,False,False,55,59.89939320391791,-57.53160304770783,15,0,5,0,9,9.054604691003831,0.0,1.309959960700025,0.0,1.77676754860417,0.6940350405061001,0.9368572747911432,1.7547297096003756,0.4435369534111796,0,,False,head_on,23,0.0,False,0.0,tier_b,B-26-11,531,channel-intermediate,off,cv
model,head_on,6.031453920675728,0.76794608047052,172.7295372442368,,,,goal,False,False,55,37.16855792551309,-32.60428987921741,8,0,8,0,7,3.5464030347454925,0.0,1.906922988126888,0.0,1.8188160222156495,0.7278134662351751,0.9207913670988616,1.7426805142437574,1.0425765488547711,0,,False,head_on,20,0.0,False,0.0,tier_b,B-26-12,532,channel-intermediate,off,cv
model,head_on,7.231250417382652,0.7489811747856479,173.57331880518225,,,,goal,False,False,59,112.75582473649985,-12.913164627204676,2,0,8,0,2,1.218612404795031,0.0,1.18551458934225,0.0,0.5807068226304825,0.6614407793668639,0.9180715845438446,1.2539307129652495,0.5326836538826972,0,,False,head_on,17,0.0,False,0.0,tier_b,B-26-13,533,channel-intermediate,off,cv
model,head_on,5.401785972485323,1.0821976558040416,179.6018334050062,,,,goal,False,False,60,92.27136345153689,-35.51847398999831,10,0,23,0,1,1.412834792424812,0.0,7.889539209396371,0.0,0.0272445808152351,0.6355697596174228,0.7236120594393007,2.161278787526657,0.6398181801245573,0,,False,head_on,24,0.0,False,0.0,tier_b,B-26-14,534,channel-intermediate,off,cv
