config_id,is_default,episodes,success_rate,obstacle_collision_rate,border_collision_rate,timeout_rate,mean_rms_cte,mean_rms_cte_success,mean_min_obstacle_clearance,mean_min_border_clearance,mean_control_effort,mean_abs_rudder_rate,mean_completion_time_s,param_delta_lookahead,param_w_lookahead,param_max_los_deg,param_k_rep,param_c_threshold,param_rep_power,param_rep_sigma_deg,param_max_rep_deg,param_k_headon,param_headon_deg,param_side_tie,param_default_side,param_kp,param_ki,param_kd,param_integral_limit,param_throttle_base,param_k_speed_obs,param_k_speed_head,param_min_throttle,param_bearing_mode
31,0,100,0.4,0.6,0.0,0.0,0.1712124390019804,0.2911929558310539,0.07515355485388575,0.988930540066645,0.4090894071933578,4.4400692020742465,18.332500000000003,3.749681565556031,0.3427379990105105,49.51527418315604,62.03765207813247,0.45035811905964024,2.5704516807861086,32.827117858291224,56.941666291635435,11.011945806447164,16.54887289227969,0.23848165486087763,1.0,0.01987918555787939,0.0003290645998702512,0.014778663328679987,227.92770434762744,0.20375254235547557,0.021948510747563654,1.7987350959298665,,actual
32,0,100,0.24,0.76,0.0,0.0,0.07760256564779151,0.09138258723227714,0.03401553847379833,0.9890607230213011,0.14387340178298502,1.3071010522412507,15.870833333333332,7.6050118944125344,0.28413092904339116,88.59984000975348,66.1265294380539,0.607364780490433,3.7681631612649715,54.840301699794516,37.2696311521368,50.712548706932836,16.31847968553016,0.7891891487423979,-1.0,0.006459645889660477,0.0028622834807740033,0.030082974342270023,378.67908593924915,0.9797448628283959,1.887726121578142,0.988284782892398,,nominal
33,0,100,0.37,0.63,0.0,0.0,0.1949751341850559,0.3810181177588821,0.06007461968171048,0.9887445619554801,2.380253164254433,5.544514281148363,20.810810810810814,7.343732430142916,0.014592161269478175,52.64767058714812,39.2599567796268,0.6953984999454756,3.334478079734069,71.80164560973382,82.18514287101235,46.51610252235633,29.694711158256943,0.1566647015488913,1.0,0.04137425343899371,0.00029758368841199855,0.03133575709051186,288.31153467879153,0.5403030306253005,2.010913366131471,1.001266792607832,,actual
34,0,100,0.25,0.75,0.0,0.0,0.05851950186816532,0.04961093769877478,0.04111127229978826,0.9885375976335122,0.09922927900935609,1.2664385874546118,18.520000000000003,13.311925104536556,0.008923547199650494,57.10682225224896,19.19680041134723,0.6378721502726048,2.556351346256172,27.56196831957947,44.40641841615831,8.71198108838612,34.1710822848123,0.04461471054186965,1.0,0.016755591650500036,0.0010549394294594185,0.0320781463298402,240.22185544825632,0.12770987754419239,2.05281384213293,0.10120187945522718,,nominal
35,0,100,0.58,0.42,0.0,0.0,0.5231717307191922,0.6509000998854537,0.1318488820409268,0.988946857750675,5.252654380761847,8.783423822890779,22.579310344827583,7.377361812101874,0.250848770382925,83.80735256653392,11.759979330082475,0.7376476200595219,1.065390611291059,54.548028200268135,79.36161825254348,21.678589598869582,39.62642380252578,0.6010646659219646,-1.0,0.05942579315425905,0.002258857004799545,0.039164467359140163,203.50695892037393,0.6847231676043876,1.4831117948891075,0.4434283056478965,,actual
36,0,100,0.62,0.37,0.01,0.0,0.8753739329723159,0.9515539243180812,0.4484828046349493,0.961745558901239,2.9262974326496454,12.228745790234802,20.940322580645162,2.196704868784637,0.2929965201883289,50.70058893627271,50.47201489911348,0.302775073677886,1.7289763532131115,84.05681522422185,37.49037074350578,15.05303179474399,29.67459605448219,0.4854089351699954,1.0,0.04239373837842285,0.0008454402743327067,0.036610273126345766,51.136476578232006,0.9110929384883464,0.9509178967934331,0.08378348653825518,,actual
37,0,100,0.26,0.64,0.1,0.0,0.41450294108238095,0.5110133337164506,0.07574318011254424,0.8769673126556587,0.9869749183295531,1.7759613196435746,20.06923076923077,11.764605871695961,0.2462779871443629,74.36462253508321,27.527167797274306,0.4133274725055861,1.1118567816578273,54.99035305619542,42.49075712988972,8.755465973490969,38.949848345283016,0.7666931179575562,-1.0,0.005218605313922959,0.002520695441586961,0.0027335058539797964,301.07698978880353,0.19435493070116816,0.9508786494825714,1.464075623085418,,actual
38,0,100,0.59,0.41,0.0,0.0,0.5609524876415855,0.6711499437675434,0.1254718689012608,0.9880758807685889,4.183834963495371,11.313097403141374,21.337288135593223,7.685898360918827,0.08132157799213253,76.92002524087108,33.58908967704606,0.5544421748677346,3.220566600527591,59.168287188537526,53.31466873619321,84.23417112630813,9.28022458918489,0.5740856016820737,1.0,0.051349117627892925,0.0020580356746422775,0.012658497955881831,359.37568241062144,0.991309227502058,1.691166226626108,0.18554339869812897,,actual
39,0,100,0.3,0.67,0.03,0.0,0.2119650703885745,0.36595738900779057,0.03317572601303536,0.9584755390008968,0.3679973590879186,1.6593609464363233,18.45,3.5353906721707697,0.40316219205296894,51.84547632649977,21.779814049045644,0.31168565582215946,3.586661793554463,65.20459239292916,52.2876643554714,19.396990025041756,32.452722123199926,0.25681802494472367,1.0,0.006453071526924012,0.001305620608322017,0.009995590986207583,250.57406125401718,0.6947584367099544,1.9921076692078035,0.6482691948474535,,nominal
40,0,100,0.2,0.21,0.59,0.0,1.4762308286633674,0.07366396791008081,0.25320092802230165,0.3747890905638298,0.9560152910218461,2.1471899250583326,16.994999999999997,9.233727533606544,0.2150902673161473,71.09586438354995,4.287816476526459,0.4087283068879941,1.584007090345254,64.7095041818229,86.13274072324532,90.49122000308249,15.18684240201259,0.5494405776879369,1.0,0.00588435556421836,0.000884253821632111,0.034771215314933726,227.56131396467768,0.3472127145266767,2.079992589453366,1.689538713196827,,nominal
41,0,100,0.25,0.74,0.01,0.0,0.10249057102188931,0.10292546447065963,0.03691317126711528,0.9786493264610998,0.03433059664524187,1.0794644408608653,17.744,4.488229596066848,0.20506066076978074,54.955745011775235,22.73344393002637,0.4482862889091105,1.4009695384194498,80.64156467227025,53.22052478609892,10.405813719554692,10.079459988263793,0.6881178702931366,1.0,0.004163329041504286,0.0007275574224782598,0.027944665697883432,346.49096253964103,0.3696339168978734,2.340590946449702,1.2045918385685943,,actual
42,0,100,0.24,0.75,0.01,0.0,0.10864639170858767,0.08882428135115511,0.033751426658897056,0.9793012718489608,0.38235281053975145,3.3700744556472997,15.679166666666667,10.293120734985823,0.35822852472083927,87.59109356340781,39.63042617367661,0.7849874142539053,1.1624041212254004,87.60074698687822,71.4053849935892,96.21051642796812,15.082740895113776,0.30096045714574204,1.0,0.008343711768200165,0.0023514620050637106,0.03285623730850927,54.76948692709712,0.8859845750794724,0.6962938816982733,0.804449042547501,,nominal
43,0,100,0.35,0.65,0.0,0.0,0.22556554156795644,0.4138338206320965,0.033562173962717254,0.988983870385989,0.23213164101101896,1.1938539087290978,17.705714285714286,4.146031562879988,0.05069938524802429,84.7922280876459,6.725211775829515,0.37460259693621034,1.1056270810780826,42.00473041112751,40.644466361912414,14.678223913345798,19.07738330342597,0.18607783023214855,-1.0,0.004452273003669213,0.0016963130255402009,0.00446930204717026,297.217562358991,0.5939599059152453,0.7802108858778998,1.8957399610739232,,nominal
44,0,100,0.25,0.75,0.0,0.0,0.049593490518538355,0.03928391142766017,0.04016165357495614,0.9893904990357494,0.26460578217804803,5.134172446818992,15.584000000000001,3.8787711710370694,0.26889321602244765,71.0864018286023,10.650482179807737,0.7103421824281675,1.9726574362420992,59.49061948296319,36.44483674369089,10.824676285736562,11.25449166290101,0.4072966143607353,1.0,0.03491610447179134,0.0009304251157525239,0.027155512521511268,55.62401745009101,0.8677515645619418,0.18534729333250038,0.527014336742267,,actual
45,0,100,0.26,0.74,0.0,0.0,0.06415712766158169,0.06948705050978007,0.0347708383849803,0.9886243598597636,0.6669021283721207,2.8579066224031857,17.97692307692308,4.010983875968273,0.5935480814447079,63.88277959653037,48.116396169854575,0.749946963453008,2.141224144423321,24.18106624823203,75.52057763408848,46.05263243773065,39.35468423074611,0.6626982084984453,-1.0,0.013114533641026693,1.446902872077649e-05,0.012618601878750982,382.01934424893824,0.4112454632355057,2.456930466433122,1.6498896910758132,,actual
