src,case,side,mode,response,engaged,target_hit,other_hit,goal,min_range,dcpa,tcpa,ct,k
extra,52,port,basin,slow,True,False,False,True,3.2394781201653777,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
extra,52,port,basin,a17_60_slow,True,False,False,True,3.677953955691901,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
extra,52,port,basin,other_60_slow,True,False,False,True,3.2384535612225025,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
extra,53,port,basin,stand_on,True,True,False,False,0.8072175290937442,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,53,port,basin,a17_30,True,True,False,False,1.9374037602645666,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,53,port,basin,a17_60,True,True,False,False,1.8497055872713146,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,53,port,basin,other_30,True,False,False,True,1.561852992487852,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,53,port,basin,other_60,True,False,False,True,1.6581078289089184,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,53,port,basin,slow,True,True,False,False,1.307776600601864,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,53,port,basin,a17_60_slow,True,True,False,False,1.878562942862685,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,53,port,basin,other_60_slow,True,True,False,False,1.1457796518181067,0.7393365260428217,8.657294796140835,162.93377103577205,0.8282362119078837
extra,54,port,basin,stand_on,True,True,False,False,1.0831784127672015,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,54,port,basin,a17_30,True,True,False,False,1.7861482269852988,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,54,port,basin,a17_60,True,True,False,False,1.7864324758911996,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,54,port,basin,other_30,True,False,False,True,1.7226081955332484,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,54,port,basin,other_60,True,False,True,False,1.7666142897122126,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,54,port,basin,slow,True,True,False,False,1.2945983186468715,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,54,port,basin,a17_60_slow,True,True,False,False,1.7916550939616922,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,54,port,basin,other_60_slow,True,True,False,False,1.279256482255743,1.0690368081705226,8.663169273358083,129.06880551437877,0.6911911939135957
extra,55,port,basin,stand_on,True,False,False,True,2.0025063258018454,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,55,port,basin,a17_30,True,False,False,True,1.035927972658844,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,55,port,basin,a17_60,True,True,False,False,1.6028252473431759,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,55,port,basin,other_30,True,False,False,True,2.857902583936818,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,55,port,basin,other_60,True,False,True,False,2.940794897351583,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,55,port,basin,slow,True,False,False,True,1.8492655354787109,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,55,port,basin,a17_60_slow,True,False,False,True,1.1686132471561412,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,55,port,basin,other_60_slow,True,False,False,True,2.423236649569041,1.979379410363184,8.407013087422522,167.5682748756036,0.8781400555917342
extra,56,port,basin,stand_on,True,True,False,False,1.8161531598438663,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,56,port,basin,a17_30,True,True,False,False,0.8780536300375781,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,56,port,basin,a17_60,True,True,False,False,0.8312282073648282,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,56,port,basin,other_30,True,True,False,False,1.1385263722301022,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,56,port,basin,other_60,True,True,False,False,1.1623279285375605,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,56,port,basin,slow,True,True,False,False,1.8030398156174967,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,56,port,basin,a17_60_slow,True,True,False,False,1.0190850008063084,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,56,port,basin,other_60_slow,True,True,False,False,1.3341049412968362,0.1739384731700025,8.044295664977794,152.87308230373017,0.8861948780402767
extra,57,port,basin,stand_on,True,False,False,True,1.9243188146583579,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,57,port,basin,a17_30,True,False,False,True,1.0391946537075236,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,57,port,basin,a17_60,True,True,False,False,1.4596625185978733,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,57,port,basin,other_30,True,False,False,True,2.620706426379707,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,57,port,basin,other_60,True,False,False,True,2.6509542883966235,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,57,port,basin,slow,True,False,False,True,1.6757385420590238,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,57,port,basin,a17_60_slow,True,False,False,True,1.1279940711573535,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,57,port,basin,other_60_slow,True,False,False,True,2.0784373223942363,1.9444601442362135,8.129185169448514,151.66755841647782,0.6715997195363652
extra,58,port,basin,stand_on,True,False,False,True,1.7345940974098444,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,58,port,basin,a17_30,True,False,False,True,2.3797502690813346,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,58,port,basin,a17_60,True,False,False,True,2.3797502690813346,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,58,port,basin,other_30,True,True,False,False,1.4444843057190997,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,58,port,basin,other_60,True,True,False,False,1.4444843057190997,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,58,port,basin,slow,True,False,False,True,1.9423596248433257,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,58,port,basin,a17_60_slow,True,False,False,True,2.5368725456989596,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,58,port,basin,other_60_slow,True,False,False,True,1.6624903273762397,1.7453211745222896,11.682373050035384,111.5102714842889,0.7691088133869466
extra,59,port,channel,stand_on,True,True,False,False,1.7796159314416635,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,59,port,channel,a17_30,True,True,False,False,1.3771305682197101,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,59,port,channel,a17_60,True,False,True,False,1.1129297722316245,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,59,port,channel,other_30,True,True,False,False,1.306187260984347,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,59,port,channel,other_60,True,True,False,False,1.6281190272370325,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,59,port,channel,slow,True,True,False,False,1.5272729505339897,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,59,port,channel,a17_60_slow,True,False,False,True,1.3236904838868628,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,59,port,channel,other_60_slow,True,True,False,False,1.3112795028965154,0.3519990846591353,10.252126688986873,118.31787298399281,0.7493950745531963
extra,60,port,channel,stand_on,True,False,False,True,1.5799893085160488,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,60,port,channel,a17_30,True,False,False,True,1.5032271136802942,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,60,port,channel,a17_60,True,False,False,True,1.5032271136802942,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,60,port,channel,other_30,True,False,False,True,1.6530531973826277,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,60,port,channel,other_60,True,False,False,True,1.6530531973826277,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,60,port,channel,slow,True,False,False,True,1.4932943346381302,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,60,port,channel,a17_60_slow,True,False,False,True,1.4199821896708382,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,60,port,channel,other_60_slow,True,False,False,True,1.5608659792331803,1.5777763930539592,8.090882150882354,140.46468080437182,0.846540501778777
extra,61,port,basin,stand_on,True,False,False,True,2.094034668610025,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,61,port,basin,a17_30,True,False,False,True,2.631709960748323,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,61,port,basin,a17_60,True,False,False,True,2.631709960748323,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,61,port,basin,other_30,True,True,False,False,1.6337119774764393,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,61,port,basin,other_60,True,True,False,False,1.633026333492709,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,61,port,basin,slow,True,False,False,True,2.423084268404013,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,61,port,basin,a17_60_slow,True,False,False,True,2.7485395245154565,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,61,port,basin,other_60_slow,True,False,False,True,2.178606965028357,2.044830940371091,8.273698407844988,111.07834398069724,1.0749899429662804
extra,62,port,basin,stand_on,True,False,False,True,2.0076134715767697,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,62,port,basin,a17_30,True,True,False,False,1.8411387590332515,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,62,port,basin,a17_60,True,True,False,False,1.813739060906575,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,62,port,basin,other_30,True,False,False,True,3.052356465502629,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,62,port,basin,other_60,True,False,True,False,3.3115458865581795,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,62,port,basin,slow,True,False,False,True,1.5667630996690478,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,62,port,basin,a17_60_slow,True,False,False,True,0.8641254704805719,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,62,port,basin,other_60_slow,True,False,False,True,2.067388964959332,1.992089458067792,10.117489092674724,150.50648265676602,0.6367965636302734
extra,63,port,basin,stand_on,True,True,False,False,1.5961009909915385,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,63,port,basin,a17_30,True,True,False,False,1.4989809129451521,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,63,port,basin,a17_60,True,True,False,False,1.4996512820045773,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,63,port,basin,other_30,True,True,False,False,1.1306050164020216,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,63,port,basin,other_60,True,True,False,False,1.144451272353212,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,63,port,basin,slow,True,True,False,False,1.3956041168682327,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,63,port,basin,a17_60_slow,True,True,False,False,1.3223321752746928,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,63,port,basin,other_60_slow,True,True,False,False,1.2171453045501857,0.1924974542240443,8.928389431285337,95.90090434618395,0.788496298393207
extra,64,port,channel,stand_on,True,True,False,False,1.6400204434359313,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,64,port,channel,a17_30,True,True,False,False,1.1237698288993663,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,64,port,channel,a17_60,True,False,False,True,1.2326293895001974,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,64,port,channel,other_30,True,True,False,False,1.2324333835011196,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,64,port,channel,other_60,True,True,False,False,1.159933755702527,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,64,port,channel,slow,True,True,False,False,1.4303169946639371,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,64,port,channel,a17_60_slow,True,False,False,True,1.579044226933979,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,64,port,channel,other_60_slow,True,True,False,False,1.4568562704879127,0.1522477419151752,8.717556329211119,114.86028775772377,1.0760986670567199
extra,65,port,channel,stand_on,True,True,False,False,1.6176224980297986,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,65,port,channel,a17_30,True,True,False,False,1.6273645595222057,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,65,port,channel,a17_60,True,True,False,False,1.62775364838776,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,65,port,channel,other_30,True,True,False,False,1.2362815762849342,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,65,port,channel,other_60,True,True,False,False,1.2414507830263701,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,65,port,channel,slow,True,True,False,False,1.652087193593015,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,65,port,channel,a17_60_slow,True,True,False,False,1.4612973820336146,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,65,port,channel,other_60_slow,True,True,False,False,1.1534729256632186,0.3436010612724841,8.517201829400346,103.25509638263132,0.9595744192280014
extra,66,port,basin,stand_on,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,66,port,basin,a17_30,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,66,port,basin,a17_60,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,66,port,basin,other_30,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,66,port,basin,other_60,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,66,port,basin,slow,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,66,port,basin,a17_60_slow,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,66,port,basin,other_60_slow,False,False,False,True,2.37161481401427,2.3826907323747153,8.069599588197102,104.27734180347665,0.8758587148029049
extra,67,port,basin,stand_on,True,True,False,False,1.9055552958417998,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,67,port,basin,a17_30,True,True,False,False,1.8957001481189455,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,67,port,basin,a17_60,True,True,False,False,1.8959384376392974,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,67,port,basin,other_30,True,True,False,False,1.1697498270723117,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,67,port,basin,other_60,True,True,False,False,1.2382047978155764,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,67,port,basin,slow,True,True,False,False,1.8643585296699692,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,67,port,basin,a17_60_slow,True,True,False,False,1.8620306829447628,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,67,port,basin,other_60_slow,True,True,False,False,1.1346225342568395,0.45702227444786775,8.159343013507318,157.0801564817378,0.6341911934761632
extra,68,port,basin,stand_on,True,True,False,False,0.9760885720513081,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,68,port,basin,a17_30,True,True,False,False,1.857491369871954,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,68,port,basin,a17_60,True,True,False,False,1.871780553939543,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,68,port,basin,other_30,True,False,False,True,1.8493196316606786,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,68,port,basin,other_60,True,False,True,False,1.9849167492684905,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,68,port,basin,slow,True,True,False,False,1.2900719542567267,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,68,port,basin,a17_60_slow,True,True,False,False,1.8358510361771876,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,68,port,basin,other_60_slow,True,True,False,False,1.1938149813731898,0.967632531779187,9.435457490486218,147.98325361403096,0.9227091253718024
extra,69,port,basin,stand_on,True,True,False,False,1.7775756005825283,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,69,port,basin,a17_30,True,False,False,True,2.574895978009711,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,69,port,basin,a17_60,True,False,True,False,2.648364231861702,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,69,port,basin,other_30,True,True,False,False,1.47636435295072,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,69,port,basin,other_60,True,True,False,False,1.1914679485161095,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,69,port,basin,slow,True,False,False,True,2.955222485739662,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,69,port,basin,a17_60_slow,True,False,False,True,3.2529266771624044,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,69,port,basin,other_60_slow,True,False,False,True,2.848625130380438,1.6742676199813329,10.222230572905481,73.23404256677821,0.8614833534703895
extra,70,port,basin,stand_on,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,70,port,basin,a17_30,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,70,port,basin,a17_60,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,70,port,basin,other_30,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,70,port,basin,other_60,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,70,port,basin,slow,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,70,port,basin,a17_60_slow,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,70,port,basin,other_60_slow,False,True,False,False,1.3117535927071742,0.7729324719573238,8.200826658300487,110.63852357552534,0.6451702901295097
extra,71,port,channel,stand_on,True,True,False,False,1.3180196989103323,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,71,port,channel,a17_30,True,False,False,True,1.9502062622030523,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,71,port,channel,a17_60,True,False,False,True,1.9840232901388675,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,71,port,channel,other_30,True,True,False,False,1.2893783058500665,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,71,port,channel,other_60,True,True,False,False,1.2640453814098436,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,71,port,channel,slow,True,True,False,False,1.6657976182206593,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,71,port,channel,a17_60_slow,True,False,False,True,2.297113653972185,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,71,port,channel,other_60_slow,True,False,False,True,3.2380882355500886,1.0125668535175556,14.397294342425623,86.55475767602756,0.761791478552962
extra,72,port,basin,stand_on,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,72,port,basin,a17_30,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,72,port,basin,a17_60,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,72,port,basin,other_30,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,72,port,basin,other_60,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,72,port,basin,slow,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,72,port,basin,a17_60_slow,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,72,port,basin,other_60_slow,False,True,False,False,1.5481195307621527,1.5143054265003817,7.905946698771824,109.1469099425266,0.7417632435472361
extra,73,port,basin,stand_on,True,True,False,False,1.5218651368316867,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,73,port,basin,a17_30,True,True,False,False,1.2338944972758175,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,73,port,basin,a17_60,True,False,False,True,1.1602719910559078,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,73,port,basin,other_30,True,True,False,False,1.109099952250359,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,73,port,basin,other_60,True,True,False,False,1.0187234306983917,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,73,port,basin,slow,True,True,False,False,1.2960194387072217,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,73,port,basin,a17_60_slow,True,False,False,True,1.6583108547138772,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,73,port,basin,other_60_slow,True,True,False,False,1.278479591979464,0.3896120052744137,8.721432373293624,95.99606577759901,1.15721786743484
extra,74,port,basin,stand_on,True,True,False,False,1.1952519875044079,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,74,port,basin,a17_30,True,True,False,False,1.7054994991638717,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,74,port,basin,a17_60,True,True,False,False,1.7134242755123121,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,74,port,basin,other_30,True,False,False,True,1.9756769974577528,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,74,port,basin,other_60,True,False,True,False,2.2369596564733607,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,74,port,basin,slow,True,True,False,False,1.6724401583285542,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,74,port,basin,a17_60_slow,True,True,False,False,1.6615809087903972,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,74,port,basin,other_60_slow,True,True,False,False,1.2450649983239397,1.0712434952751118,9.92266919650047,111.42686399901638,0.694449821563838
extra,75,port,basin,stand_on,True,True,False,False,1.6403949923848047,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,75,port,basin,a17_30,True,False,False,True,1.4066940061010862,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,75,port,basin,a17_60,True,False,True,False,1.5591051796625806,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,75,port,basin,other_30,True,True,False,False,1.2341130727915857,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,75,port,basin,other_60,True,True,False,False,1.235867133989194,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,75,port,basin,slow,True,True,False,False,1.58132065690903,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,75,port,basin,a17_60_slow,True,False,False,True,1.4143048464585437,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,75,port,basin,other_60_slow,True,True,False,False,1.6911489685134367,0.2918320425668594,9.664667429904476,136.53130681928593,0.7625028859194913
extra,76,port,basin,stand_on,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,76,port,basin,a17_30,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,76,port,basin,a17_60,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,76,port,basin,other_30,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,76,port,basin,other_60,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,76,port,basin,slow,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,76,port,basin,a17_60_slow,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,76,port,basin,other_60_slow,False,True,False,False,1.5090475040775508,0.08206457727044647,10.712658709948512,101.72881255295269,0.6509269827825558
extra,77,port,basin,stand_on,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,77,port,basin,a17_30,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,77,port,basin,a17_60,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,77,port,basin,other_30,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,77,port,basin,other_60,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,77,port,basin,slow,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,77,port,basin,a17_60_slow,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,77,port,basin,other_60_slow,False,True,False,False,1.3793138838060945,0.7774764850439655,9.73766127025495,116.84676458660388,0.7286703677147512
extra,78,port,basin,stand_on,True,True,False,False,1.8623710728048641,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,78,port,basin,a17_30,True,True,False,False,1.1224726872945494,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,78,port,basin,a17_60,True,True,False,False,0.9917801334492589,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,78,port,basin,other_30,True,True,False,False,1.1795981250421352,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,78,port,basin,other_60,True,True,False,False,1.2935846500469925,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,78,port,basin,slow,True,True,False,False,1.8677300528468763,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,78,port,basin,a17_60_slow,True,True,False,False,1.10411407285683,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,78,port,basin,other_60_slow,True,True,False,False,1.1934089442002567,0.33268107952370396,8.423895397149673,155.9416959629685,0.8108177663133871
extra,79,port,basin,stand_on,True,True,False,False,1.1511327520769337,0.9292170175461598,8.671694177544715,115.61391475510223,0.9251898377233692
