scenario,outcome,k,dcpa_drawn,min_range,steps,max_u,engaged_steps,engaged_u,engaged_throttle,engaged_reward,engaged_col,engaged_pf,engaged_prog,engaged_exist,engaged_over_gate,engaged_v_hold_fires,engaged_v_hold_mean,other_steps,other_u,other_throttle,other_reward,other_col,other_pf,other_prog,other_exist,other_over_gate,other_v_hold_fires,other_v_hold_mean
70,goal,1.8009547073915488,1.4967787552906244,2.581039587169845,37,0.867193085587293,17,0.6192481475021657,0.22691955351654222,0.0015044900903033879,-0.7032327577551899,-0.15403839471426004,1.5,-0.25,0.0,0.4117647058823529,0.1736377179642444,20,0.7372807361225758,0.480512523278594,4.817371579452742,-0.07608652900287634,-1.0111875463717221,1.5,-0.25,0.85,0.05,0.018786797284660824
71,goal,1.6827260396779722,1.403376455442556,2.4314905673589937,38,0.7613611282147745,30,0.6193732315051598,0.24736226021001737,3.0857380495801494,-0.7962786678656241,-0.3825236279336057,1.5,-0.25,0.26666666666666666,0.4666666666666667,0.19661201675694426,8,0.6926411133223536,0.2809901526197791,-0.6447882970906589,-0.7038944847076083,-0.8018451202548216,1.5,-0.25,0.75,0.25,0.1738011073352119
72,collision:target,1.7435718408007386,0.3248875190088812,1.8611799844763,24,0.8801354310834786,20,0.6754796871473776,0.45147964600473645,-2.480442170668973,-2.929205458470604,-0.4875915032453169,1.5,-0.25,0.4,0.85,0.7232606070297789,4,0.57502489792334,-0.31216970458626747,-75.77312158658913,-0.7031471372652002,-0.7708342928900445,1.4508598435661195,-0.25,0.25,0.25,0.17361657710251857
73,goal,1.6080635662841791,0.0815323362712651,1.7891433134429913,36,0.8562077563038677,31,0.6731539087712496,0.3112622748820051,-1.5391450105673368,-1.878519331424255,-0.5599052374549048,1.5,-0.25,0.45161290322580644,0.7741935483870968,0.46383193368500125,5,0.701280515204068,0.26979999542236327,18.261446386295503,-1.5612523087883514,-0.9273013049161435,1.5,-0.25,0.6,0.6,0.3854943972316917
74,goal,1.6250940949254407,1.9081779744704535,2.6764390422276247,38,0.8586320760974906,30,0.6285887436846164,0.20150600566218296,-1.270421398472404,-1.460325606716943,-0.7319097229424568,1.5,-0.25,0.3333333333333333,0.8333333333333334,0.36057422388072674,8,0.7351997577487344,0.5122456126846373,11.280064463857157,-0.8165354138297668,-1.1821050467302512,1.5,-0.25,0.75,0.375,0.2016136824271029
75,goal,1.8822634959606326,1.7811026599624644,2.1560482549460773,36,0.7301127936570059,22,0.6655980342703699,0.26846865767782385,0.035869189935851205,-0.6186990944512943,-0.2610140746748821,1.5,-0.25,0.5454545454545454,0.36363636363636365,0.15276520850649242,14,0.6692880972917586,0.23617285277162278,7.861098176030532,-0.033750379603188455,-0.20357626968606762,1.5,-0.25,0.8571428571428571,0.07142857142857142,0.008333427062515667
76,goal,1.619021115448451,1.581172144619873,2.1785150426390176,36,0.7869738227376607,33,0.6908261124501112,0.25675144610982953,-1.8605216128438293,-2.299119279819434,-0.4401169062565428,1.5,-0.25,0.6363636363636364,0.8181818181818182,0.567683772794922,3,0.6424237161408333,0.29345012207825977,32.13947790019855,-1.9517052946524684,-0.04930870541078036,1.5,-0.25,0.3333333333333333,0.6666666666666666,0.4819025418894984
77,goal,1.6699191028135496,1.7425760355788675,2.2962844379114262,36,0.8699205785741708,26,0.6570078442276304,0.3044254458867587,3.168935531402873,-0.801395503512333,-0.7831826564908375,1.5,-0.25,0.4230769230769231,0.4230769230769231,0.19787543296600815,10,0.712485187162387,0.3860015869140625,-0.5946113497594295,-0.1713675970041694,-1.262877724489827,1.5,-0.25,0.5,0.2,0.042312986914609725
78,goal,1.7435666805502583,1.4588206169932798,2.1530339944951287,36,0.9311266941491704,19,0.6406540723542902,0.28420958099396604,-0.7708979622555827,-1.308599729887763,-0.41932750884479936,1.5,-0.25,0.21052631578947367,0.47368421052631576,0.3231110444167316,17,0.7192169281496417,0.5379153571146376,5.018605382376071,-0.34521216713069136,-1.348099008263003,1.5,-0.25,0.5294117647058824,0.11764705882352941,0.08523757213103489
79,goal,1.8514550932697031,1.8722641319819475,2.086703095813553,36,1.017552705300985,23,0.5835410497391662,0.18352877802175024,-0.22640288542744266,-0.40771047653643244,-0.40165392109874054,1.5,-0.25,0.21739130434782608,0.17391304347826086,0.10066925346578577,13,0.8613380537902765,0.7648395620859586,3.422927384283263,-0.20751275453659954,-2.2084012193015745,1.5,-0.25,0.8461538461538461,0.07692307692307693,0.051237717169530746
