scenario,outcome,k,dcpa_drawn,min_range,steps,max_u,engaged_steps,engaged_u,engaged_throttle,engaged_reward,engaged_col,engaged_pf,engaged_prog,engaged_exist,engaged_over_gate,engaged_v_hold_fires,engaged_v_hold_mean,other_steps,other_u,other_throttle,other_reward,other_col,other_pf,other_prog,other_exist,other_over_gate,other_v_hold_fires,other_v_hold_mean
70,goal,1.8009547073915488,1.4967787552906244,1.7740225472283075,43,0.7094497669175398,16,0.5395117501986428,-0.05205819895491004,0.21939852571636498,-0.6949857885739195,-0.11881411109568205,1.5,-0.25,0.0,0.375,0.17160142927751096,27,0.6042587025573112,-0.17553575336933136,3.8321913082077015,-0.007221292176661346,-0.6649744714732685,1.5,-0.25,0.37037037037037035,0.037037037037037035,0.0017830351053484805
71,goal,1.6827260396779722,1.403376455442556,1.9508797804071327,40,0.7327150723920175,24,0.5611223633237161,0.05222009510422746,-0.10173790227828076,-0.8598397133644315,-0.1518867785177666,1.5,-0.25,0.08333333333333333,0.5,0.21230610206529177,16,0.6816619982688948,0.132633505621925,6.4601898838161445,-0.014434967932890742,-0.5697642763493008,1.5,-0.25,0.8125,0.0625,0.0035641896130594428
72,goal,1.7435718408007386,0.3248875190088812,1.2338821514520153,39,0.8690831154640036,23,0.5686494428411369,-0.011646578938740751,-0.7001465024532937,-1.378973578700558,-0.16565981576736316,1.5,-0.25,0.0,0.43478260869565216,0.3404873033828538,16,0.7167798908458427,0.18689659284427762,6.026914840555903,-0.028237346632334192,-1.0210430745687167,1.5,-0.25,0.6875,0.0625,0.006972184353662763
73,collision:target,1.6080635662841791,0.0815323362712651,1.850063349925274,21,0.5978590597090955,19,0.5605618810879849,-0.08778893771140199,-16.7478536940346,-1.7854808381440648,-0.03831720458958839,1.5,-0.25,0.0,0.7894736842105263,0.44085946620841115,2,0.5695885378121183,0.16495217755436897,1.0294826503439065,-0.06816268526887062,-0.001303782652036456,1.5,-0.25,0.0,0.5,0.0168302926589804
74,goal,1.6250940949254407,1.9081779744704535,2.388707376001817,39,0.7654330308206433,25,0.5881171356006516,0.06811377454549074,0.032314204076307786,-0.5860991539925555,-0.26417521246975173,1.5,-0.25,0.2,0.4,0.14471584049198902,14,0.6960441622286061,0.22654336744121142,6.835708296487614,-0.645163875125246,-0.6972784460597625,1.5,-0.25,0.7857142857142857,0.21428571428571427,0.15929972225314717
75,goal,1.8822634959606326,1.7811026599624644,2.1523873009512866,36,0.9567370042767631,14,0.51562914228524,-0.12673842255026102,0.09888538817131597,-0.5237141612642776,-0.25879227919654585,1.5,-0.25,0.0,0.35714285714285715,0.12931213858377225,22,0.7677678523085334,0.5593193207274784,3.9645370721919266,-0.00014432438177735483,-1.5084552905751223,1.5,-0.25,0.6363636363636364,0.045454545454545456,3.563564982156909e-05
76,goal,1.619021115448451,1.581172144619873,1.9902460245172133,41,0.9907988875558957,29,0.5973518591069487,0.11149363826703408,-1.824259462089325,-2.0107006444853286,-0.7487503424893834,1.5,-0.25,0.20689655172413793,0.5517241379310345,0.5197869730977407,12,0.6978193826346635,0.4157445567349593,8.091259386262095,-0.2332145629453147,-0.8530188973313951,1.5,-0.25,0.5,0.08333333333333333,0.05758384270254684
77,collision:boundary,1.6699191028135496,1.7425760355788675,1.9228687620744798,53,0.7972642802784226,22,0.6463343238015293,0.23357043284076182,-0.921873037127833,-1.3871858523761866,-0.3888057175756225,1.5,-0.25,0.3181818181818182,0.5454545454545454,0.3425150252780708,31,0.5241818191849871,-0.40858614312544944,-12.536463771840113,-0.0012874776914731558,-1.4826578497582554,1.0081370581508347,-0.25,0.16129032258064516,0.03225806451612903,0.00031789572628966806
78,goal,1.7435666805502583,1.4588206169932798,1.911035486803977,38,0.7434553172622271,18,0.6138671772431648,0.10213509884973367,-0.42382264515597573,-1.214442702500916,-0.08650224489056395,1.5,-0.25,0.05555555555555555,0.3888888888888889,0.2998623956792385,20,0.6563991308602874,-0.024778846185654402,4.786843442639734,-0.1030840594887275,-0.9999460306452018,1.5,-0.25,0.5,0.05,0.02545285419474753
79,goal,1.8514550932697031,1.8722641319819475,2.204294158595333,60,0.5815847266154631,15,0.41310371258310813,-0.544950266679128,-0.04489148969656671,-0.257361987269038,-0.7822974759911768,1.4803610398716742,-0.25,0.0,0.13333333333333333,0.06354616969605877,45,0.41162007746440543,-0.48142542940460975,1.0088571440443528,-0.015846230917596488,-0.8157351602117145,1.3516018826281753,-0.25,0.0,0.022222222222222223,0.003912649609283083
