#{"t_start": 1787109726.2530766, "env_id": "None"}
r,l,t
-978.476,229,1517.60808
-977.12177,104,1517.737037
106.44604,183,1518.507557
103.562706,184,1519.988061
-988.5076,153,1523.557268
-967.63654,144,1524.299822
-990.0892,74,1526.055839
-965.03455,137,1528.844668
-990.52515,160,1530.769231
-985.43195,188,1532.164099
101.420616,182,1532.525979
-984.5431,92,1533.985551
104.85913,187,1534.187794
-975.0945,109,1537.365769
-985.02875,165,1537.502963
-994.5929,176,1537.570175
-982.5478,93,1539.437738
-966.08875,138,1541.628197
-976.68317,113,1542.872822
-984.91315,85,1544.698906
106.81703,185,1546.535188
97.21441,191,1548.681376
-965.01227,170,1550.845189
-985.94476,84,1550.98615
-992.45013,185,1552.020055
-990.4879,180,1553.496571
-975.204,190,1556.049268
-995.45795,186,1556.876501
104.45293,186,1560.302125
105.85938,184,1562.149941
-986.40173,177,1563.88363
104.902855,184,1564.570642
-973.4683,119,1565.669099
-987.6033,194,1566.545622
106.50482,185,1567.362535
-974.7532,111,1572.453555
-987.23956,167,1575.004004
63.904076,260,1613.615392
-962.07666,241,1617.028089
-986.5526,91,1617.64741
104.16874,184,1618.112319
103.23623,182,1618.849331
-962.52136,207,1618.850373
98.12078,182,1619.651421
-983.5774,144,1624.936255
-985.7252,87,1625.345867
-959.7975,162,1625.659823
-970.7278,123,1626.331099
-971.25665,119,1626.482674
-969.89844,121,1626.781603
-978.307,103,1626.856682
-993.93066,64,1628.67185
-984.4326,87,1630.645143
106.576645,183,1631.345199
-990.3714,73,1631.565201
-976.75275,106,1632.242335
-969.3433,124,1634.475958
-992.7847,66,1635.300831
-979.56604,99,1638.736304
-983.1104,184,1638.987197
107.20021,187,1640.166466
-973.00543,116,1641.281321
-982.8739,90,1641.763858
105.97888,182,1642.349631
-981.27026,98,1648.197052
-976.7776,213,1648.369665
-979.3183,99,1649.947446
-975.8678,110,1650.321559
106.386154,184,1650.406246
-970.0468,122,1652.394226
-986.31116,180,1653.396335
104.83623,183,1653.80641
-984.20386,87,1655.172014
-983.4825,94,1657.117304
-989.5524,74,1659.47419
-982.4288,165,1662.313491
-984.7666,192,1662.381024
-972.18475,120,1663.697214
103.86685,183,1665.880188
106.81502,186,1667.400131
-962.1227,228,1667.728565
-994.0155,64,1669.344789
-984.94086,131,1669.661323
106.454704,182,1670.925579
-976.00824,108,1671.176354
-971.17847,120,1676.374804
-978.905,100,1676.523039
106.285286,182,1676.523039
105.48744,182,1681.282205
88.66696,201,1683.869428
99.85757,184,1684.158254
-978.5704,131,1685.107446
-990.62445,271,1685.261048
-984.2643,87,1686.67127
104.735954,183,1689.158092
105.835915,182,1689.246678
-986.27527,83,1691.660565
-983.16376,291,1691.742477
-971.6867,117,1692.702555
-977.2467,111,1694.951532
-980.1498,97,1696.317728
100.70749,185,1697.06181
-977.433,106,1700.24491
-963.172,140,1701.784228
