MASS,THRUST_COEF,DRAG_COEF,TURN_COEF,score_total,speed_peak,speed_accel_0_2,speed_accel_0_5,speed_dist_10,speed_t50,speed_t90,turn_t90,turn_t180,turn_peak_yaw,turn_r90,turn_r180,turn_u10,sim3_peak_u_body_mps,sim3_initial_accel_0_2_after_motion_mps2,sim3_initial_accel_0_5_after_motion_mps2,sim3_distance_at_10s_after_motion_m,sim3_time_to_50pct_peak_u_after_motion_s,sim3_time_to_90pct_peak_u_after_motion_s,sim3_u_body_at_10s_after_motion_mps,sim4_peak_abs_yaw_rate_degps,sim4_time_to_90deg_after_turn_s,sim4_time_to_180deg_after_turn_s,sim4_radius_first_90deg_m,sim4_radius_first_180deg_m,sim4_u_body_10s_after_turn_mps
64.55,0.06,12.0,2200.0,81.78137540943263,0.2510535204448987,0.7321116789293746,0.9351260288857423,0.7952379254750992,8.73580854372469,0.49642319421742986,10.0,10.0,0.993637180781101,10.0,10.0,0.9999929796384998,1.7254445826546059,0.07293489416562983,0.006778445788242268,2.076987536376321,19.252317999998922,20.451321000000462,0.17670042355115156,0.20930535016209875,,,,,1.3375974683790756e-05
64.55,0.05,6.0,400.0,81.7995741422999,0.2351081321601491,0.7602478690538068,0.9030000744211295,0.8107098549257536,8.785292355150535,0.5111219500272838,10.0,10.0,0.9709443954967061,10.0,10.0,0.9999941496804324,1.7621800298264638,0.0652745749671363,0.01013517017236215,1.9200492717720758,19.350170999998227,20.65220599999884,0.1804975573558266,0.9557859913212527,,,,,1.1146680470264745e-05
64.55,0.05,6.0,800.0,81.82857179550182,0.2351081321601491,0.7602478690538068,0.9030000744211295,0.8107098549257536,8.785292355150535,0.5111219500272838,10.0,10.0,0.985443222097667,10.0,10.0,0.9999941496804324,1.7621800298264638,0.0652745749671363,0.01013517017236215,1.9200492717720754,19.350170999998227,20.65220599999884,0.1804975573558266,0.47884615156595056,,,,,1.1146680470264745e-05
64.55,0.05,6.0,1200.0,81.83827252622497,0.2351081321601491,0.7602478690538068,0.9030000744211295,0.8107098549257534,8.785292355150535,0.5111219500272838,10.0,10.0,0.9902935874592376,10.0,10.0,0.9999941496804324,1.7621800298264638,0.0652745749671363,0.01013517017236215,1.9200492717720774,19.350170999998227,20.65220599999884,0.1804975573558266,0.31929306896347676,,,,,1.1146680470264745e-05
64.55,0.05,6.0,1600.0,81.84311830298317,0.2351081321601491,0.7602478690538068,0.9030000744211295,0.8107098549257536,8.785292355150535,0.5111219500272838,10.0,10.0,0.992716475838341,10.0,10.0,0.9999941496804324,1.7621800298264638,0.0652745749671363,0.01013517017236215,1.920049271772076,19.350170999998227,20.65220599999884,0.1804975573558266,0.23959199886460633,,,,,1.1146680470264745e-05
64.55,0.05,6.0,2200.0,81.84708065260831,0.2351081321601491,0.7602478690538068,0.9030000744211295,0.8107098549257536,8.785292355150535,0.5111219500272838,10.0,10.0,0.9946976506509174,10.0,10.0,0.9999941496804324,1.7621800298264638,0.0652745749671363,0.01013517017236215,1.9200492717720752,19.350170999998227,20.65220599999884,0.1804975573558266,0.17442112513508232,,,,,1.1146680470264745e-05
64.55,0.06,14.0,800.0,81.86463525486181,0.2845775693021573,0.737554718107078,0.9480782084680855,0.8006432778132788,8.73580854372469,0.49642319421742986,10.0,10.0,0.9825318665172005,10.0,10.0,0.9999929796447801,1.6482109083288166,0.07145298004269006,0.005425119552302987,2.0221587822617173,19.252317999998922,20.451321000000462,0.16782951884885966,0.5746153818791406,,,,,1.3375962717970139e-05
64.55,0.06,14.0,1200.0,81.87627613172958,0.2845775693021573,0.737554718107078,0.9480782084680855,0.8006432778132788,8.73580854372469,0.49642319421742986,10.0,10.0,0.9883523049510851,10.0,10.0,0.9999929796447801,1.6482109083288166,0.07145298004269006,0.005425119552302987,2.0221587822617173,19.252317999998922,20.451321000000462,0.16782951884885966,0.3831516827561721,,,,,1.3375962717970139e-05
64.55,0.06,14.0,1600.0,81.88209106383944,0.2845775693021573,0.737554718107078,0.9480782084680855,0.8006432778132788,8.73580854372469,0.49642319421742986,10.0,10.0,0.991259771006009,10.0,10.0,0.9999929796447801,1.6482109083288166,0.07145298004269006,0.005425119552302987,2.0221587822617177,19.252317999998922,20.451321000000462,0.16782951884885966,0.28751039863752753,,,,,1.3375962717970139e-05
64.55,0.04,10.0,200.0,81.88295454918293,0.4224502893497187,0.8516049620426146,0.9545792338585442,0.8518861319904273,8.747094147842397,0.4982261762313168,10.0,10.0,0.9539605632251279,10.0,10.0,0.4719045471008335,1.330575744273789,0.0404018224641944,0.004745851004065079,1.5023810367918473,19.27463500000158,20.475961999996798,0.1368309354789375,1.5144702535015182,,,,,1.0061862780679927
64.55,0.06,14.0,2200.0,81.88684588338961,0.2845775693021573,0.737554718107078,0.9480782084680855,0.800643277813279,8.73580854372469,0.49642319421742986,10.0,10.0,0.993637180781101,10.0,10.0,0.9999929796447801,1.6482109083288166,0.07145298004269006,0.005425119552302987,2.0221587822617164,19.252317999998922,20.451321000000462,0.16782951884885966,0.20930535016209875,,,,,1.3375962717970139e-05
64.55,0.05,8.0,400.0,81.91007030924993,0.27806286168714844,0.7642717290360319,0.9140232173684538,0.8156252402904893,8.785292355150535,0.5037531454864268,10.0,10.0,0.9709443954967061,10.0,10.0,0.9999941496847937,1.663219680342236,0.06417904455816589,0.00898340197317353,1.870190458011127,19.350170999998227,20.551497999993444,0.17131399985085763,0.9557859913212527,,,,,1.114667216061819e-05
64.55,0.05,8.0,800.0,81.93906796245187,0.27806286168714844,0.7642717290360319,0.9140232173684538,0.8156252402904893,8.785292355150535,0.5037531454864268,10.0,10.0,0.985443222097667,10.0,10.0,0.9999941496847937,1.663219680342236,0.06417904455816589,0.00898340197317353,1.8701904580111268,19.350170999998227,20.551497999993444,0.17131399985085763,0.47884615156595056,,,,,1.114667216061819e-05
64.55,0.05,8.0,1200.0,81.948768693175,0.27806286168714844,0.7642717290360319,0.9140232173684538,0.8156252402904893,8.785292355150535,0.5037531454864268,10.0,10.0,0.9902935874592376,10.0,10.0,0.9999941496847937,1.663219680342236,0.06417904455816589,0.00898340197317353,1.8701904580111264,19.350170999998227,20.551497999993444,0.17131399985085763,0.31929306896347676,,,,,1.114667216061819e-05
64.55,0.05,8.0,1600.0,81.95361446993321,0.27806286168714844,0.7642717290360319,0.9140232173684538,0.8156252402904893,8.785292355150535,0.5037531454864268,10.0,10.0,0.992716475838341,10.0,10.0,0.9999941496847937,1.663219680342236,0.06417904455816589,0.00898340197317353,1.8701904580111268,19.350170999998227,20.551497999993444,0.17131399985085763,0.23959199886460633,,,,,1.114667216061819e-05
64.55,0.05,8.0,2200.0,81.95757681955837,0.27806286168714844,0.7642717290360319,0.9140232173684538,0.8156252402904894,8.785292355150535,0.5037531454864268,10.0,10.0,0.9946976506509174,10.0,10.0,0.9999941496847937,1.663219680342236,0.06417904455816589,0.00898340197317353,1.8701904580111255,19.350170999998227,20.551497999993444,0.17131399985085763,0.17442112513508232,,,,,1.114667216061819e-05
64.55,0.05,10.0,400.0,81.96179664508462,0.31338119478095944,0.7682369423226838,0.9245225297980042,0.8202212975244285,8.73580854372469,0.5037531454864268,10.0,10.0,0.9709443954967061,10.0,10.0,0.9999941496891549,1.5818522820452212,0.06309948121531357,0.007886366923597466,1.8235707233092149,19.252317999998922,20.551497999993444,0.16300499983839972,0.9557859913212527,,,,,1.1146663850982999e-05
64.55,0.05,10.0,800.0,81.99079429828654,0.31338119478095944,0.7682369423226838,0.9245225297980042,0.8202212975244285,8.73580854372469,0.5037531454864268,10.0,10.0,0.985443222097667,10.0,10.0,0.9999941496891549,1.5818522820452212,0.06309948121531357,0.007886366923597466,1.8235707233092147,19.252317999998922,20.551497999993444,0.16300499983839972,0.47884615156595056,,,,,1.1146663850982999e-05
64.55,0.05,10.0,1200.0,82.00049502900968,0.31338119478095944,0.7682369423226838,0.9245225297980042,0.8202212975244285,8.73580854372469,0.5037531454864268,10.0,10.0,0.9902935874592376,10.0,10.0,0.9999941496891549,1.5818522820452212,0.06309948121531357,0.007886366923597466,1.823570723309216,19.252317999998922,20.551497999993444,0.16300499983839972,0.31929306896347676,,,,,1.1146663850982999e-05
64.55,0.05,10.0,1600.0,82.00534080576789,0.31338119478095944,0.7682369423226838,0.9245225297980042,0.8202212975244285,8.73580854372469,0.5037531454864268,10.0,10.0,0.992716475838341,10.0,10.0,0.9999941496891549,1.5818522820452212,0.06309948121531357,0.007886366923597466,1.8235707233092155,19.252317999998922,20.551497999993444,0.16300499983839972,0.23959199886460633,,,,,1.1146663850982999e-05
64.55,0.05,10.0,2200.0,82.00930315539304,0.31338119478095944,0.7682369423226838,0.9245225297980042,0.8202212975244285,8.73580854372469,0.5037531454864268,10.0,10.0,0.9946976506509174,10.0,10.0,0.9999941496891549,1.5818522820452212,0.06309948121531357,0.007886366923597466,1.8235707233092155,19.252317999998922,20.551497999993444,0.16300499983839972,0.17442112513508232,,,,,1.1146663850982999e-05
64.55,0.04,12.0,200.0,82.01535610396682,0.4454246133790986,0.8542734611656398,0.9613412681418334,0.8548867559424493,8.747094147842397,0.4982261762313168,10.0,10.0,0.9539605632251279,10.0,10.0,0.5383764682269594,1.2776468314358609,0.03967530067951529,0.004039310583920542,1.4719444505042614,19.27463500000158,20.475961999996798,0.13143812961922835,1.5144702535015182,,,,,0.8795365700526195
64.55,0.05,12.0,400.0,82.05211793170471,0.34389494692853306,0.772144686347338,0.9345315534154369,0.824531136754507,8.73580854372469,0.5037531454864268,10.0,10.0,0.9709443954967061,10.0,10.0,0.9999941496935163,1.511553816431534,0.06203556437218478,0.00684056037254615,1.7798542177725891,19.252317999998922,20.551497999993444,0.15545223736023742,0.9557859913212527,,,,,1.114665554135919e-05
64.55,0.04,14.0,200.0,82.07638602606343,0.46572683736358084,0.8569077636704684,0.9678388873753758,0.8577347470898377,8.697610336416554,0.4982261762313168,10.0,10.0,0.9539605632251279,10.0,10.0,0.5889987331993924,1.2308739800424282,0.03895808921758197,0.0033603979326564974,1.4430560827215047,19.176782000002277,20.475961999996798,0.12644755910468844,1.5144702535015182,,,,,0.7830853923339776
64.55,0.05,12.0,800.0,82.08111558490663,0.34389494692853306,0.772144686347338,0.9345315534154369,0.824531136754507,8.73580854372469,0.5037531454864268,10.0,10.0,0.985443222097667,10.0,10.0,0.9999941496935163,1.511553816431534,0.06203556437218478,0.00684056037254615,1.7798542177725902,19.252317999998922,20.551497999993444,0.15545223736023742,0.47884615156595056,,,,,1.114665554135919e-05
64.55,0.05,12.0,1200.0,82.09081631562978,0.34389494692853306,0.772144686347338,0.9345315534154369,0.824531136754507,8.73580854372469,0.5037531454864268,10.0,10.0,0.9902935874592376,10.0,10.0,0.9999941496935163,1.511553816431534,0.06203556437218478,0.00684056037254615,1.7798542177725905,19.252317999998922,20.551497999993444,0.15545223736023742,0.31929306896347676,,,,,1.114665554135919e-05
64.55,0.05,12.0,1600.0,82.09566209238798,0.34389494692853306,0.772144686347338,0.9345315534154369,0.824531136754507,8.73580854372469,0.5037531454864268,10.0,10.0,0.992716475838341,10.0,10.0,0.9999941496935163,1.511553816431534,0.06203556437218478,0.00684056037254615,1.7798542177725893,19.252317999998922,20.551497999993444,0.15545223736023742,0.23959199886460633,,,,,1.114665554135919e-05
64.55,0.05,12.0,2200.0,82.09962444201312,0.34389494692853306,0.772144686347338,0.9345315534154369,0.824531136754507,8.73580854372469,0.5037531454864268,10.0,10.0,0.9946976506509174,10.0,10.0,0.9999941496935163,1.511553816431534,0.06203556437218478,0.00684056037254615,1.7798542177725902,19.252317999998922,20.551497999993444,0.15545223736023742,0.17442112513508232,,,,,1.114665554135919e-05
64.55,0.05,14.0,400.0,82.13413999157794,0.3708533559160231,0.775996107973839,0.944081065725582,0.828583223538289,8.73580854372469,0.5037531454864268,10.0,10.0,0.9709443954967061,10.0,10.0,0.9999941496978776,1.4494462533222403,0.060986981785256654,0.005842766490243732,1.7387522033211444,19.252317999998922,20.551497999993444,0.14855771609121143,0.9557859913212527,,,,,1.114664723174675e-05
64.55,0.05,14.0,800.0,82.16313764477987,0.3708533559160231,0.775996107973839,0.944081065725582,0.8285832235382892,8.73580854372469,0.5037531454864268,10.0,10.0,0.985443222097667,10.0,10.0,0.9999941496978776,1.4494462533222403,0.060986981785256654,0.005842766490243732,1.7387522033211433,19.252317999998922,20.551497999993444,0.14855771609121143,0.47884615156595056,,,,,1.114664723174675e-05
64.55,0.05,14.0,1200.0,82.172838375503,0.3708533559160231,0.775996107973839,0.944081065725582,0.8285832235382887,8.73580854372469,0.5037531454864268,10.0,10.0,0.9902935874592376,10.0,10.0,0.9999941496978776,1.4494462533222403,0.060986981785256654,0.005842766490243732,1.7387522033211456,19.252317999998922,20.551497999993444,0.14855771609121143,0.31929306896347676,,,,,1.114664723174675e-05
64.55,0.05,14.0,1600.0,82.17768415226122,0.3708533559160231,0.775996107973839,0.944081065725582,0.828583223538289,8.73580854372469,0.5037531454864268,10.0,10.0,0.992716475838341,10.0,10.0,0.9999941496978776,1.4494462533222403,0.060986981785256654,0.005842766490243732,1.7387522033211453,19.252317999998922,20.551497999993444,0.14855771609121143,0.23959199886460633,,,,,1.114664723174675e-05
64.55,0.05,14.0,2200.0,82.18164650188636,0.3708533559160231,0.775996107973839,0.944081065725582,0.828583223538289,8.73580854372469,0.5037531454864268,10.0,10.0,0.9946976506509174,10.0,10.0,0.9999941496978776,1.4494462533222403,0.060986981785256654,0.005842766490243732,1.7387522033211444,19.252317999998922,20.551497999993444,0.14855771609121143,0.17442112513508232,,,,,1.114664723174675e-05
64.55,0.04,6.0,400.0,82.30595573388342,0.3645396092790066,0.8461629229114469,0.9402015543998565,0.8453685711674477,8.747094147842397,0.5055949807721737,10.0,10.0,0.976755516397365,10.0,10.0,0.9999953197422524,1.4639920456164577,0.041883464315883384,0.006248122548376624,1.5684913876872077,19.27463500000158,20.576670000002196,0.14903253984823014,0.7646287930570023,,,,,8.917348364846518e-06
64.55,0.04,6.0,800.0,82.32915385644495,0.3645396092790066,0.8461629229114469,0.9402015543998565,0.8453685711674477,8.747094147842397,0.5055949807721737,10.0,10.0,0.9883545776781337,10.0,10.0,0.9999953197422524,1.4639920456164577,0.041883464315883384,0.006248122548376624,1.5684913876872077,19.27463500000158,20.576670000002196,0.14903253984823014,0.3830769212527605,,,,,8.917348364846518e-06
64.55,0.04,6.0,1200.0,82.33691444102347,0.3645396092790066,0.8461629229114469,0.9402015543998565,0.8453685711674478,8.747094147842397,0.5055949807721737,10.0,10.0,0.9922348699673901,10.0,10.0,0.9999953197422524,1.4639920456164577,0.041883464315883384,0.006248122548376624,1.5684913876872069,19.27463500000158,20.576670000002196,0.14903253984823014,0.2554344551707815,,,,,8.917348364846518e-06
64.55,0.04,6.0,1600.0,82.34079106243003,0.3645396092790066,0.8461629229114469,0.9402015543998565,0.8453685711674477,8.747094147842397,0.5055949807721737,10.0,10.0,0.9941731806706727,10.0,10.0,0.9999953197422524,1.4639920456164577,0.041883464315883384,0.006248122548376624,1.5684913876872082,19.27463500000158,20.576670000002196,0.14903253984823014,0.19167359909168508,,,,,8.917348364846518e-06
64.55,0.04,6.0,2200.0,82.34396094213015,0.3645396092790066,0.8461629229114469,0.9402015543998565,0.8453685711674477,8.747094147842397,0.5055949807721737,10.0,10.0,0.9957581205207341,10.0,10.0,0.9999953197422524,1.4639920456164577,0.041883464315883384,0.006248122548376624,1.5684913876872082,19.27463500000158,20.576670000002196,0.14903253984823014,0.13953690010806588,,,,,8.917348364846518e-06
64.55,0.04,8.0,400.0,82.38920649178401,0.39541130763077637,0.8489016570828584,0.9475379698254478,0.8487187509761531,8.747094147842397,0.5055949807721737,10.0,10.0,0.976755516397365,10.0,10.0,0.9999953197450437,1.3928689331744968,0.04113782043659301,0.005481567127330948,1.534509109848669,19.27463500000158,20.576670000002196,0.14267613803009335,0.7646287930570023,,,,,8.91734304666762e-06
64.55,0.04,8.0,800.0,82.41240461434555,0.39541130763077637,0.8489016570828584,0.9475379698254478,0.8487187509761531,8.747094147842397,0.5055949807721737,10.0,10.0,0.9883545776781337,10.0,10.0,0.9999953197450437,1.3928689331744968,0.04113782043659301,0.005481567127330948,1.534509109848669,19.27463500000158,20.576670000002196,0.14267613803009335,0.3830769212527605,,,,,8.91734304666762e-06
64.55,0.04,8.0,1200.0,82.42016519892405,0.39541130763077637,0.8489016570828584,0.9475379698254478,0.8487187509761531,8.747094147842397,0.5055949807721737,10.0,10.0,0.9922348699673901,10.0,10.0,0.9999953197450437,1.3928689331744968,0.04113782043659301,0.005481567127330948,1.5345091098486683,19.27463500000158,20.576670000002196,0.14267613803009335,0.2554344551707815,,,,,8.91734304666762e-06
64.55,0.04,8.0,1600.0,82.42404182033061,0.39541130763077637,0.8489016570828584,0.9475379698254478,0.8487187509761531,8.747094147842397,0.5055949807721737,10.0,10.0,0.9941731806706727,10.0,10.0,0.9999953197450437,1.3928689331744968,0.04113782043659301,0.005481567127330948,1.5345091098486678,19.27463500000158,20.576670000002196,0.14267613803009335,0.19167359909168508,,,,,8.91734304666762e-06
64.55,0.04,8.0,2200.0,82.42721170003074,0.39541130763077637,0.8489016570828584,0.9475379698254478,0.8487187509761531,8.747094147842397,0.5055949807721737,10.0,10.0,0.9957581205207341,10.0,10.0,0.9999953197450437,1.3928689331744968,0.04113782043659301,0.005481567127330948,1.5345091098486685,19.27463500000158,20.576670000002196,0.14267613803009335,0.13953690010806588,,,,,8.91734304666762e-06
64.55,0.04,10.0,400.0,82.4566352281744,0.4224502893497187,0.8516049620426146,0.9545792338585442,0.8518861319904271,8.747094147842397,0.4982261762313168,10.0,10.0,0.976755516397365,10.0,10.0,0.999995319747835,1.330575744273789,0.0404018224641944,0.004745851004065079,1.5023810367918489,19.27463500000158,20.475961999996798,0.1368309354789375,0.7646287930570023,,,,,8.91733772849455e-06
64.55,0.04,10.0,800.0,82.47983335073594,0.4224502893497187,0.8516049620426146,0.9545792338585442,0.8518861319904273,8.747094147842397,0.4982261762313168,10.0,10.0,0.9883545776781337,10.0,10.0,0.999995319747835,1.330575744273789,0.0404018224641944,0.004745851004065079,1.5023810367918478,19.27463500000158,20.475961999996798,0.1368309354789375,0.3830769212527605,,,,,8.91733772849455e-06
64.55,0.04,10.0,1200.0,82.48759393531445,0.4224502893497187,0.8516049620426146,0.9545792338585442,0.8518861319904273,8.747094147842397,0.4982261762313168,10.0,10.0,0.9922348699673901,10.0,10.0,0.999995319747835,1.330575744273789,0.0404018224641944,0.004745851004065079,1.502381036791848,19.27463500000158,20.475961999996798,0.1368309354789375,0.2554344551707815,,,,,8.91733772849455e-06
64.55,0.04,10.0,1600.0,82.49147055672101,0.4224502893497187,0.8516049620426146,0.9545792338585442,0.8518861319904273,8.747094147842397,0.4982261762313168,10.0,10.0,0.9941731806706727,10.0,10.0,0.999995319747835,1.330575744273789,0.0404018224641944,0.004745851004065079,1.5023810367918466,19.27463500000158,20.475961999996798,0.1368309354789375,0.19167359909168508,,,,,8.91733772849455e-06
64.55,0.04,10.0,2200.0,82.49464043642114,0.4224502893497187,0.8516049620426146,0.9545792338585442,0.8518861319904271,8.747094147842397,0.4982261762313168,10.0,10.0,0.9957581205207341,10.0,10.0,0.999995319747835,1.330575744273789,0.0404018224641944,0.004745851004065079,1.5023810367918486,19.27463500000158,20.475961999996798,0.1368309354789375,0.13953690010806588,,,,,8.91733772849455e-06
64.55,0.04,12.0,400.0,82.52256486183497,0.4454246133790986,0.8542734611656398,0.9613412681418334,0.8548867559424496,8.747094147842397,0.4982261762313168,10.0,10.0,0.976755516397365,10.0,10.0,0.9999953197506262,1.2776468314358609,0.03967530067951529,0.004039310583920542,1.4719444505042607,19.27463500000158,20.475961999996798,0.13143812961922835,0.7646287930570023,,,,,8.9173324103273e-06
64.55,0.04,14.0,400.0,82.53297251896194,0.46572683736358084,0.8569077636704684,0.9678388873753758,0.8577347470898377,8.697610336416554,0.4982261762313168,10.0,10.0,0.976755516397365,10.0,10.0,0.9999953197534175,1.2308739800424282,0.03895808921758197,0.0033603979326564974,1.4430560827215042,19.176782000002277,20.475961999996798,0.12644755910468844,0.7646287930570023,,,,,8.917327092165881e-06
64.55,0.04,12.0,800.0,82.54576298439652,0.4454246133790986,0.8542734611656398,0.9613412681418334,0.8548867559424493,8.747094147842397,0.4982261762313168,10.0,10.0,0.9883545776781337,10.0,10.0,0.9999953197506262,1.2776468314358609,0.03967530067951529,0.004039310583920542,1.4719444505042614,19.27463500000158,20.475961999996798,0.13143812961922835,0.3830769212527605,,,,,8.9173324103273e-06
64.55,0.04,12.0,1200.0,82.55352356897502,0.4454246133790986,0.8542734611656398,0.9613412681418334,0.8548867559424493,8.747094147842397,0.4982261762313168,10.0,10.0,0.9922348699673901,10.0,10.0,0.9999953197506262,1.2776468314358609,0.03967530067951529,0.004039310583920542,1.4719444505042618,19.27463500000158,20.475961999996798,0.13143812961922835,0.2554344551707815,,,,,8.9173324103273e-06
64.55,0.04,14.0,800.0,82.55617064152348,0.46572683736358084,0.8569077636704684,0.9678388873753758,0.8577347470898377,8.697610336416554,0.4982261762313168,10.0,10.0,0.9883545776781337,10.0,10.0,0.9999953197534175,1.2308739800424282,0.03895808921758197,0.0033603979326564974,1.4430560827215053,19.176782000002277,20.475961999996798,0.12644755910468844,0.3830769212527605,,,,,8.917327092165881e-06
64.55,0.04,12.0,1600.0,82.55740019038159,0.4454246133790986,0.8542734611656398,0.9613412681418334,0.8548867559424493,8.747094147842397,0.4982261762313168,10.0,10.0,0.9941731806706727,10.0,10.0,0.9999953197506262,1.2776468314358609,0.03967530067951529,0.004039310583920542,1.4719444505042625,19.27463500000158,20.475961999996798,0.13143812961922835,0.19167359909168508,,,,,8.9173324103273e-06
64.55,0.04,12.0,2200.0,82.56057007008171,0.4454246133790986,0.8542734611656398,0.9613412681418334,0.8548867559424493,8.747094147842397,0.4982261762313168,10.0,10.0,0.9957581205207341,10.0,10.0,0.9999953197506262,1.2776468314358609,0.03967530067951529,0.004039310583920542,1.4719444505042616,19.27463500000158,20.475961999996798,0.13143812961922835,0.13953690010806588,,,,,8.9173324103273e-06
64.55,0.04,14.0,1200.0,82.563931226102,0.46572683736358084,0.8569077636704684,0.9678388873753758,0.8577347470898377,8.697610336416554,0.4982261762313168,10.0,10.0,0.9922348699673901,10.0,10.0,0.9999953197534175,1.2308739800424282,0.03895808921758197,0.0033603979326564974,1.4430560827215047,19.176782000002277,20.475961999996798,0.12644755910468844,0.2554344551707815,,,,,8.917327092165881e-06
64.55,0.04,14.0,1600.0,82.56780784750856,0.46572683736358084,0.8569077636704684,0.9678388873753758,0.8577347470898377,8.697610336416554,0.4982261762313168,10.0,10.0,0.9941731806706727,10.0,10.0,0.9999953197534175,1.2308739800424282,0.03895808921758197,0.0033603979326564974,1.4430560827215047,19.176782000002277,20.475961999996798,0.12644755910468844,0.19167359909168508,,,,,8.917327092165881e-06
64.55,0.04,14.0,2200.0,82.57097772720869,0.46572683736358084,0.8569077636704684,0.9678388873753758,0.8577347470898377,8.697610336416554,0.4982261762313168,10.0,10.0,0.9957581205207341,10.0,10.0,0.9999953197534175,1.2308739800424282,0.03895808921758197,0.0033603979326564974,1.443056082721505,19.176782000002277,20.475961999996798,0.12644755910468844,0.13953690010806588,,,,,8.917327092165881e-06
64.55,0.03,6.0,400.0,82.76418821806203,0.5037093340092572,0.9121023471459573,0.9670033881598448,0.8814186659853159,8.69652410270964,0.49827790742306033,10.0,10.0,0.9825666372980237,10.0,10.0,0.9999964898051193,1.1433688046233383,0.02393089024073858,0.0034476962133278347,1.202820167586381,19.174634000002698,20.476669000003312,0.11550818467085924,0.5734715947927517,,,,,6.688014265113379e-06
64.55,0.03,6.0,800.0,82.78158680998318,0.5037093340092572,0.9121023471459573,0.9670033881598448,0.8814186659853159,8.69652410270964,0.49827790742306033,10.0,10.0,0.9912659332586002,10.0,10.0,0.9999964898051193,1.1433688046233383,0.02393089024073858,0.0034476962133278347,1.202820167586381,19.174634000002698,20.476669000003312,0.11550818467085924,0.2873076909395703,,,,,6.688014265113379e-06
64.55,0.03,6.0,1200.0,82.78740724841707,0.5037093340092572,0.9121023471459573,0.9670033881598448,0.8814186659853159,8.69652410270964,0.49827790742306033,10.0,10.0,0.9941761524755424,10.0,10.0,0.9999964898051193,1.1433688046233383,0.02393089024073858,0.0034476962133278347,1.2028201675863806,19.174634000002698,20.476669000003312,0.11550818467085924,0.19157584137808606,,,,,6.688014265113379e-06
64.55,0.03,6.0,1600.0,82.79031471447199,0.5037093340092572,0.9121023471459573,0.9670033881598448,0.8814186659853159,8.69652410270964,0.49827790742306033,10.0,10.0,0.9956298855030046,10.0,10.0,0.9999964898051193,1.1433688046233383,0.02393089024073858,0.0034476962133278347,1.2028201675863819,19.174634000002698,20.476669000003312,0.11550818467085924,0.14375519931876377,,,,,6.688014265113379e-06
64.55,0.03,6.0,2200.0,82.79269212424708,0.5037093340092572,0.9121023471459573,0.9670033881598448,0.8814186659853159,8.69652410270964,0.49827790742306033,10.0,10.0,0.9968185903905504,10.0,10.0,0.9999964898051193,1.1433688046233383,0.02393089024073858,0.0034476962133278347,1.2028201675863812,19.174634000002698,20.476669000003312,0.11550818467085924,0.10465267508104938,,,,,6.688014265113379e-06
64.55,0.03,8.0,400.0,82.81631728508201,0.523404706959255,0.9137319357914856,0.9713020450770509,0.8834394382863392,8.69652410270964,0.49827790742306033,10.0,10.0,0.9825666372980237,10.0,10.0,0.9999964898066893,1.097994034212343,0.02348722074846615,0.0029985451535874622,1.1823226272444103,19.174634000002698,20.476669000003312,0.1116195108741657,0.5734715947927517,,,,,6.688011273634886e-06
64.55,0.03,8.0,800.0,82.83371587700316,0.523404706959255,0.9137319357914856,0.9713020450770509,0.8834394382863392,8.69652410270964,0.49827790742306033,10.0,10.0,0.9912659332586002,10.0,10.0,0.9999964898066893,1.097994034212343,0.02348722074846615,0.0029985451535874622,1.1823226272444098,19.174634000002698,20.476669000003312,0.1116195108741657,0.2873076909395703,,,,,6.688011273634886e-06
64.55,0.03,8.0,1200.0,82.83953631543704,0.523404706959255,0.9137319357914856,0.9713020450770509,0.8834394382863392,8.69652410270964,0.49827790742306033,10.0,10.0,0.9941761524755424,10.0,10.0,0.9999964898066893,1.097994034212343,0.02348722074846615,0.0029985451535874622,1.18232262724441,19.174634000002698,20.476669000003312,0.1116195108741657,0.19157584137808606,,,,,6.688011273634886e-06
64.55,0.03,8.0,1600.0,82.84244378149197,0.523404706959255,0.9137319357914856,0.9713020450770509,0.8834394382863392,8.69652410270964,0.49827790742306033,10.0,10.0,0.9956298855030046,10.0,10.0,0.9999964898066893,1.097994034212343,0.02348722074846615,0.0029985451535874622,1.1823226272444107,19.174634000002698,20.476669000003312,0.1116195108741657,0.14375519931876377,,,,,6.688011273634886e-06
64.55,0.03,8.0,2200.0,82.84482119126706,0.523404706959255,0.9137319357914856,0.9713020450770509,0.8834394382863392,8.69652410270964,0.49827790742306033,10.0,10.0,0.9968185903905504,10.0,10.0,0.9999964898066893,1.097994034212343,0.02348722074846615,0.0029985451535874622,1.1823226272444098,19.174634000002698,20.476669000003312,0.1116195108741657,0.10465267508104938,,,,,6.688011273634886e-06
64.55,0.03,10.0,400.0,82.86400389611258,0.5410648792960896,0.9153439935840755,0.9754632744985774,0.885372976044915,8.69652410270964,0.49827790742306033,10.0,10.0,0.9825666372980237,10.0,10.0,0.9999964898082595,1.057308017895878,0.023048324181338734,0.00256375339409154,1.1627099434259198,19.174634000002698,20.476669000003312,0.1079797160622573,0.5734715947927517,,,,,6.688008282158847e-06
