rpm,THRUST_COEF,DRAG_COEF,TURN_COEF,MASS,score_total,err_peak_u_body_mps,err_initial_accel_0_2_after_motion_mps2,err_initial_accel_0_5_after_motion_mps2,err_distance_at_10s_after_motion_m,err_time_to_50pct_peak_u_after_motion_s,err_time_to_90pct_peak_u_after_motion_s,rpm_start_idx,rpm_start_t_sec,motion_start_idx,motion_start_t_sec,motion_lag_s,u_body_at_2s_after_motion_mps,u_body_at_5s_after_motion_mps,u_body_at_10s_after_motion_mps,distance_at_5s_after_motion_m,distance_at_10s_after_motion_m,initial_accel_0_2_after_motion_mps2,initial_accel_0_5_after_motion_mps2,peak_u_body_mps,time_to_50pct_peak_u_after_motion_s,time_to_90pct_peak_u_after_motion_s,u_body_at_2s_after_rpm_mps,u_body_at_5s_after_rpm_mps,u_body_at_10s_after_rpm_mps,distance_at_5s_after_rpm_m,distance_at_10s_after_rpm_m
12.7,0.06,1.5,1.0,64.55,8.16488010448999,0.11503795535236187,0.6056090830863078,0.04083984236940161,0.4669224364226479,4.5626493381720366,1.1658320530412156,0,0.0,4,0.4,0.4,0.27091428900109643,0.5580307651783744,0.9555493692848464,1.5840216410838373,5.407229136748033,0.10737631140479,0.10021916369648634,2.038801179356996,11.0,29.6,0.22957841585876723,0.5220005181666201,0.9271191628727804,1.3816283572075938,5.0443124173395155
12.7,0.09,1.5,1.0,64.55,8.184068899551653,0.2932563405203535,0.4045699104587978,0.45027368245924915,0.22852251133336515,4.51207979873411,1.1438810525036356,0,0.0,2,0.2,0.2,0.37542761284087944,0.809274585325967,1.406997769525652,2.2237086611154377,7.825419488805997,0.16211095127312364,0.1515338334591942,2.979441398883554,10.900000000000002,29.3,0.344304811917014,0.7822146265647221,1.3858194680584406,2.0713922446179382,7.552971010240844
16.0,0.06,1.5,1.0,64.55,8.232154757137074,0.3624030026411335,0.36998060352510637,0.5342953758014979,0.18393508474086154,4.4615102592961815,1.1365640523244425,0,0.0,2,0.2,0.2,0.39723817693035657,0.8561610195411409,1.4878568295143204,2.3527607461890794,8.277688443037862,0.17152818689724095,0.16031295524832695,3.138743480970677,10.8,29.200000000000003,0.3643095383109648,0.8275441542372753,1.4654925404317862,2.1916199241114027,7.989583982702252
14.0,0.08,1.5,1.0,64.55,8.272036688295525,0.3884698939082041,0.35686537514278915,0.5661473960316611,0.1670353722627114,4.4615102592961815,1.1365640523244425,0,0.0,2,0.2,0.2,0.4055081318360536,0.8739353638339111,1.518491385778477,2.4016898206593873,8.449109309264692,0.17509892036632035,0.16364105723850567,3.1987971397449746,10.8,29.200000000000003,0.3718948347280321,0.844728595530729,1.4956786472842036,2.2372037308929777,8.15507340894243
15.0,0.07,1.5,1.0,64.55,8.273421935474039,0.3941609182397359,0.35399647425789205,0.5731144157153846,0.1633391077321377,4.4615102592961815,1.1292470521452491,0,0.0,2,0.2,0.2,0.40731715272195473,0.8778231639044709,1.5251907518443037,2.412392584928364,8.486602069479025,0.17588000325031994,0.16436901583916788,3.2119082863631285,10.8,29.1,0.3735540939311511,0.8484873882585958,1.5022800077613152,2.247174781968107,8.19126904596666
18.0,0.05,1.5,1.0,64.55,8.278608675080386,0.43065145861890763,0.33555401418266445,0.6178971740292954,0.1395820982148979,4.410940719858255,1.1292470521452491,0,0.0,2,0.2,0.2,0.41894630057474225,0.9028132700777478,1.5682414628800634,2.4811920349484873,8.727579373422486,0.18090112126085822,0.16904820372091736,3.2959762497412095,10.700000000000001,29.1,0.3842205512039393,0.8726484523064529,1.5447014765623641,2.3112709108752645,8.423910949530958
16.0,0.07,1.5,1.0,64.55,8.423589038242145,0.5686421161631408,0.2650703961093482,0.7889835232577119,0.04885224830170466,4.360371180420327,1.1146130517868627,0,0.0,2,0.2,0.2,0.46339114789480945,0.9982848724363178,1.7325259498297838,2.744094494882,9.647890265389348,0.20009089110242106,0.18692439541127362,3.613883121615526,10.600000000000001,28.900000000000002,0.4249867873995005,0.9649559050640839,1.7065934750454408,2.5562049906284727,9.312413800900629
15.0,0.08,1.5,1.0,64.55,8.433253917522105,0.5750039669649809,0.2617923800367917,0.7969378155148416,0.04463513401955385,4.360371180420327,1.1146130517868627,0,0.0,2,0.2,0.2,0.46545818267330946,1.0027236331666367,1.7401568901307014,2.7563200354934003,9.690666222918713,0.20098335910688517,0.18775551053992556,3.6285397376773476,10.600000000000001,28.900000000000002,0.42688276279924425,0.9692476746371769,1.7141136217991897,2.5675951303310507,9.353712305677977
14.0,0.09,1.5,1.0,64.55,8.440254551879178,0.5463366326177406,0.27654365657091606,0.7611412524367008,0.06361416160084818,4.410940719858255,1.1146130517868627,0,0.0,2,0.2,0.2,0.4561564089835483,0.9827479651295051,1.7058105293082753,2.701303366650735,9.498153992173087,0.1969671974895198,0.18401525758387915,3.5624951028484646,10.700000000000001,28.900000000000002,0.41835078347975996,0.9499335917416212,1.6802661706601403,2.516338001881371,9.167850004177696
16.0,0.04,1.25,1.0,64.55,8.465473856868059,0.043448301537112995,0.5782190784162549,0.03735665690745491,0.42206166192864664,5.068344732551313,1.2536360551915353,0,0.0,4,0.4,0.4,0.28927448407287465,0.602187279479519,1.0485912942481153,1.6983366606387442,5.862270773303139,0.11483347521029888,0.10838963209967625,2.4039264063793517,12.0,30.800000000000004,0.2447853401346409,0.5625235859113283,1.0160743596683273,1.479820097839276,5.463766216752041
