#{"t_start": 1787072221.770387, "env_id": "None"}
r,l,t
-972.83,117,438.15803
-986.34235,122,438.540024
94.758125,205,438.638034
-991.65454,68,439.887243
-974.31226,111,440.460442
92.146545,192,440.61114
-977.96265,113,441.567403
-999.5541,183,442.724974
93.946075,195,442.838276
-981.20013,214,443.066258
-973.4284,114,443.385111
-973.4289,125,443.752265
-969.5678,158,443.888538
-967.37256,225,444.408093
-964.8682,134,444.950089
-985.6988,84,445.039771
-993.8402,63,445.065091
-985.9923,88,445.470322
-991.72516,68,445.982708
-988.30225,81,446.903921
-984.4721,90,447.642529
-993.7286,63,447.672112
-978.16455,102,447.859105
99.804695,189,447.882718
88.738914,196,449.11974
-981.19855,95,449.264008
100.380066,199,450.461957
-973.895,201,450.842345
-988.36365,77,451.150131
-975.2107,137,451.172407
-984.43756,87,451.523819
-989.0731,162,451.804796
-998.0596,173,452.323535
-967.60297,199,452.895406
-980.7528,103,453.014255
-979.10315,100,453.522495
-973.1213,122,453.963075
-992.62305,66,454.270922
-979.2119,99,454.439219
-982.0036,93,454.927449
-960.4476,190,455.106688
-989.5687,75,455.49877
103.026245,185,455.562588
-976.8616,105,455.695508
-989.3802,74,455.813787
85.36751,198,456.049175
-980.4012,99,456.471113
-992.62213,66,456.922884
-983.0149,96,457.052087
-967.65356,141,458.311184
-964.5255,136,458.375675
-984.7782,185,459.382392
-992.2868,133,459.578917
99.02753,183,459.578917
-989.9217,163,459.601718
-986.5192,81,459.889695
-980.3657,263,460.049665
-981.66675,96,460.0991
103.661545,190,460.522162
-977.9796,103,461.411651
-992.6166,66,461.620039
-979.627,98,461.731998
-963.14124,181,462.432594
-990.9639,168,462.658405
95.9474,198,462.872096
-980.3414,101,462.970932
-963.7724,204,462.990167
-983.38947,94,463.079469
88.9927,188,463.17525
-982.16626,131,463.928283
-989.57324,74,464.241603
-976.3886,106,464.575865
-970.80475,124,464.652055
-982.3979,131,465.474709
-980.8308,97,465.666558
104.46865,184,515.232339
-963.6992,173,515.232339
-980.1316,97,515.277548
-970.45056,123,515.320022
-974.5269,116,515.50094
-961.54504,212,515.639557
-991.85315,69,516.309652
-987.91833,78,516.350599
-979.56226,98,516.85393
-975.73956,110,517.129716
100.10219,187,517.160279
-993.3735,64,517.160279
94.36835,193,517.388791
-1007.90784,180,517.722702
-973.57043,113,517.876897
-952.828,207,518.132846
-977.5262,103,518.252276
-990.3606,72,518.379048
-981.4632,95,518.432927
-974.2445,116,518.739574
-975.5276,110,519.928519
-978.88824,205,519.958741
97.89503,186,520.299174
100.75972,194,520.945271
98.24502,188,521.130494
100.17966,211,521.333921
-971.09717,248,521.476965
-977.8374,102,521.579811
86.00103,194,521.623211
-985.20557,97,521.816728
-995.9182,169,522.486093
-982.179,92,522.771805
-968.88116,149,523.063891
-993.57697,65,523.375269
-966.2871,131,523.590056
-987.88153,155,523.672562
98.21214,189,523.721218
-978.27826,162,523.800197
100.10321,184,523.838623
-983.9277,88,524.743633
-971.76556,162,525.062328
-969.43353,123,525.090619
104.2198,195,525.198386
-971.67114,137,525.470309
90.58711,188,525.704705
-982.0988,155,525.773575
-985.43555,178,525.959762
-985.98145,86,526.24564
-965.6389,135,526.86622
-969.76904,127,526.910379
94.31551,198,527.367732
-981.81366,128,527.494236
99.32602,183,527.953696
-975.0932,176,528.077208
-979.9989,98,528.229079
-993.76697,170,528.256322
-987.04004,83,528.469857
-986.2189,175,528.575563
-980.42236,135,528.675733
-981.60693,94,529.516536
-981.426,119,529.690273
-989.05066,169,529.789818
-985.37634,171,530.29274
-971.6719,121,530.351918
-990.1586,72,530.538569
-976.99445,153,530.606288
98.32879,198,530.962662
-1017.933,197,531.303944
-985.0181,85,531.51164
97.83564,186,532.256629
95.92587,190,532.407587
-981.3544,158,532.470027
-985.56104,84,532.66059
-964.28906,139,532.824034
-990.0328,176,532.91777
96.67127,184,533.075002
-969.15985,160,533.44126
-982.5914,92,533.467657
-985.1877,84,533.562228
-969.80963,124,534.049858
-990.79724,127,534.813193
-984.3333,146,534.813193
-977.1069,104,535.016047
97.63699,188,535.544241
-964.35406,228,535.828445
-989.9583,74,535.901314
-1000.49255,174,535.943321
-986.57996,81,535.999499
92.89079,200,536.284383
102.4835,206,536.951574
-984.2078,89,537.094321
-993.2619,66,537.150436
-960.9024,178,537.538132
-966.6214,171,537.949474
-975.3514,156,538.034333
-980.63336,97,538.639636
