policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,overtaking,9.924433511599638,0.5577780141895179,1.7363898783151903,,,,goal,False,False,64,112.29693053157851,-8.360849565050556,1,0,4,0,5,0.05882898323336248,0.0,0.7742041148256165,0.0,1.1738913965940427,0.5977178710559574,0.8548931225734774,1.982743238845142,0,,False,overtaking,36,0.0,False,0.0,development,43
model,overtaking,7.777153961253272,0.17836430215336274,-2.1298098963724676,,,,goal,False,False,64,94.67871455619621,-20.223001583018405,5,0,6,0,9,1.4659403455045905,0.0,0.7352283222667418,0.0,2.2932833139134248,0.600326313876661,0.9182872551925584,1.608374664511295,0,,False,overtaking,43,0.0,False,0.0,development,44
model,overtaking,9.472351939506785,0.6293837659105992,1.594090426277182,,,,goal,False,False,92,-7.236084774014529,-63.338287206451845,5,4,62,0,0,0.2935582765537182,0.20161854769938967,16.91310053511082,0.0,0.0,0.4366633143188701,0.673652442861116,2.0766010836135202,0,,False,overtaking,89,0.0,False,0.0,development,45
model,overtaking,6.791254452278463,0.4570427385228544,-9.542742054762993,,,,goal,False,False,52,71.98655475610018,-16.44280862912333,14,7,0,0,3,2.8974127095147306,0.24323091641698816,0.0,0.0,0.19924948461362696,0.7399537581057262,0.9898575208788233,2.416499617706939,0,,False,overtaking,26,0.0,False,0.0,development,46
model,overtaking,7.618572716555467,1.9884273638462515,8.064555095613034,,,,goal,False,False,52,82.57095758470246,-7.221466942544258,14,0,0,0,0,1.4588822106150012,0.0,0.0,0.0,0.0,0.7398039217983966,0.9771881169877683,3.0035748146674264,0,,False,overtaking,26,0.0,False,0.0,development,47
model,overtaking,8.61263148724731,0.8361574141727877,8.499933444466564,,,,collision:target,True,True,89,-458.79247680347817,-52.171081371586,17,0,36,0,0,3.825339711323087,0.0,9.232124944593533,0.0,0.0,0.3611464386656592,0.6254910442838922,1.9413676224071954,0,,False,overtaking,44,0.0,False,0.0,development,48
model,overtaking,7.715636756725871,0.7429086685850401,-4.659870018711645,,,,goal,False,False,64,44.91047824838406,-36.27595974744261,8,0,35,0,2,1.4362811060612037,0.0,8.090661976840146,0.0,0.008885590181139113,0.6017981715880752,0.8557244444684099,2.515369364296496,0,,False,overtaking,50,0.0,False,0.0,development,49
model,overtaking,7.643066319700785,1.7056406923796066,-4.163139131686235,,,,goal,False,False,59,54.960412270250956,-5.972614321756661,12,0,0,0,0,1.2065887518700324,0.0,0.0,0.0,0.0,0.6580146350160976,0.8894885089632255,3.0020984898020857,0,,False,overtaking,39,0.0,False,0.0,development,50
model,overtaking,7.958885684444756,0.5220743990799206,-6.99317287503974,,,,goal,False,False,57,82.68118546075027,-15.312632949387053,11,5,0,0,8,2.4205795637193965,0.12380059030439318,0.0,0.0,0.6039891526598424,0.6825570830182291,0.8871678316551869,2.412485296549158,0,,False,overtaking,29,0.0,False,0.0,development,51
model,overtaking,8.919597231476935,0.7654242004525413,6.942858355735275,,,,goal,False,False,53,62.37320394970434,-38.19673482741378,12,4,25,0,0,2.6932426508760385,0.09572167259146908,6.775378173958223,0.0,0.0,0.7251060597229746,0.934088111452799,2.1585179032342316,0,,False,overtaking,27,0.0,False,0.0,development,52
