mode,set,scenario,true_range,pos_err,course_err,speed_err,dis_err,clears_disagree
centroid,head_on_width,2,9.471606574530215,0.8500396111045735,1.4357435496883681,0.014251700791378663,0.8468650222357041,False
centroid,head_on_width,2,9.947157229519835,0.8029308831559754,0.3971452408867151,0.03832273607595055,0.8004659430132719,False
centroid,head_on_width,2,10.422870441508266,0.8243466671086875,0.17100739895766992,0.0010442205435815533,0.8220939936443568,False
centroid,head_on_width,2,10.898724774817408,0.8643234414906982,3.2589619547946143,0.03818629092895365,0.8635586895540168,False
centroid,head_on_width,2,11.374702408454748,0.8926704814853224,3.5819117112574475,0.04725236009513806,0.8896357302044784,False
centroid,head_on_width,2,11.850788407297813,0.8612704769098022,2.23663683903942,0.006396788534466957,0.860481841489305,False
centroid,head_on_width,2,12.326970162122306,0.8590825223271887,3.969340211016572,0.007189213429187824,0.859010376946225,False
centroid,head_on_width,2,12.803236954669577,0.874016094441834,0.3940649533885505,0.011922952513392315,0.8737016389104806,False
centroid,head_on_width,2,13.279579616446718,0.9098557578811067,4.365494466097857,0.040404898746190854,0.9080756345628078,False
centroid,head_on_width,2,13.755990258582491,0.8732305036042439,5.90801616135596,0.018871510702014538,0.8731300152765797,False
centroid,head_on_width,2,14.232462056109174,0.8515058824108674,6.616899778844157,0.035563699779140145,0.8501351404534159,False
centroid,head_on_width,2,14.708989074334262,0.8309387275979659,6.264754197626388,0.042774981635355425,0.8273902393390529,False
centroid,head_on_width,2,15.185566128053669,0.8552107621916848,3.1906829168383126,0.0029515620927685338,0.8520112431186053,False
centroid,head_on_width,2,15.662188666603912,0.8514861050927559,5.610131219565886,0.0018991914683575972,0.8512991747695438,False
centroid,head_on_width,2,16.138852679402405,0.8521987078214879,5.610131219565886,0.0018991914683575972,0.8521953541451381,False
centroid,head_on_width,2,16.615554617851437,0.8534306603857502,5.610131219565886,0.0018991914683575972,0.8531295571393631,False
centroid,head_on_width,2,17.09229133040124,0.8551797182976006,5.610131219565886,0.0018991914683575972,0.8540986068922862,False
centroid,head_on_width,3,13.216174098304315,0.7677030109054803,1.120860561261253,0.033131151228593225,0.3381932011787592,False
centroid,head_on_width,3,12.584884558461676,0.7321041408411003,5.867632929556578,0.008169290337696866,1.1964076993575978,False
centroid,head_on_width,3,11.953770903700924,0.7458358360760735,1.0324164819273847,0.006546027514514496,0.16433672464960491,False
centroid,head_on_width,3,11.322832147542444,0.7447759997003447,4.20605271295193,0.005056687816869521,0.7838886516440136,False
centroid,head_on_width,3,10.692070888791164,0.7382148447737825,2.4620937995091197,0.005639764426155103,0.35296786463588725,False
centroid,head_on_width,3,10.061493961982677,0.7515485177068493,1.1053088081692408,0.009967684121252374,0.22704761951395291,False
centroid,head_on_width,3,9.431113405728489,0.7533456738516583,4.9184395914304275,0.010563501375999929,0.7650057888440043,False
centroid,head_on_width,3,8.800947900728623,0.7420021157971478,1.0120996620021003,0.006473902867404457,0.14560139336964661,False
centroid,head_on_width,3,8.171024923312046,0.7468516232682221,0.09037751186451715,0.0013119583108448518,0.015924853798190308,False
centroid,head_on_width,3,7.5413840246662796,0.7384559514708168,2.286297847161279,0.00759382305750167,0.30370758979167245,False
